Datetime,value
BVP
2021-04-26 15:24:32.094600,10.93447
2021-04-26 15:24:32.110230,7.786522
2021-04-26 15:24:32.125860,4.501244
2021-04-26 15:24:32.141480,1.288734
2021-04-26 15:24:32.157110,-1.681511
2021-04-26 15:24:32.172730,-4.421005
2021-04-26 15:24:32.188360,-7.109955
2021-04-26 15:24:32.203980,-10.04067
2021-04-26 15:24:32.219610,-13.52806
2021-04-26 15:24:32.235240,-17.76594
2021-04-26 15:24:32.250860,-22.75363
2021-04-26 15:24:32.266490,-28.26138
2021-04-26 15:24:32.282110,-33.82895
2021-04-26 15:24:32.297740,-38.82655
2021-04-26 15:24:32.313360,-42.52922
2021-04-26 15:24:32.328990,-44.21781
2021-04-26 15:24:32.344620,-43.39611
2021-04-26 15:24:32.360240,-39.92103
2021-04-26 15:24:32.375870,-34.01978
2021-04-26 15:24:32.391490,-26.25784
2021-04-26 15:24:32.407120,-17.35751
2021-04-26 15:24:32.422740,-8.060509
2021-04-26 15:24:32.438370,0.9943695
2021-04-26 15:24:32.454000,9.255989
2021-04-26 15:24:32.469620,16.29122
2021-04-26 15:24:32.485250,21.7663
2021-04-26 15:24:32.500870,25.4771
2021-04-26 15:24:32.516500,27.39874
2021-04-26 15:24:32.532120,27.72469
2021-04-26 15:24:32.547750,26.83434
2021-04-26 15:24:32.563380,25.23045
2021-04-26 15:24:32.579000,23.42605
2021-04-26 15:24:32.594630,21.81715
2021-04-26 15:24:32.610250,20.69505
2021-04-26 15:24:32.625880,20.17813
2021-04-26 15:24:32.641500,20.23724
2021-04-26 15:24:32.657130,20.72641
2021-04-26 15:24:32.672760,21.34838
2021-04-26 15:24:32.688380,21.69951
2021-04-26 15:24:32.704010,21.3519
2021-04-26 15:24:32.719630,19.96794
2021-04-26 15:24:32.735260,17.41178
2021-04-26 15:24:32.750880,13.81195
2021-04-26 15:24:32.766510,9.545525
2021-04-26 15:24:32.782140,5.136711
2021-04-26 15:24:32.797760,1.069855
2021-04-26 15:24:32.813390,-2.34269
2021-04-26 15:24:32.829010,-5.054878
2021-04-26 15:24:32.844640,-7.298157
2021-04-26 15:24:32.860260,-9.509743
2021-04-26 15:24:32.875890,-12.24208
2021-04-26 15:24:32.891520,-15.92389
2021-04-26 15:24:32.907140,-20.63308
2021-04-26 15:24:32.922770,-25.9123
2021-04-26 15:24:32.938390,-30.76582
2021-04-26 15:24:32.954020,-33.9295
2021-04-26 15:24:32.969640,-34.33052
2021-04-26 15:24:32.985270,-31.52659
2021-04-26 15:24:33.000900,-25.86973
2021-04-26 15:24:33.016520,-18.36515
2021-04-26 15:24:33.032150,-10.30612
2021-04-26 15:24:33.047770,-2.828003
2021-04-26 15:24:33.063400,3.354233
2021-04-26 15:24:33.079020,8.019188
2021-04-26 15:24:33.094650,11.3027
2021-04-26 15:24:33.110280,13.50336
2021-04-26 15:24:33.125900,14.9202
2021-04-26 15:24:33.141530,15.72266
2021-04-26 15:24:33.157150,15.93909
2021-04-26 15:24:33.172780,15.49341
2021-04-26 15:24:33.188400,14.32651
2021-04-26 15:24:33.204030,12.51604
2021-04-26 15:24:33.219660,10.32991
2021-04-26 15:24:33.235280,8.160175
2021-04-26 15:24:33.250910,6.353802
2021-04-26 15:24:33.266530,5.019028
2021-04-26 15:24:33.282160,3.992504
2021-04-26 15:24:33.297780,2.907551
2021-04-26 15:24:33.313410,1.391228
2021-04-26 15:24:33.329040,-0.7134819
2021-04-26 15:24:33.344660,-3.363327
2021-04-26 15:24:33.360290,-6.360409
2021-04-26 15:24:33.375910,-9.53804
2021-04-26 15:24:33.391540,-12.8321
2021-04-26 15:24:33.407160,-16.32107
2021-04-26 15:24:33.422790,-20.08703
2021-04-26 15:24:33.438420,-24.16384
2021-04-26 15:24:33.454040,-28.53204
2021-04-26 15:24:33.469670,-33.09099
2021-04-26 15:24:33.485290,-37.75837
2021-04-26 15:24:33.500920,-42.36285
2021-04-26 15:24:33.516540,-46.58175
2021-04-26 15:24:33.532170,-49.8211
2021-04-26 15:24:33.547800,-51.27186
2021-04-26 15:24:33.563420,-50.17265
2021-04-26 15:24:33.579050,-46.09034
2021-04-26 15:24:33.594670,-39.15786
2021-04-26 15:24:33.610300,-30.08115
2021-04-26 15:24:33.625930,-19.90953
2021-04-26 15:24:33.641550,-9.669994
2021-04-26 15:24:33.657180,-0.1251602
2021-04-26 15:24:33.672800,8.327305
2021-04-26 15:24:33.688430,15.47976
2021-04-26 15:24:33.704050,21.12686
2021-04-26 15:24:33.719680,24.97779
2021-04-26 15:24:33.735310,26.74424
2021-04-26 15:24:33.750930,26.38253
2021-04-26 15:24:33.766560,24.18782
2021-04-26 15:24:33.782180,20.84436
2021-04-26 15:24:33.797810,17.20794
2021-04-26 15:24:33.813430,14.04794
2021-04-26 15:24:33.829060,11.83358
2021-04-26 15:24:33.844690,10.60352
2021-04-26 15:24:33.860310,10.03503
2021-04-26 15:24:33.875940,9.584068
2021-04-26 15:24:33.891560,8.750141
2021-04-26 15:24:33.907190,7.268417
2021-04-26 15:24:33.922810,5.273888
2021-04-26 15:24:33.938440,3.230705
2021-04-26 15:24:33.954070,1.677536
2021-04-26 15:24:33.969690,0.9791336
2021-04-26 15:24:33.985320,1.056946
2021-04-26 15:24:34.000940,1.438889
2021-04-26 15:24:34.016570,1.376167
2021-04-26 15:24:34.032190,0.1428986
2021-04-26 15:24:34.047820,-2.769653
2021-04-26 15:24:34.063450,-7.480446
2021-04-26 15:24:34.079070,-13.69094
2021-04-26 15:24:34.094700,-20.67803
2021-04-26 15:24:34.110320,-27.35357
2021-04-26 15:24:34.125950,-32.51386
2021-04-26 15:24:34.141570,-35.03279
2021-04-26 15:24:34.157200,-34.2888
2021-04-26 15:24:34.172830,-30.31536
2021-04-26 15:24:34.188450,-23.7977
2021-04-26 15:24:34.204080,-15.7765
2021-04-26 15:24:34.219700,-7.267982
2021-04-26 15:24:34.235330,1.035034
2021-04-26 15:24:34.250950,8.800972
2021-04-26 15:24:34.266580,15.83706
2021-04-26 15:24:34.282210,21.88184
2021-04-26 15:24:34.297830,26.49133
2021-04-26 15:24:34.313460,29.17451
2021-04-26 15:24:34.329080,29.637
2021-04-26 15:24:34.344710,28.00941
2021-04-26 15:24:34.360330,24.90162
2021-04-26 15:24:34.375960,21.22842
2021-04-26 15:24:34.391590,17.95664
2021-04-26 15:24:34.407210,15.76331
2021-04-26 15:24:34.422840,14.9208
2021-04-26 15:24:34.438460,15.20248
2021-04-26 15:24:34.454090,16.05579
2021-04-26 15:24:34.469710,16.82849
2021-04-26 15:24:34.485340,16.9836
2021-04-26 15:24:34.500970,16.24239
2021-04-26 15:24:34.516590,14.58292
2021-04-26 15:24:34.532220,12.19314
2021-04-26 15:24:34.547840,9.238663
2021-04-26 15:24:34.563470,5.911774
2021-04-26 15:24:34.579090,2.328934
2021-04-26 15:24:34.594720,-1.412537
2021-04-26 15:24:34.610350,-5.268463
2021-04-26 15:24:34.625970,-9.320442
2021-04-26 15:24:34.641600,-13.71914
2021-04-26 15:24:34.657220,-18.56073
2021-04-26 15:24:34.672850,-23.64937
2021-04-26 15:24:34.688470,-28.37231
2021-04-26 15:24:34.704100,-31.76095
2021-04-26 15:24:34.719730,-32.83504
2021-04-26 15:24:34.735350,-31.0111
2021-04-26 15:24:34.750980,-26.34775
2021-04-26 15:24:34.766600,-19.51621
2021-04-26 15:24:34.782230,-11.49525
2021-04-26 15:24:34.797850,-3.158035
2021-04-26 15:24:34.813480,4.934746
2021-04-26 15:24:34.829110,12.42285
2021-04-26 15:24:34.844730,18.98564
2021-04-26 15:24:34.860360,24.15154
2021-04-26 15:24:34.875980,27.37497
2021-04-26 15:24:34.891610,28.35545
2021-04-26 15:24:34.907230,27.2272
2021-04-26 15:24:34.922860,24.65268
2021-04-26 15:24:34.938490,21.56544
2021-04-26 15:24:34.954110,18.84297
2021-04-26 15:24:34.969740,16.98757
2021-04-26 15:24:34.985360,16.08101
2021-04-26 15:24:35.000990,15.88808
2021-04-26 15:24:35.016610,16.03265
2021-04-26 15:24:35.032240,16.20532
2021-04-26 15:24:35.047870,16.15507
2021-04-26 15:24:35.063490,15.73915
2021-04-26 15:24:35.079120,14.84755
2021-04-26 15:24:35.094740,13.45896
2021-04-26 15:24:35.110370,11.61883
2021-04-26 15:24:35.125990,9.426186
2021-04-26 15:24:35.141620,6.922142
2021-04-26 15:24:35.157250,4.038818
2021-04-26 15:24:35.172870,0.6206818
2021-04-26 15:24:35.188500,-3.471275
2021-04-26 15:24:35.204120,-8.267975
2021-04-26 15:24:35.219750,-13.6153
2021-04-26 15:24:35.235370,-19.18563
2021-04-26 15:24:35.251000,-24.55205
2021-04-26 15:24:35.266630,-29.21019
2021-04-26 15:24:35.282250,-32.63251
2021-04-26 15:24:35.297880,-34.30717
2021-04-26 15:24:35.313500,-33.77251
2021-04-26 15:24:35.329130,-30.73608
2021-04-26 15:24:35.344750,-25.1322
2021-04-26 15:24:35.360380,-17.22631
2021-04-26 15:24:35.376010,-7.643356
2021-04-26 15:24:35.391630,2.708298
2021-04-26 15:24:35.407260,12.72359
2021-04-26 15:24:35.422880,21.36158
2021-04-26 15:24:35.438510,27.88261
2021-04-26 15:24:35.454130,32.11637
2021-04-26 15:24:35.469760,34.43369
2021-04-26 15:24:35.485390,35.58259
2021-04-26 15:24:35.501010,36.36695
2021-04-26 15:24:35.516640,37.33217
2021-04-26 15:24:35.532260,38.65453
2021-04-26 15:24:35.547890,40.20178
2021-04-26 15:24:35.563510,41.65337
2021-04-26 15:24:35.579140,42.48162
2021-04-26 15:24:35.594770,41.87611
2021-04-26 15:24:35.610390,38.81919
2021-04-26 15:24:35.626020,32.43238
2021-04-26 15:24:35.641640,22.50558
2021-04-26 15:24:35.657270,10.07117
2021-04-26 15:24:35.672890,-2.646782
2021-04-26 15:24:35.688520,-12.83365
2021-04-26 15:24:35.704150,-18.07729
2021-04-26 15:24:35.719770,-17.35564
2021-04-26 15:24:35.735400,-11.43433
2021-04-26 15:24:35.751020,-2.644501
2021-04-26 15:24:35.766650,6.011307
2021-04-26 15:24:35.782270,11.91816
2021-04-26 15:24:35.797900,13.64111
2021-04-26 15:24:35.813530,11.09962
2021-04-26 15:24:35.829150,5.273521
2021-04-26 15:24:35.844780,-2.377495
2021-04-26 15:24:35.860400,-10.42729
2021-04-26 15:24:35.876030,-17.72693
2021-04-26 15:24:35.891650,-23.40171
2021-04-26 15:24:35.907280,-26.73685
2021-04-26 15:24:35.922910,-27.22192
2021-04-26 15:24:35.938530,-24.75338
2021-04-26 15:24:35.954160,-19.79124
2021-04-26 15:24:35.969780,-13.35656
2021-04-26 15:24:35.985410,-6.61264
2021-04-26 15:24:36.001030,-0.3272095
2021-04-26 15:24:36.016660,5.415237
2021-04-26 15:24:36.032290,10.90555
2021-04-26 15:24:36.047910,16.22032
2021-04-26 15:24:36.063540,20.72381
2021-04-26 15:24:36.079160,23.23799
2021-04-26 15:24:36.094790,22.8043
2021-04-26 15:24:36.110410,19.58518
2021-04-26 15:24:36.126040,15.05847
2021-04-26 15:24:36.141670,11.24501
2021-04-26 15:24:36.157290,9.601242
2021-04-26 15:24:36.172920,10.13596
2021-04-26 15:24:36.188540,11.49432
2021-04-26 15:24:36.204170,11.90394
2021-04-26 15:24:36.219790,10.28279
2021-04-26 15:24:36.235420,6.845509
2021-04-26 15:24:36.251050,2.611984
2021-04-26 15:24:36.266670,-1.565765
2021-04-26 15:24:36.282300,-5.776501
2021-04-26 15:24:36.297920,-10.97874
2021-04-26 15:24:36.313550,-18.23188
2021-04-26 15:24:36.329180,-27.68262
2021-04-26 15:24:36.344800,-38.18358
2021-04-26 15:24:36.360430,-47.64283
2021-04-26 15:24:36.376050,-53.96207
2021-04-26 15:24:36.391680,-56.00097
2021-04-26 15:24:36.407300,-53.9882
2021-04-26 15:24:36.422930,-49.35828
2021-04-26 15:24:36.438560,-44.10749
2021-04-26 15:24:36.454180,-40.05747
2021-04-26 15:24:36.469810,-38.24624
2021-04-26 15:24:36.485430,-38.76117
2021-04-26 15:24:36.501060,-40.81412
2021-04-26 15:24:36.516680,-43.06705
2021-04-26 15:24:36.532310,-44.08309
2021-04-26 15:24:36.547940,-42.56258
2021-04-26 15:24:36.563560,-37.50292
2021-04-26 15:24:36.579190,-28.23845
2021-04-26 15:24:36.594810,-14.54869
2021-04-26 15:24:36.610440,3.108266
2021-04-26 15:24:36.641690,43.43395
2021-04-26 15:24:36.657320,60.28494
2021-04-26 15:24:36.672940,70.76797
2021-04-26 15:24:36.688570,73.15014
2021-04-26 15:24:36.704190,67.84203
2021-04-26 15:24:36.719820,57.30642
2021-04-26 15:24:36.735440,45.08327
2021-04-26 15:24:36.751070,34.32595
2021-04-26 15:24:36.766700,26.66583
2021-04-26 15:24:36.782320,21.93277
2021-04-26 15:24:36.797950,18.80933
2021-04-26 15:24:36.813570,15.81424
2021-04-26 15:24:36.829200,12.08694
2021-04-26 15:24:36.844820,7.518938
2021-04-26 15:24:36.860450,2.357685
2021-04-26 15:24:36.876080,-3.289831
2021-04-26 15:24:36.891700,-9.549671
2021-04-26 15:24:36.907330,-16.53779
2021-04-26 15:24:36.922950,-23.88873
2021-04-26 15:24:36.938580,-30.55093
2021-04-26 15:24:36.954200,-35.10782
2021-04-26 15:24:36.969830,-36.38013
2021-04-26 15:24:36.985460,-34.13749
2021-04-26 15:24:37.001080,-29.35228
2021-04-26 15:24:37.016710,-23.92161
2021-04-26 15:24:37.032330,-19.90533
2021-04-26 15:24:37.047960,-18.71776
2021-04-26 15:24:37.063580,-20.56701
2021-04-26 15:24:37.079210,-24.37379
2021-04-26 15:24:37.094840,-28.28204
