Datetime,value
BVP
2021-04-26 15:15:24.303610,-1.261002
2021-04-26 15:15:24.319240,-3.734329
2021-04-26 15:15:24.334860,-6.681686
2021-04-26 15:15:24.350490,-10.41835
2021-04-26 15:15:24.366110,-15.16112
2021-04-26 15:15:24.381740,-20.81886
2021-04-26 15:15:24.397360,-26.80406
2021-04-26 15:15:24.412990,-32.11519
2021-04-26 15:15:24.428620,-35.56494
2021-04-26 15:15:24.444240,-36.22928
2021-04-26 15:15:24.459870,-33.7542
2021-04-26 15:15:24.475490,-28.47546
2021-04-26 15:15:24.491120,-21.27507
2021-04-26 15:15:24.506740,-13.24509
2021-04-26 15:15:24.522370,-5.34523
2021-04-26 15:15:24.538000,1.753601
2021-04-26 15:15:24.553620,7.72168
2021-04-26 15:15:24.569250,12.43646
2021-04-26 15:15:24.584870,15.90053
2021-04-26 15:15:24.600500,18.15199
2021-04-26 15:15:24.616120,19.27094
2021-04-26 15:15:24.631750,19.36757
2021-04-26 15:15:24.647380,18.64665
2021-04-26 15:15:24.663000,17.3614
2021-04-26 15:15:24.678630,15.83394
2021-04-26 15:15:24.694250,14.40611
2021-04-26 15:15:24.709880,13.39368
2021-04-26 15:15:24.725500,12.99895
2021-04-26 15:15:24.741130,13.22385
2021-04-26 15:15:24.756760,13.86118
2021-04-26 15:15:24.772380,14.56264
2021-04-26 15:15:24.788010,14.95041
2021-04-26 15:15:24.803630,14.72821
2021-04-26 15:15:24.819260,13.71346
2021-04-26 15:15:24.834880,11.82568
2021-04-26 15:15:24.850510,9.072998
2021-04-26 15:15:24.866140,5.563171
2021-04-26 15:15:24.881760,1.537506
2021-04-26 15:15:24.897390,-2.68663
2021-04-26 15:15:24.913010,-6.723297
2021-04-26 15:15:24.928640,-10.2775
2021-04-26 15:15:24.944260,-13.29156
2021-04-26 15:15:24.959890,-15.94966
2021-04-26 15:15:24.975520,-18.64471
2021-04-26 15:15:24.991140,-21.7962
2021-04-26 15:15:25.006770,-25.71858
2021-04-26 15:15:25.022390,-30.52341
2021-04-26 15:15:25.038020,-36.07195
2021-04-26 15:15:25.053640,-41.89023
2021-04-26 15:15:25.069270,-47.2032
2021-04-26 15:15:25.084900,-50.98871
2021-04-26 15:15:25.100520,-52.1907
2021-04-26 15:15:25.116150,-50.06418
2021-04-26 15:15:25.131770,-44.46776
2021-04-26 15:15:25.147400,-36.04497
2021-04-26 15:15:25.163020,-26.04378
2021-04-26 15:15:25.178650,-15.93806
2021-04-26 15:15:25.194280,-6.9384
2021-04-26 15:15:25.209900,0.2836609
2021-04-26 15:15:25.225530,5.67543
2021-04-26 15:15:25.241150,9.537392
2021-04-26 15:15:25.256780,12.2466
2021-04-26 15:15:25.272400,14.10606
2021-04-26 15:15:25.288030,15.29936
2021-04-26 15:15:25.303660,16.02283
2021-04-26 15:15:25.319280,16.52633
2021-04-26 15:15:25.334910,17.11458
2021-04-26 15:15:25.350530,18.02013
2021-04-26 15:15:25.366160,19.27036
2021-04-26 15:15:25.381780,20.69036
2021-04-26 15:15:25.397410,21.95359
2021-04-26 15:15:25.413040,22.77851
2021-04-26 15:15:25.428660,23.0476
2021-04-26 15:15:25.444290,22.85916
2021-04-26 15:15:25.459910,22.4842
2021-04-26 15:15:25.491160,22.18302
2021-04-26 15:15:25.506790,22.32031
2021-04-26 15:15:25.522420,22.29474
2021-04-26 15:15:25.538040,21.62894
2021-04-26 15:15:25.553670,19.93438
2021-04-26 15:15:25.569290,17.08009
2021-04-26 15:15:25.584920,13.29785
2021-04-26 15:15:25.600540,9.100975
2021-04-26 15:15:25.616170,5.074921
2021-04-26 15:15:25.631800,1.618111
2021-04-26 15:15:25.647420,-1.193344
2021-04-26 15:15:25.663050,-3.673103
2021-04-26 15:15:25.678670,-6.379112
2021-04-26 15:15:25.694300,-9.880135
2021-04-26 15:15:25.709920,-14.51867
2021-04-26 15:15:25.725550,-20.14223
2021-04-26 15:15:25.741180,-26.06875
2021-04-26 15:15:25.756800,-31.20985
2021-04-26 15:15:25.772430,-34.34598
