-20.4658577594801,-19.0662257158806,-19.1641195857142,-20.2316576063553,-21.41484026722,-22.3894807514215,-22.0636879083478,-1.08510887498378,-1.04435309336711,-1.06842525272705,-1.08413368467474,-1.09756666162856,-1.13911552348866,-1.16681612657967,-1.11612491776319,-1.03979465992987,-1.04513339474869,-1.10335259081171,-1.1678785767526,-1.22103151776599,-1.2032640968029,-1.18502976380046,-1.06065853156017,-1.08704387856545,-1.19123390344742,-1.16696944264079,-1.33289171418388,-1.61538402873313,-0.93472442671468,-0.870799900562876,-0.875270946557355,-0.924027948392647,-0.978066716147849,-1.0225808664246,-1.00770113198842,0.635323158327212,0.0456723797116054,0.435666856643982
-20.7672911869011,-19.2023330039104,-19.1620619949433,-20.0404776855272,-21.2694666992327,-21.7964473344515,-22.1070578495152,-1.08263692554598,-1.04716400103582,-1.06336478239037,-1.06840681420376,-1.08668921434752,-1.11858631759947,-1.14818373535099,-1.13098661284174,-1.0457589951091,-1.04356583608718,-1.09140435183868,-1.15833508966679,-1.1870344534064,-1.20395030108164,-1.18573932676825,-1.07915513056718,-1.06994571684747,-1.11368851731155,-1.12174006328282,-1.26154774799367,-1.60880626576966,-0.91741049221836,-0.848277303684642,-0.846498301992697,-0.885302966684798,-0.939594467961849,-0.962874228407956,-0.976595678304732,0.615361238361009,0.0441757417451254,0.435683706718516
-20.0975491334408,-18.4472347879011,-18.4895535668791,-19.8114111935801,-21.7434574470481,-22.2082271463658,-21.5252644700989,-1.0830126227552,-1.04476886611342,-1.06399414745792,-1.07000860212543,-1.10118106980442,-1.13413592902442,-1.14085446401918,-1.141013678136,-1.04731910727155,-1.04972170399294,-1.12476854789415,-1.2344581019468,-1.26084483102424,-1.2220704635577,-1.17617727011454,-1.07390856935257,-1.07758313305623,-1.15465071038137,-1.24236106066421,-1.4765979726872,-1.60363929577857,-0.845082735669849,-0.775688594494528,-0.777468058710365,-0.83305090873459,-0.91429160741285,-0.933834729131224,-0.905116801239228,0.561865384728463,0.0420490443913728,0.45512102444404
-18.868444505252,-17.1171687628045,-17.1956537331333,-18.6710982948372,-22.5916370066628,-24.197350004618,-20.5719727898355,-1.08486818113539,-1.04195046746259,-1.06221173650798,-1.07090511485776,-1.17290357358865,-1.23177497698317,-1.14540179092912,-1.15122390499262,-1.04437299322943,-1.0491616112843,-1.13918318404575,-1.37838773979205,-1.47635740482135,-1.25516159225124,-1.15617509973354,-1.06477567029871,-1.0679515418549,-1.16322378012819,-1.59059061126582,-2.10382237362696,-1.61819342766772,-0.746455859538116,-0.677173516775146,-0.680278466203876,-0.738648632234308,-0.893749339829658,-0.957273064624598,-0.81384926176384,0.491890268440465,0.0395610703007521,0.490276411918668
-8.18037794815318,-7.89898729499913,-7.98757085767407,-8.01227845601174,-8.01866944806855,-7.76293937688305,-8.36066418266869,-1.09523643357641,-1.04898894754393,-1.11968282682705,-1.08614768991165,-1.0479211948007,-1.00632275618502,-1.10759975077416,-1.05825741842218,-1.02185521939638,-1.03331486257487,-1.03651116956679,-1.0373379424614,-1.00425533348405,-1.08158020941358,-1.21509881933392,-1.06582647628843,-1.06748757933822,-1.07830142838696,-1.09260751545934,-1.01190451796898,-1.32453873742144,-1.38496829691994,-1.33732781671989,-1.35232534210449,-1.35650843005074,-1.35759044868614,-1.31429440009208,-1.41549142442794,0.992824323884588,0.169303705244159,0.924182909017372
-8.17519300471309,-7.88300705860728,-7.97423273762876,-7.9918736071757,-8.01046958621126,-7.75157967960297,-8.32661442143079,-1.09591906545516,-1.04373361076788,-1.10494362120753,-1.07974539453022,-1.04619836309432,-1.00601373272349,-1.10806021894686,-1.05887617059161,-1.0210313471685,-1.03284717801264,-1.03513207775519,-1.03754068621963,-1.00400846835564,-1.07848873873369,-1.19291100813545,-1.06215778742875,-1.0708244350567,-1.07607841550382,-1.08694236092977,-1.00946715264858,-1.268095503465,-1.37663862814468,-1.32743679770736,-1.34279848929645,-1.34576907389774,-1.34890049147452,-1.30530545394228,-1.40213681164466,0.986276476224228,0.168392186869598,0.926031633599896
-8.18647662246229,-7.86218025350405,-7.94340006422247,-7.97362152673292,-7.97384127002915,-7.70633155597017,-8.50131909352099,-1.09714295281019,-1.04869667609588,-1.11272590200836,-1.08003114760238,-1.04648342490744,-1.00649972990732,-1.11508280762117,-1.06808857149359,-1.02577766517392,-1.03637440362538,-1.04031739402404,-1.04034606390416,-1.0054441052806,-1.10916602894774,-1.27411353536511,-1.07571123532079,-1.08704938564773,-1.09543928491343,-1.12955872021137,-1.01997633712227,-1.53053543997697,-1.40793747938259,-1.35216391117485,-1.36613236437547,-1.37132995202062,-1.37136774420361,-1.32536053378917,-1.46208513478402,1,0.171983326199143,0.929942541530683
-8.17493288568482,-7.94029766588245,-8.05339460674885,-8.09073175886759,-8.04711058107877,-7.77386677867908,-8.22411774593524,-1.09000859416348,-1.05001162517909,-1.13020134697053,-1.08781579747806,-1.04725447922063,-1.00258804795524,-1.08848976158083,-1.05321400353234,-1.02298487472194,-1.03755567102606,-1.04236598714894,-1.03674607124991,-1.00154282211135,-1.05955071409644,-1.16526842268307,-1.07168296689738,-1.08339630547109,-1.08684361024915,-1.09134568655197,-1.00302748412478,-1.20911106732733,-0.62306658011353,-0.605183452995453,-0.613803330999629,-0.616649046310949,-0.613324383167475,-0.59249863647584,-0.626815288891709,0.448788511142875,0.0762167211433119,1
-8.19222196419181,-7.95541682820549,-8.07110790282921,-8.09598678185395,-8.05065172468238,-7.77746886225493,-8.2629089270378,-1.09730866091188,-1.05253398081894,-1.13765630025007,-1.09475765003016,-1.05016014345823,-1.00275973125572,-1.09777631826563,-1.05495271902875,-1.02445815684761,-1.03935626559944,-1.04256004122811,-1.03672202291763,-1.00154292196436,-1.06405542693635,-1.15765799440233,-1.06582252972091,-1.07719222539589,-1.08691566573398,-1.0879106288271,-1.00301792917158,-1.21133925918558,-0.628501190526501,-0.610333676201237,-0.619209409604473,-0.621118098743312,-0.617640026795377,-0.596681640289546,-0.633924241866857,0.451956885279551,0.0767192580076173,0.999070442635666
-8.3202846856112,-8.03950746894403,-8.11922953011024,-8.15516208914479,-8.16022357357481,-7.85645658714741,-8.43879906706328,-1.10756210978564,-1.05635619297432,-1.18888217965785,-1.14149585060458,-1.05647815546954,-1.00307681623565,-1.11163645015947,-1.06068100046855,-1.02488714601086,-1.03505022080846,-1.03963095140919,-1.04027619620212,-1.00155157520083,-1.07578937204938,-1.16588031649285,-1.05798500048068,-1.07398547414401,-1.07390781112232,-1.07553612394378,-1.00282933511854,-1.23542980330172,-0.659505501300163,-0.637249758134069,-0.643568909449291,-0.646417095689849,-0.64681829311908,-0.622740271004201,-0.668899517190749,0.4716909362068,0.0792647759325697,0.986701768322269
