Datetime,emotion
2021-05-27T16:14:56.744672,sad
2021-05-27T16:15:05.120940,fear
2021-05-27T16:15:13.058284,neutral
2021-05-27T16:15:20.906241,neutral
2021-05-27T16:15:28.832092,fear
2021-05-27T16:15:36.761999,neutral
2021-05-27T16:15:44.836883,neutral
2021-05-27T16:15:52.801703,neutral
2021-05-27T16:16:00.746593,neutral
2021-05-27T16:16:08.662274,fear
2021-05-27T16:16:16.632900,neutral
2021-05-27T16:16:24.732868,sad
2021-05-27T16:16:32.694221,neutral
2021-05-27T16:16:40.685328,neutral
2021-05-27T16:16:48.693094,neutral
2021-05-27T16:16:57.700391,neutral
2021-05-27T16:17:05.822939,sad
2021-05-27T16:17:13.885204,neutral
2021-05-27T16:17:21.964351,neutral
2021-05-27T16:17:29.963675,neutral
2021-05-27T16:17:37.971283,neutral
2021-05-27T16:17:46.058796,neutral
2021-05-27T16:17:54.039083,neutral
2021-05-27T16:18:01.983480,neutral
2021-05-27T16:18:10.025853,neutral
2021-05-27T16:18:17.959859,fear
2021-05-27T16:18:26.016284,fear
2021-05-27T16:18:34.032623,sad
2021-05-27T16:18:42.024674,sad
2021-05-27T16:18:50.029974,neutral
2021-05-27T16:18:58.065462,neutral
2021-05-27T16:19:06.205910,sad
2021-05-27T16:19:14.145343,neutral
2021-05-27T16:19:22.106403,sad
2021-05-27T16:19:30.030247,neutral
2021-05-27T16:19:38.034504,sad
2021-05-27T16:19:46.145758,neutral
2021-05-27T16:19:54.141749,sad
2021-05-27T16:20:02.073926,neutral
2021-05-27T16:20:10.040452,sad
2021-05-27T16:20:18.023054,neutral
2021-05-27T16:20:26.217052,sad
2021-05-27T16:20:34.194232,sad
2021-05-27T16:20:42.126318,fear
2021-05-27T16:20:50.078981,neutral
2021-05-27T16:20:58.026568,sad
2021-05-27T16:21:06.114366,sad
2021-05-27T16:21:14.189190,neutral
2021-05-27T16:21:22.198548,neutral
2021-05-27T16:21:30.122776,sad
2021-05-27T16:21:38.156225,sad
2021-05-27T16:21:46.532783,sad
2021-05-27T16:21:54.527939,neutral
2021-05-27T16:22:02.524512,fear
2021-05-27T16:22:10.557125,sad
2021-05-27T16:22:18.502878,sad
2021-05-27T16:22:26.628832,sad
2021-05-27T16:22:34.645843,sad
2021-05-27T16:22:42.634947,sad
2021-05-27T16:22:50.584756,neutral
2021-05-27T16:22:58.536492,neutral
2021-05-27T16:23:06.618570,sad
2021-05-27T16:23:14.688711,sad
2021-05-27T16:23:22.673903,neutral
2021-05-27T16:23:30.659645,sad
2021-05-27T16:23:38.722212,neutral
2021-05-27T16:23:46.775041,sad
2021-05-27T16:23:54.913502,neutral
2021-05-27T16:24:02.947670,neutral
2021-05-27T16:24:10.984014,neutral
2021-05-27T16:24:18.986559,sad
2021-05-27T16:24:27.063791,neutral
2021-05-27T16:24:35.267896,sad
2021-05-27T16:24:43.223737,fear
2021-05-27T16:24:51.218166,sad
2021-05-27T16:24:59.207771,neutral
2021-05-27T16:25:07.166517,sad
2021-05-27T16:25:15.290624,neutral
2021-05-27T16:25:23.271128,neutral
2021-05-27T16:25:31.305226,sad
2021-05-27T16:25:39.275668,sad
2021-05-27T16:25:47.409756,neutral
2021-05-27T16:25:55.429707,sad
2021-05-27T16:26:03.396212,neutral
2021-05-27T16:26:11.372685,sad
2021-05-27T16:26:19.392888,sad
2021-05-27T16:26:27.415939,sad
2021-05-27T16:26:35.561638,neutral
2021-05-27T16:26:43.576664,sad
2021-05-27T16:26:51.525920,sad
2021-05-27T16:26:59.508065,sad
2021-05-27T16:27:07.703735,neutral
2021-05-27T16:27:15.725780,neutral
2021-05-27T16:27:23.735814,neutral
2021-05-27T16:27:31.768036,sad
2021-05-27T16:27:39.799486,sad
2021-05-27T16:27:47.961029,neutral
2021-05-27T16:27:55.910602,neutral
2021-05-27T16:28:03.884105,fear
2021-05-27T16:28:11.958070,sad
2021-05-27T16:28:19.958441,neutral
2021-05-27T16:28:28.040305,sad
2021-05-27T16:28:36.056683,neutral
2021-05-27T16:28:44.069055,sad
