Datetime,emotion
2021-05-28T10:07:09.206925,sad
2021-05-28T10:07:18.677177,happy
2021-05-28T10:07:27.923439,angry
2021-05-28T10:07:37.854072,neutral
2021-05-28T10:07:47.623532,neutral
2021-05-28T10:07:57.216230,happy
2021-05-28T10:08:07.145391,sad
2021-05-28T10:08:16.743058,fear
2021-05-28T10:08:26.287392,neutral
2021-05-28T10:08:36.562244,sad
2021-05-28T10:08:45.451978,neutral
2021-05-28T10:08:59.846682,fear
2021-05-28T10:09:11.684281,fear
2021-05-28T10:09:22.677096,neutral
2021-05-28T10:09:32.674173,neutral
2021-05-28T10:09:43.709972,sad
2021-05-28T10:09:52.750209,sad
2021-05-28T10:10:01.717880,neutral
2021-05-28T10:10:10.591877,fear
2021-05-28T10:10:19.487229,fear
2021-05-28T10:10:28.379959,sad
2021-05-28T10:10:37.475318,fear
2021-05-28T10:10:46.369023,neutral
2021-05-28T10:10:55.328084,fear
2021-05-28T10:11:04.251315,neutral
2021-05-28T10:11:13.280059,angry
2021-05-28T10:11:22.298817,sad
2021-05-28T10:11:31.200099,neutral
2021-05-28T10:11:40.190891,neutral
2021-05-28T10:11:49.111302,angry
2021-05-28T10:11:58.033072,neutral
2021-05-28T10:12:06.985883,neutral
2021-05-28T10:12:16.122483,angry
2021-05-28T10:12:24.976811,neutral
2021-05-28T10:12:33.983938,angry
2021-05-28T10:12:42.778963,fear
2021-05-28T10:12:51.762780,fear
2021-05-28T10:13:00.590113,fear
2021-05-28T10:13:09.455260,angry
2021-05-28T10:13:18.339942,neutral
2021-05-28T10:13:27.222118,sad
2021-05-28T10:13:36.348548,neutral
2021-05-28T10:13:45.216782,angry
2021-05-28T10:13:54.178601,fear
2021-05-28T10:14:03.127852,neutral
2021-05-28T10:14:12.043028,sad
2021-05-28T10:14:21.132016,neutral
2021-05-28T10:14:30.081118,neutral
2021-05-28T10:14:39.036763,neutral
2021-05-28T10:14:47.890844,happy
2021-05-28T10:14:56.800884,sad
2021-05-28T10:15:05.826712,sad
2021-05-28T10:15:14.585696,sad
2021-05-28T10:15:27.062685,sad
2021-05-28T10:15:36.858549,neutral
2021-05-28T10:15:45.687749,angry
2021-05-28T10:15:54.522639,neutral
2021-05-28T10:16:03.620702,neutral
2021-05-28T10:16:12.559658,neutral
2021-05-28T10:16:21.447890,neutral
2021-05-28T10:16:30.341060,happy
2021-05-28T10:16:39.258620,neutral
2021-05-28T10:16:48.284298,sad
2021-05-28T10:16:57.204530,fear
2021-05-28T10:17:06.082215,sad
2021-05-28T10:17:15.106776,neutral
2021-05-28T10:17:24.014846,happy
2021-05-28T10:17:33.113446,sad
2021-05-28T10:17:41.996148,fear
2021-05-28T10:17:50.958952,angry
