EmotionDetected,EmotionNumber,Percentage,Second
Pass,7,Pass,0.0
neutral,0,68.46847534179688,4.166666666666666
neutral,0,99.2299497127533,8.333333333333332
neutral,0,84.41715836524963,12.5
Pass,7,Pass,16.666666666666664
angry,6,90.99826920053134,20.833333333333332
neutral,0,56.29640817642212,25.0
neutral,0,70.73899507522583,29.166666666666664
sad,2,79.64254264324396,33.33333333333333
neutral,0,43.56430172920227,37.5
neutral,0,99.41766854629925,41.666666666666664
neutral,0,84.31508541107178,45.83333333333333
neutral,0,98.41002812445332,50.0
neutral,0,90.4735971061703,54.166666666666664
neutral,0,84.51068997383118,58.33333333333333
neutral,0,68.7029778957367,62.5
neutral,0,59.67165231704712,66.66666666666666
sad,2,61.34108304977417,70.83333333333333
sad,2,58.87949956899887,75.0
sad,2,64.23783898353577,79.16666666666666
sad,2,69.35781836509705,83.33333333333333
neutral,0,51.00047588348389,87.5
sad,2,60.74991822242737,91.66666666666666
neutral,0,79.8869788646698,95.83333333333333
neutral,0,67.56190866969928,100.0
neutral,0,68.45295429229736,104.16666666666666
neutral,0,64.25583958625793,108.33333333333333
neutral,0,59.969472885131836,112.5
neutral,0,97.47366309165955,116.66666666666666
neutral,0,97.730553150177,120.83333333333333
neutral,0,97.70276573863438,125.0
neutral,0,97.07262498573213,129.16666666666666
neutral,0,92.86026358604431,133.33333333333331
neutral,0,96.92813754081726,137.5
neutral,0,93.80187355291089,141.66666666666666
neutral,0,94.98838156392465,145.83333333333331
neutral,0,95.73908397425222,150.0
neutral,0,97.05885052680969,154.16666666666666
neutral,0,94.56473588943481,158.33333333333331
fear,4,50.88403820991516,162.5
neutral,0,99.42620992660522,166.66666666666666
neutral,0,99.60763452098575,170.83333333333331
neutral,0,98.22201728820801,175.0
neutral,0,99.98440742492676,179.16666666666666
neutral,0,99.60964915809924,183.33333333333331
neutral,0,99.52306744593784,187.5
neutral,0,98.79062161333819,191.66666666666666
neutral,0,94.46319308657606,195.83333333333331
fear,4,55.46684595744884,200.0
neutral,0,86.39695048332214,204.16666666666666
neutral,0,97.04428893591695,208.33333333333331
neutral,0,99.68922734260559,212.5
neutral,0,98.037588596344,216.66666666666666
neutral,0,99.95396137786372,220.83333333333331
neutral,0,98.93933534622192,225.0
