EmotionDetected,EmotionNumber,Percentage,Second
neutral,0,61.40165098915404,0.0
Pass,7,Pass,4.166666666666666
neutral,0,92.8065538406372,8.333333333333332
sad,2,66.20429754257202,12.5
Pass,7,Pass,16.666666666666664
Pass,7,Pass,20.833333333333332
sad,2,51.68750286102295,25.0
neutral,0,66.31301045417786,29.166666666666664
sad,2,50.826048851013184,33.33333333333333
fear,4,56.62583033730622,37.5
sad,2,62.00528514416725,41.666666666666664
happy,3,93.09151131460138,45.83333333333333
Pass,7,Pass,50.0
Pass,7,Pass,54.166666666666664
neutral,0,72.20330072661046,58.33333333333333
sad,2,55.03547191619873,62.5
sad,2,59.11711563075967,66.66666666666666
neutral,0,70.72271704673767,70.83333333333333
sad,2,66.15653038024902,75.0
sad,2,98.7280547618866,79.16666666666666
neutral,0,63.34180235862732,83.33333333333333
neutral,0,78.67239713668823,87.5
sad,2,96.6692213214372,91.66666666666666
sad,2,84.24115087039178,95.83333333333333
Pass,7,Pass,100.0
sad,2,66.59793853759766,104.16666666666666
happy,3,93.96401119661198,108.33333333333333
neutral,0,95.47848701477051,112.5
sad,2,53.12793254852295,116.66666666666666
sad,2,42.617639899253845,120.83333333333333
sad,2,47.9644713359441,125.0
Pass,7,Pass,129.16666666666666
happy,3,38.03089189713549,133.33333333333331
sad,2,99.55608246064678,137.5
sad,2,59.783839013118865,141.66666666666666
neutral,0,87.16886043548584,145.83333333333331
sad,2,73.921138048172,150.0
sad,2,95.84783886956208,154.16666666666666
surprise,1,78.94275533470575,158.33333333333331
neutral,0,62.345850467681885,162.5
sad,2,82.27781057357788,166.66666666666666
sad,2,51.57458782196045,170.83333333333331
fear,4,47.74385663793762,175.0
neutral,0,62.29694260936633,179.16666666666666
sad,2,88.51007154643962,183.33333333333331
fear,4,80.52033185958862,187.5
sad,2,60.903421694244244,191.66666666666666
sad,2,88.99805676960268,195.83333333333331
sad,2,58.11123847961426,200.0
neutral,0,66.78460240364075,204.16666666666666
Pass,7,Pass,208.33333333333331
fear,4,63.620994306862016,212.5
fear,4,70.7247351736146,216.66666666666666
sad,2,96.34010791778564,220.83333333333331
sad,2,73.61555695533752,225.0
sad,2,57.13936686515808,229.16666666666666
sad,2,58.44288220661176,233.33333333333331
Pass,7,Pass,237.5
neutral,0,61.6340949099177,241.66666666666666
sad,2,78.65970730781555,245.83333333333331
Pass,7,Pass,250.0
sad,2,58.47557086043705,254.16666666666666
sad,2,45.24662253300875,258.3333333333333
sad,2,83.68167281150818,262.5
sad,2,71.05560553736753,266.66666666666663
Pass,7,Pass,270.8333333333333
sad,2,54.7928512096405,275.0
sad,2,78.7619079635253,279.16666666666663
sad,2,46.81248366832733,283.3333333333333
sad,2,88.96385431289673,287.5
sad,2,64.822518825531,291.66666666666663
Pass,7,Pass,295.8333333333333
sad,2,94.55934166908264,300.0
sad,2,99.32542443275452,304.16666666666663
neutral,0,70.98103761672974,308.3333333333333
neutral,0,68.30300092697144,312.5
Pass,7,Pass,316.66666666666663
Pass,7,Pass,320.8333333333333
Pass,7,Pass,325.0
sad,2,53.01775932312012,329.16666666666663
sad,2,65.39760231971741,333.3333333333333
sad,2,51.05016231536865,337.5
neutral,0,58.13511610031128,341.66666666666663
neutral,0,91.83120727539062,345.8333333333333
neutral,0,58.99726152420044,350.0
neutral,0,81.01586699485779,354.16666666666663
sad,2,84.70516983209016,358.3333333333333
sad,2,96.68760895729065,362.5
sad,2,85.98950505256653,366.66666666666663
sad,2,65.21518230438232,370.8333333333333
angry,6,79.03982151029366,375.0
sad,2,90.0236964225769,379.16666666666663
sad,2,64.29453492164612,383.3333333333333
fear,4,47.104614800489834,387.5
fear,4,80.84321618080139,391.66666666666663
Pass,7,Pass,395.8333333333333
Pass,7,Pass,400.0
neutral,0,87.64370083808899,404.16666666666663
neutral,0,74.91875290870667,408.3333333333333
fear,4,42.44529604911804,412.5
sad,2,48.55141622441008,416.66666666666663
sad,2,66.96799993515015,420.8333333333333
sad,2,99.63207244873047,425.0
sad,2,50.16905069351196,429.16666666666663
neutral,0,60.46045422554016,433.3333333333333
sad,2,91.94064140319824,437.5
Pass,7,Pass,441.66666666666663
sad,2,96.79872989654541,445.8333333333333
sad,2,90.75661246517971,450.0
happy,3,63.74913454055786,454.16666666666663
sad,2,60.520125689521514,458.3333333333333
sad,2,38.11530329171458,462.5
Pass,7,Pass,466.66666666666663
Pass,7,Pass,470.8333333333333
Pass,7,Pass,475.0
sad,2,79.01120436057992,479.16666666666663
Pass,7,Pass,483.3333333333333
neutral,0,67.86898970603943,487.5
neutral,0,47.64677882194519,491.66666666666663
sad,2,82.08056092262268,495.8333333333333
Pass,7,Pass,500.0
Pass,7,Pass,504.16666666666663
Pass,7,Pass,508.3333333333333
neutral,0,68.27959418296814,512.5
neutral,0,63.732850551605225,516.6666666666666
neutral,0,41.26401141452926,520.8333333333333
sad,2,97.99622881390027,525.0
Pass,7,Pass,529.1666666666666
Pass,7,Pass,533.3333333333333
sad,2,89.30013179779053,537.5
neutral,0,43.86182725429535,541.6666666666666
neutral,0,93.12049746513367,545.8333333333333
neutral,0,82.70357847213745,550.0
neutral,0,79.4970082936888,554.1666666666666
neutral,0,69.99455690383911,558.3333333333333
angry,6,67.75218844413757,562.5
fear,4,61.93167113443269,566.6666666666666
sad,2,48.11182893655645,570.8333333333333
sad,2,45.88212072849274,575.0
neutral,0,86.02495193481445,579.1666666666666
sad,2,55.97748089105119,583.3333333333333
sad,2,67.09712743759155,587.5
sad,2,94.93839144706726,591.6666666666666
fear,4,46.15753247231632,595.8333333333333
sad,2,79.37568899248177,600.0
fear,4,64.70304727554321,604.1666666666666
neutral,0,51.924341917037964,608.3333333333333
Pass,7,Pass,612.5
Pass,7,Pass,616.6666666666666
neutral,0,67.42369532585144,620.8333333333333
sad,2,81.17826581001282,625.0
sad,2,63.448625802993774,629.1666666666666
sad,2,76.1714205844057,633.3333333333333
neutral,0,63.825056780878114,637.5
neutral,0,83.55061411857605,641.6666666666666
Pass,7,Pass,645.8333333333333
Pass,7,Pass,650.0
neutral,0,52.45299935340881,654.1666666666666
neutral,0,88.01336884498596,658.3333333333333
sad,2,53.89629648879725,662.5
neutral,0,43.301358419737724,666.6666666666666
neutral,0,86.56872510910034,670.8333333333333
neutral,0,53.121012449264526,675.0
neutral,0,57.61347413063049,679.1666666666666
sad,2,46.812338016946555,683.3333333333333
neutral,0,41.06038212776184,687.5
sad,2,53.12058925628662,691.6666666666666
happy,3,96.68678621570982,695.8333333333333
happy,3,90.62055461161678,700.0
Pass,7,Pass,704.1666666666666
sad,2,80.57497143745422,708.3333333333333
sad,2,41.86606407165527,712.5
neutral,0,47.946873184852194,716.6666666666666
sad,2,49.85544979572296,720.8333333333333
sad,2,74.09445643424988,725.0
Pass,7,Pass,729.1666666666666
Pass,7,Pass,733.3333333333333
sad,2,58.516812324523926,737.5
sad,2,58.77118110656738,741.6666666666666
sad,2,49.62838292121887,745.8333333333333
neutral,0,41.21505320072174,750.0
neutral,0,99.7955381748401,754.1666666666666
sad,2,64.82252478599548,758.3333333333333
sad,2,78.32053899765015,762.5
sad,2,69.10592545341557,766.6666666666666
neutral,0,93.36966276168823,770.8333333333333
sad,2,51.61980390548706,775.0
Pass,7,Pass,779.1666666666666
sad,2,69.23916339874268,783.3333333333333
Pass,7,Pass,787.5
Pass,7,Pass,791.6666666666666
Pass,7,Pass,795.8333333333333
sad,2,59.402453899383545,800.0
sad,2,88.53835600157309,804.1666666666666
sad,2,54.705798625946045,808.3333333333333
Pass,7,Pass,812.5
neutral,0,86.07555031776428,816.6666666666666
neutral,0,62.18055486679077,820.8333333333333
Pass,7,Pass,825.0
happy,3,81.90579414367676,829.1666666666666
Pass,7,Pass,833.3333333333333
sad,2,57.591062784194946,837.5
happy,3,76.28670930862427,841.6666666666666
sad,2,58.15459489822388,845.8333333333333
happy,3,57.5872004032135,850.0
sad,2,99.98260140419006,854.1666666666666
