Datetime,emotion
2021-04-26T16:29:36.108661,sad
2021-04-26T16:29:44.348006,neutral
2021-04-26T16:29:52.252183,sad
2021-04-26T16:30:00.151076,fear
2021-04-26T16:30:08.068635,sad
2021-04-26T16:30:15.972571,neutral
2021-04-26T16:30:24.017918,sad
2021-04-26T16:30:31.962942,fear
2021-04-26T16:30:39.854249,neutral
2021-04-26T16:30:47.702509,fear
2021-04-26T16:30:55.622610,surprise
2021-04-26T16:31:03.674620,fear
2021-04-26T16:31:11.534394,neutral
2021-04-26T16:31:19.439350,fear
2021-04-26T16:31:27.285208,surprise
2021-04-26T16:31:35.108598,sad
2021-04-26T16:31:43.155500,fear
2021-04-26T16:31:51.094013,sad
2021-04-26T16:31:59.015692,fear
2021-04-26T16:32:06.918288,neutral
2021-04-26T16:32:14.840939,neutral
2021-04-26T16:32:22.796611,fear
2021-04-26T16:32:30.786709,fear
2021-04-26T16:32:38.689596,neutral
2021-04-26T16:32:46.572488,fear
2021-04-26T16:32:54.685617,fear
2021-04-26T16:33:02.703695,neutral
2021-04-26T16:33:10.631512,sad
2021-04-26T16:33:18.498074,neutral
2021-04-26T16:33:26.426754,neutral
2021-04-26T16:33:34.309965,neutral
2021-04-26T16:33:42.347633,neutral
2021-04-26T16:33:50.277131,fear
2021-04-26T16:33:58.178913,fear
2021-04-26T16:34:06.104334,fear
2021-04-26T16:34:13.979152,fear
2021-04-26T16:34:22.000816,fear
2021-04-26T16:34:29.861407,neutral
2021-04-26T16:34:37.681225,fear
2021-04-26T16:34:45.550666,fear
2021-04-26T16:34:53.450117,neutral
2021-04-26T16:35:01.417839,angry
2021-04-26T16:35:09.344328,fear
2021-04-26T16:35:17.233255,neutral
2021-04-26T16:35:25.140051,sad
2021-04-26T16:35:33.116424,fear
2021-04-26T16:35:41.173671,sad
2021-04-26T16:35:49.155214,neutral
2021-04-26T16:35:57.144068,sad
2021-04-26T16:36:05.103718,neutral
2021-04-26T16:36:12.983153,sad
2021-04-26T16:36:21.164516,sad
2021-04-26T16:36:29.134273,sad
2021-04-26T16:36:37.115448,sad
2021-04-26T16:36:45.052227,sad
2021-04-26T16:36:53.050928,sad
2021-04-26T16:37:01.134147,neutral
2021-04-26T16:37:09.103604,sad
2021-04-26T16:37:17.042368,sad
2021-04-26T16:37:24.920458,neutral
2021-04-26T16:37:32.820544,fear
2021-04-26T16:37:40.772388,sad
2021-04-26T16:37:48.681947,happy
2021-04-26T16:37:56.555262,neutral
2021-04-26T16:38:04.392916,neutral
2021-04-26T16:38:12.310237,fear
2021-04-26T16:38:20.322798,fear
2021-04-26T16:38:28.150309,fear
2021-04-26T16:38:36.058842,sad
2021-04-26T16:38:43.906759,neutral
2021-04-26T16:38:51.790443,fear
2021-04-26T16:38:59.833000,sad
2021-04-26T16:39:07.684332,sad
2021-04-26T16:39:15.562022,fear
2021-04-26T16:39:23.491289,fear
2021-04-26T16:39:31.398973,neutral
2021-04-26T16:39:39.420016,neutral
2021-04-26T16:39:47.363665,fear
2021-04-26T16:39:55.244983,sad
2021-04-26T16:40:03.097386,fear
2021-04-26T16:40:10.988176,neutral
2021-04-26T16:40:18.958452,sad
2021-04-26T16:40:26.806180,fear
2021-04-26T16:40:34.685400,neutral
2021-04-26T16:40:42.571984,neutral
2021-04-26T16:40:50.418637,neutral
2021-04-26T16:40:58.362261,neutral
2021-04-26T16:41:06.259151,fear
2021-04-26T16:41:14.087477,neutral
2021-04-26T16:41:21.967494,sad
2021-04-26T16:41:29.824066,sad
2021-04-26T16:41:37.831279,neutral
2021-04-26T16:41:45.736859,neutral
2021-04-26T16:41:53.612547,fear
2021-04-26T16:42:01.524141,neutral
2021-04-26T16:42:09.381373,sad
2021-04-26T16:42:17.394366,neutral
2021-04-26T16:42:25.262073,neutral
2021-04-26T16:42:33.142266,neutral
2021-04-26T16:42:40.765123,sad
2021-04-26T16:42:48.382427,fear
2021-04-26T16:42:56.036738,sad
2021-04-26T16:43:03.772286,sad
2021-04-26T16:43:11.425604,sad
2021-04-26T16:43:19.102318,sad
2021-04-26T16:43:26.739138,sad
2021-04-26T16:43:34.482936,fear
2021-04-26T16:43:42.255290,sad
2021-04-26T16:43:49.899880,sad
2021-04-26T16:43:57.603612,sad
2021-04-26T16:44:05.262155,fear
2021-04-26T16:44:12.947777,fear
2021-04-26T16:44:20.588800,sad
2021-04-26T16:44:28.344967,sad
2021-04-26T16:44:36.302098,sad
2021-04-26T16:44:44.246771,sad
2021-04-26T16:44:51.939382,sad
2021-04-26T16:45:00.029587,sad
2021-04-26T16:45:08.146005,sad
2021-04-26T16:45:16.065908,fear
2021-04-26T16:45:23.963475,neutral
2021-04-26T16:45:31.911572,angry
2021-04-26T16:45:39.840571,sad
2021-04-26T16:45:47.857602,happy
2021-04-26T16:45:55.730194,happy
2021-04-26T16:46:03.647396,sad
2021-04-26T16:46:11.515481,sad
2021-04-26T16:46:19.407250,neutral
2021-04-26T16:46:27.399003,happy
2021-04-26T16:46:35.272090,neutral
2021-04-26T16:46:43.162418,fear
2021-04-26T16:46:51.050204,neutral
2021-04-26T16:46:58.922795,sad
2021-04-26T16:47:06.970185,happy
2021-04-26T16:47:14.856292,sad
2021-04-26T16:47:22.704465,sad
2021-04-26T16:47:30.580140,sad
2021-04-26T16:47:38.471847,happy
2021-04-26T16:47:46.471368,happy
2021-04-26T16:47:54.413309,neutral
2021-04-26T16:48:02.287596,sad
2021-04-26T16:48:10.152211,fear
2021-04-26T16:48:18.045289,sad
2021-04-26T16:48:26.066666,sad
2021-04-26T16:48:33.947209,sad
2021-04-26T16:48:41.958825,neutral
2021-04-26T16:48:49.796382,happy
2021-04-26T16:48:57.651567,fear
2021-04-26T16:49:05.671693,fear
2021-04-26T16:49:13.567720,fear
2021-04-26T16:49:21.472152,sad
2021-04-26T16:49:29.362036,fear
2021-04-26T16:49:37.276672,sad
2021-04-26T16:49:45.299629,neutral
2021-04-26T16:49:53.199958,sad
2021-04-26T16:50:01.068377,sad
2021-04-26T16:50:08.968069,sad
2021-04-26T16:50:16.893861,sad
2021-04-26T16:50:24.928043,sad
2021-04-26T16:50:32.855384,sad
2021-04-26T16:50:40.782963,sad
2021-04-26T16:50:48.718970,sad
2021-04-26T16:50:56.620330,fear
2021-04-26T16:51:04.689584,neutral
2021-04-26T16:51:12.600181,neutral
2021-04-26T16:51:20.482167,sad
2021-04-26T16:51:28.413567,neutral
2021-04-26T16:51:36.325576,sad
2021-04-26T16:51:44.406596,sad
2021-04-26T16:51:52.345508,sad
2021-04-26T16:52:00.281891,sad
2021-04-26T16:52:08.221792,sad
2021-04-26T16:52:16.119952,sad
2021-04-26T16:52:24.256255,sad
2021-04-26T16:52:32.182843,happy
2021-04-26T16:52:40.133187,sad
2021-04-26T16:52:48.056366,sad
2021-04-26T16:52:55.932369,sad
2021-04-26T16:53:03.917195,sad
2021-04-26T16:53:11.764780,sad
2021-04-26T16:53:19.654046,sad
2021-04-26T16:53:27.567320,sad
2021-04-26T16:53:35.453637,sad
2021-04-26T16:53:43.478277,sad
2021-04-26T16:53:51.394178,happy
2021-04-26T16:53:59.299270,neutral
2021-04-26T16:54:07.256747,sad
2021-04-26T16:54:15.166994,sad
2021-04-26T16:54:23.252502,sad
2021-04-26T16:54:31.161423,fear
2021-04-26T16:54:39.054612,neutral
2021-04-26T16:54:46.904155,fear
2021-04-26T16:54:54.781777,neutral
2021-04-26T16:55:02.775381,sad
2021-04-26T16:55:10.686957,neutral
2021-04-26T16:55:18.543182,fear
2021-04-26T16:55:26.390862,fear
2021-04-26T16:55:34.281726,neutral
2021-04-26T16:55:42.340179,neutral
2021-04-26T16:55:50.201859,fear
2021-04-26T16:55:58.073539,fear
2021-04-26T16:56:05.863421,neutral
2021-04-26T16:56:13.728644,fear
2021-04-26T16:56:21.732191,fear
2021-04-26T16:56:29.612374,fear
2021-04-26T16:56:37.520722,sad
2021-04-26T16:56:45.409892,fear
2021-04-26T16:56:53.268989,fear
2021-04-26T16:57:01.274561,happy
2021-04-26T16:57:09.148585,fear
2021-04-26T16:57:17.035347,fear
2021-04-26T16:57:24.935258,happy
2021-04-26T16:57:32.802530,fear
2021-04-26T16:57:40.772758,happy
2021-04-26T16:57:48.629255,sad
2021-04-26T16:57:56.489431,neutral
2021-04-26T16:58:04.377888,happy
2021-04-26T16:58:12.242618,sad
2021-04-26T16:58:20.224653,sad
2021-04-26T16:58:28.080662,sad
2021-04-26T16:58:35.927498,happy
2021-04-26T16:58:43.793550,sad
2021-04-26T16:58:51.667377,sad
2021-04-26T16:58:59.723834,fear
2021-04-26T16:59:07.589383,fear
2021-04-26T16:59:15.620755,fear
2021-04-26T16:59:23.521682,fear
2021-04-26T16:59:31.405352,fear
2021-04-26T16:59:39.417826,fear
2021-04-26T16:59:47.345657,surprise
2021-04-26T16:59:55.163949,neutral
2021-04-26T17:00:03.119808,happy
