Datetime,emotion
2021-04-20T17:47:25.593801,fear
2021-04-20T17:47:37.411376,neutral
2021-04-20T17:47:47.419474,sad
2021-04-20T17:47:57.704209,neutral
2021-04-20T17:48:07.648182,sad
2021-04-20T17:48:20.667885,angry
2021-04-20T17:48:30.936519,neutral
2021-04-20T17:48:39.975101,neutral
2021-04-20T17:48:48.928659,neutral
2021-04-20T17:48:58.027670,sad
2021-04-20T17:49:06.969394,happy
2021-04-20T17:49:16.179073,sad
2021-04-20T17:49:25.150298,sad
2021-04-20T17:49:34.150410,sad
2021-04-20T17:49:43.126375,sad
2021-04-20T17:49:52.124795,sad
2021-04-20T17:50:01.327444,fear
2021-04-20T17:50:10.279957,angry
2021-04-20T17:50:19.247318,sad
2021-04-20T17:50:28.272820,angry
2021-04-20T17:50:37.259309,sad
2021-04-20T17:50:46.491311,sad
2021-04-20T17:50:55.498081,sad
2021-04-20T17:51:04.528304,neutral
2021-04-20T17:51:13.592360,sad
2021-04-20T17:51:22.527237,sad
2021-04-20T17:51:31.725395,sad
2021-04-20T17:51:40.784551,sad
2021-04-20T17:51:49.840767,angry
2021-04-20T17:51:58.881338,angry
2021-04-20T17:52:07.909071,neutral
2021-04-20T17:52:17.112301,angry
2021-04-20T17:52:26.061343,neutral
2021-04-20T17:52:35.220483,neutral
2021-04-20T17:52:44.327272,neutral
2021-04-20T17:52:53.352957,sad
2021-04-20T17:53:02.587935,neutral
2021-04-20T17:53:11.536201,neutral
2021-04-20T17:53:20.606312,neutral
