Datetime,emotion
2021-04-20T11:16:09.777208,neutral
2021-04-20T11:16:17.933619,neutral
2021-04-20T11:16:26.086429,sad
2021-04-20T11:16:34.135595,sad
2021-04-20T11:16:42.228776,fear
2021-04-20T11:16:50.268172,sad
2021-04-20T11:16:58.241000,sad
2021-04-20T11:17:06.368183,sad
2021-04-20T11:17:14.358805,fear
2021-04-20T11:17:22.300650,neutral
2021-04-20T11:17:30.212851,neutral
2021-04-20T11:17:38.206491,sad
2021-04-20T11:17:46.324512,sad
2021-04-20T11:17:54.361413,sad
2021-04-20T11:18:02.326085,happy
2021-04-20T11:18:10.285003,neutral
2021-04-20T11:18:18.308591,sad
2021-04-20T11:18:26.475822,sad
2021-04-20T11:18:34.518813,sad
2021-04-20T11:18:42.518713,sad
2021-04-20T11:18:50.501197,sad
2021-04-20T11:18:58.492913,sad
2021-04-20T11:19:06.592148,sad
2021-04-20T11:19:14.586872,sad
2021-04-20T11:19:22.623495,sad
2021-04-20T11:19:30.651558,sad
2021-04-20T11:19:38.548389,sad
2021-04-20T11:19:46.682562,sad
2021-04-20T11:19:54.816115,fear
2021-04-20T11:20:02.831903,sad
2021-04-20T11:20:10.870717,fear
2021-04-20T11:20:18.946921,sad
2021-04-20T11:20:26.951638,sad
2021-04-20T11:20:34.941698,sad
2021-04-20T11:20:43.155763,sad
2021-04-20T11:20:51.123086,sad
2021-04-20T11:20:59.274586,sad
2021-04-20T11:21:07.236341,happy
2021-04-20T11:21:15.424968,sad
2021-04-20T11:21:23.345548,sad
2021-04-20T11:21:31.359643,sad
2021-04-20T11:21:39.504797,sad
2021-04-20T11:21:47.568172,sad
2021-04-20T11:21:55.537258,sad
2021-04-20T11:22:03.718174,happy
2021-04-20T11:22:11.870699,happy
2021-04-20T11:22:19.994170,sad
2021-04-20T11:22:27.943533,sad
2021-04-20T11:22:35.971959,sad
2021-04-20T11:22:43.891221,sad
2021-04-20T11:22:52.117372,fear
2021-04-20T11:23:00.195237,sad
2021-04-20T11:23:08.367069,neutral
2021-04-20T11:23:16.547903,sad
2021-04-20T11:23:24.512630,happy
2021-04-20T11:23:32.454056,neutral
2021-04-20T11:23:40.745878,neutral
2021-04-20T11:23:48.785365,sad
2021-04-20T11:23:56.846697,sad
2021-04-20T11:24:04.925147,sad
2021-04-20T11:24:13.151236,surprise
2021-04-20T11:24:21.302085,sad
2021-04-20T11:24:29.310142,sad
2021-04-20T11:24:37.383446,sad
2021-04-20T11:24:45.442971,sad
2021-04-20T11:24:53.658843,fear
2021-04-20T11:25:01.733264,sad
2021-04-20T11:25:09.703189,sad
2021-04-20T11:25:17.872269,fear
2021-04-20T11:25:26.045556,happy
2021-04-20T11:25:33.977129,sad
2021-04-20T11:25:42.005387,sad
2021-04-20T11:25:49.938903,sad
2021-04-20T11:25:58.139560,sad
2021-04-20T11:26:06.158108,sad
2021-04-20T11:26:14.091289,sad
2021-04-20T11:26:22.201083,neutral
2021-04-20T11:26:30.372898,sad
2021-04-20T11:26:38.341243,sad
2021-04-20T11:26:46.278651,sad
2021-04-20T11:26:54.324363,sad
2021-04-20T11:27:02.451023,sad
2021-04-20T11:27:10.452582,sad
2021-04-20T11:27:18.597690,sad
2021-04-20T11:27:26.538173,sad
2021-04-20T11:27:34.559289,neutral
2021-04-20T11:27:42.700107,sad
2021-04-20T11:27:50.632350,sad
2021-04-20T11:27:58.595705,sad
2021-04-20T11:28:06.385172,happy
2021-04-20T11:28:14.509684,sad
2021-04-20T11:28:22.594884,happy
2021-04-20T11:28:30.587649,sad
2021-04-20T11:28:38.532390,sad
2021-04-20T11:28:46.482763,neutral
2021-04-20T11:28:54.528642,neutral
2021-04-20T11:29:02.611137,sad
2021-04-20T11:29:10.556329,happy
2021-04-20T11:29:18.526292,neutral
2021-04-20T11:29:26.740041,sad
2021-04-20T11:29:34.668457,neutral
2021-04-20T11:29:42.986081,neutral
2021-04-20T11:29:51.183587,sad
2021-04-20T11:29:59.218615,fear
2021-04-20T11:30:07.233145,sad
2021-04-20T11:30:15.248942,sad
2021-04-20T11:30:23.362176,fear
2021-04-20T11:30:31.399641,neutral
2021-04-20T11:30:39.381570,fear
2021-04-20T11:30:47.387930,sad
2021-04-20T11:30:55.504624,sad
2021-04-20T11:31:03.670135,fear
2021-04-20T11:31:11.669164,sad
2021-04-20T11:31:19.668401,neutral
2021-04-20T11:31:27.684351,sad
2021-04-20T11:31:35.808485,sad
2021-04-20T11:31:43.914755,sad
2021-04-20T11:31:51.966126,sad
2021-04-20T11:31:59.962001,neutral
2021-04-20T11:32:07.950745,neutral
2021-04-20T11:32:15.967067,neutral
2021-04-20T11:32:24.078520,sad
2021-04-20T11:32:32.155232,neutral
2021-04-20T11:32:40.198309,sad
2021-04-20T11:32:48.199465,neutral
2021-04-20T11:32:56.187395,sad
2021-04-20T11:33:04.303511,sad
2021-04-20T11:33:12.326832,sad
2021-04-20T11:33:20.312057,neutral
2021-04-20T11:33:28.244547,sad
2021-04-20T11:33:36.198091,sad
2021-04-20T11:33:44.328329,sad
2021-04-20T11:33:52.317386,sad
2021-04-20T11:34:00.309485,sad
2021-04-20T11:34:08.257587,sad
2021-04-20T11:34:16.275812,sad
2021-04-20T11:34:24.435429,sad
2021-04-20T11:34:32.460582,sad
2021-04-20T11:34:40.469985,sad
2021-04-20T11:34:48.523888,sad
2021-04-20T11:34:56.524956,sad
2021-04-20T11:35:04.728557,fear
2021-04-20T11:35:12.749876,sad
2021-04-20T11:35:20.956619,happy
2021-04-20T11:35:28.965857,sad
2021-04-20T11:35:37.087819,sad
2021-04-20T11:35:45.094443,sad
2021-04-20T11:35:53.081400,sad
2021-04-20T11:36:01.063911,sad
2021-04-20T11:36:09.158094,sad
2021-04-20T11:36:17.413010,happy
2021-04-20T11:36:25.339909,happy
2021-04-20T11:36:33.422553,fear
2021-04-20T11:36:41.442543,sad
2021-04-20T11:36:49.630782,angry
2021-04-20T11:36:57.778023,sad
2021-04-20T11:37:06.026687,fear
2021-04-20T11:37:14.323964,fear
2021-04-20T11:37:22.332908,sad
2021-04-20T11:37:30.365235,neutral
2021-04-20T11:37:38.487000,sad
2021-04-20T11:37:46.701987,neutral
2021-04-20T11:37:54.590609,sad
2021-04-20T11:38:02.652960,sad
2021-04-20T11:38:10.959243,sad
2021-04-20T11:38:19.011334,neutral
2021-04-20T11:38:27.016549,sad
2021-04-20T11:38:35.222986,neutral
2021-04-20T11:38:43.411681,sad
2021-04-20T11:38:51.378245,sad
2021-04-20T11:38:59.648789,sad
2021-04-20T11:39:07.814790,sad
2021-04-20T11:39:15.808362,sad
2021-04-20T11:39:24.039608,neutral
2021-04-20T11:39:32.191243,neutral
2021-04-20T11:39:40.398498,neutral
2021-04-20T11:39:48.638638,neutral
2021-04-20T11:39:56.835166,neutral
2021-04-20T11:40:05.052561,neutral
2021-04-20T11:40:13.234006,neutral
2021-04-20T11:40:21.238166,sad
2021-04-20T11:40:29.387502,sad
2021-04-20T11:40:37.545566,neutral
2021-04-20T11:40:45.669936,neutral
2021-04-20T11:40:53.669673,neutral
2021-04-20T11:41:01.800502,sad
2021-04-20T11:41:10.031162,sad
2021-04-20T11:41:18.268088,neutral
2021-04-20T11:41:26.520170,happy
2021-04-20T11:41:34.678115,happy
2021-04-20T11:41:42.922014,angry
2021-04-20T11:41:51.217965,happy
2021-04-20T11:41:59.176315,sad
2021-04-20T11:42:07.303607,sad
2021-04-20T11:42:15.325160,neutral
2021-04-20T11:42:23.347428,fear
2021-04-20T11:42:31.493086,sad
2021-04-20T11:42:39.657142,fear
2021-04-20T11:42:47.666169,sad
2021-04-20T11:42:55.705475,fear
2021-04-20T11:43:03.713526,sad
2021-04-20T11:43:11.873195,sad
2021-04-20T11:43:20.031195,neutral
2021-04-20T11:43:28.121926,sad
2021-04-20T11:43:36.110227,sad
2021-04-20T11:43:43.940587,fear
2021-04-20T11:43:52.034894,sad
2021-04-20T11:44:00.225310,fear
2021-04-20T11:44:08.345013,neutral
2021-04-20T11:44:16.295223,fear
2021-04-20T11:44:24.289794,fear
2021-04-20T11:44:32.282046,sad
2021-04-20T11:44:40.463433,sad
2021-04-20T11:44:48.595689,fear
2021-04-20T11:44:56.759178,neutral
2021-04-20T11:45:04.750731,fear
2021-04-20T11:45:12.762720,sad
2021-04-20T11:45:21.011732,fear
2021-04-20T11:45:28.944305,neutral
2021-04-20T11:45:36.908635,neutral
2021-04-20T11:45:44.831469,neutral
2021-04-20T11:45:52.766118,happy
2021-04-20T11:46:00.877738,neutral
2021-04-20T11:46:09.032120,neutral
2021-04-20T11:46:17.226600,neutral
2021-04-20T11:46:25.256621,angry
2021-04-20T11:46:33.303160,happy
2021-04-20T11:46:41.447087,neutral
2021-04-20T11:46:49.635685,fear
2021-04-20T11:46:57.592244,neutral
2021-04-20T11:47:05.781521,fear
2021-04-20T11:47:13.797386,fear
2021-04-20T11:47:21.842252,fear
2021-04-20T11:47:30.225439,neutral
2021-04-20T11:47:38.353229,sad
2021-04-20T11:47:46.340959,sad
2021-04-20T11:47:54.318208,sad
2021-04-20T11:48:02.391071,sad
2021-04-20T11:48:10.322852,sad
2021-04-20T11:48:18.298813,sad
2021-04-20T11:48:26.520549,neutral
2021-04-20T11:48:34.669549,fear
2021-04-20T11:48:42.774965,sad
2021-04-20T11:48:50.747257,neutral
2021-04-20T11:48:58.930000,fear
2021-04-20T11:49:06.979486,neutral
2021-04-20T11:49:14.953584,sad
2021-04-20T11:49:22.980245,sad
2021-04-20T11:49:31.174063,neutral
2021-04-20T11:49:39.137206,sad
2021-04-20T11:49:47.340417,sad
2021-04-20T11:49:55.572765,fear
2021-04-20T11:50:03.669422,sad
2021-04-20T11:50:11.505688,sad
2021-04-20T11:50:19.528390,sad
2021-04-20T11:50:27.644137,fear
2021-04-20T11:50:35.805698,sad
2021-04-20T11:50:43.935594,sad
2021-04-20T11:50:52.081905,sad
2021-04-20T11:51:00.326229,sad
2021-04-20T11:51:08.330130,happy
2021-04-20T11:51:16.372803,neutral
2021-04-20T11:51:24.698140,fear
2021-04-20T11:51:32.785889,sad
2021-04-20T11:51:40.751125,neutral
2021-04-20T11:51:48.712356,happy
2021-04-20T11:51:56.625054,happy
2021-04-20T11:52:04.704915,sad
2021-04-20T11:52:12.642916,sad
2021-04-20T11:52:20.548732,sad
2021-04-20T11:52:28.716423,fear
2021-04-20T11:52:36.688821,sad
2021-04-20T11:52:44.973263,sad
2021-04-20T11:52:53.126587,sad
2021-04-20T11:53:01.341933,sad
2021-04-20T11:53:09.559660,sad
2021-04-20T11:53:17.728214,sad
2021-04-20T11:53:26.017881,sad
2021-04-20T11:53:34.181088,neutral
2021-04-20T11:53:42.467493,sad
2021-04-20T11:53:50.694681,sad
2021-04-20T11:53:58.678091,sad
2021-04-20T11:54:06.974643,sad
2021-04-20T11:54:15.067542,sad
2021-04-20T11:54:23.039639,sad
2021-04-20T11:54:30.947188,sad
2021-04-20T11:54:39.064524,fear
2021-04-20T11:54:47.106775,sad
2021-04-20T11:54:55.256339,sad
2021-04-20T11:55:03.430123,fear
2021-04-20T11:55:11.663710,sad
2021-04-20T11:55:19.969133,sad
2021-04-20T11:55:28.149646,sad
2021-04-20T11:55:36.161365,sad
2021-04-20T11:55:44.453717,fear
2021-04-20T11:55:52.434980,sad
2021-04-20T11:56:00.608600,sad
2021-04-20T11:56:08.816141,fear
2021-04-20T11:56:16.821602,sad
2021-04-20T11:56:24.820782,neutral
2021-04-20T11:56:32.980004,sad
2021-04-20T11:56:41.293007,fear
2021-04-20T11:56:49.215359,sad
2021-04-20T11:56:57.376438,fear
2021-04-20T11:57:05.506523,fear
2021-04-20T11:57:13.446202,sad
2021-04-20T11:57:21.492950,sad
2021-04-20T11:57:29.464596,sad
2021-04-20T11:57:37.450371,sad
2021-04-20T11:57:45.419991,sad
2021-04-20T11:57:53.363603,sad
2021-04-20T11:58:01.439546,happy
2021-04-20T11:58:09.380834,sad
2021-04-20T11:58:17.358668,fear
2021-04-20T11:58:25.299225,sad
2021-04-20T11:58:33.387072,happy
2021-04-20T11:58:41.531362,fear
2021-04-20T11:58:49.493546,sad
2021-04-20T11:58:57.485900,happy
2021-04-20T11:59:05.500783,happy
2021-04-20T11:59:13.713418,surprise
2021-04-20T11:59:21.822936,happy
2021-04-20T11:59:29.815816,sad
2021-04-20T11:59:37.771600,neutral
2021-04-20T11:59:45.731823,sad
2021-04-20T11:59:53.721472,sad
2021-04-20T12:00:01.792267,sad
