,LIR_Train,LIR_Test,LAS_Train,LAS_Test,KNN_Train,KNN_Test,RF_Train,RF_Test,GBM_Train,GBM_Test
27,0.5015418581634776,0.11401347981799692,-1.3322676295501878e-15,-0.003466511127264038,0.691355899448483,0.3162557363370878,0.9531253853929744,0.480365618481435,0.954925977524645,0.5138811637277101
28,0.5133205412750649,0.12319520385514438,-1.3322676295501878e-15,-0.003466511127264038,0.7129610964931842,0.3363303666620311,0.9547346370542151,0.4889562062531868,0.9525281303831084,0.5084555454627412
29,0.513672031726135,0.1302899083007869,-1.3322676295501878e-15,-0.003466511127264038,0.7069437631003881,0.4104475501784637,0.953537963252018,0.47692040571547767,0.953142253037711,0.5095364680093677
30,0.5136926482360177,0.12919762126909018,-1.3322676295501878e-15,-0.003466511127264038,0.7192644457328041,0.37592036341723434,0.953861986204641,0.474364496129421,0.9550790604848711,0.4818882885936515
31,0.5154842667247286,0.12284036826161959,-1.3322676295501878e-15,-0.003466511127264038,0.7098479240066005,0.38098317341120835,0.9530465385244318,0.4681955210216473,0.9553799961743954,0.4726253959628839
32,0.5184229209074218,0.12142992269841346,-1.3322676295501878e-15,-0.003466511127264038,0.686020603844267,0.365412089185556,0.9539028809704322,0.495396203587818,0.9609381609327137,0.5159610001314083
33,0.5264706575937005,0.15661102380586556,-1.3322676295501878e-15,-0.003466511127264038,0.6832154484234938,0.3673842302878597,0.9540315330984555,0.48729438302507755,0.9601624746151531,0.5547289445965713
34,0.5372739480576039,0.17439511809913288,-1.3322676295501878e-15,-0.003466511127264038,0.6957451426362812,0.3369190654985398,0.9538832448824868,0.4871065880962312,0.966000964572529,0.5691211106431708
35,0.5530775247645657,0.16751210370017344,-1.3322676295501878e-15,-0.003466511127264038,0.6862956190815979,0.3986735734482918,0.9542266839108653,0.49684212151763785,0.9657829125686023,0.5593502718761602
36,0.5604760353070602,0.12565088722443785,-1.3322676295501878e-15,-0.003466511127264038,0.7190004311049667,0.3910793584573308,0.9535288877491861,0.49019894949705656,0.9651123255121504,0.5603261058632335
37,0.5607221312468508,0.10953895712560291,-1.3322676295501878e-15,-0.003466511127264038,0.7209585395947613,0.39846752885551373,0.9558649496796444,0.4903991071014695,0.9648128421451753,0.5559188147338465
38,0.5649854690363514,0.09549345591756186,-1.3322676295501878e-15,-0.003466511127264038,0.7239507053769195,0.4353789459046028,0.9549866885192287,0.4844499374217771,0.9669278296382102,0.5454306057882863
39,0.5651597499613336,0.09370598255572338,-1.3322676295501878e-15,-0.003466511127264038,0.727008874816037,0.44891901914430066,0.9553744325023413,0.4837747734436565,0.9669704637201442,0.5610318506160961
40,0.5696473006117765,0.11247544215990957,-1.3322676295501878e-15,-0.003466511127264038,0.7283509491742111,0.4538935243127983,0.9540568069987662,0.4937836102999118,0.9689247825604901,0.5523396746776852
41,0.5705068403649163,0.12442797462543254,-1.3322676295501878e-15,-0.003466511127264038,0.7361173794764304,0.4042956473369488,0.9560138429291353,0.48962342279701476,0.9671453765610751,0.5568429347725071
42,0.5742301744779028,0.11145017585516659,-1.3322676295501878e-15,-0.003466511127264038,0.7490430956309742,0.42690168265887907,0.955231369575882,0.4898634647476011,0.9671434071777935,0.5629688660007135
43,0.5779427348693866,0.10927271292284457,-1.3322676295501878e-15,-0.003466511127264038,0.7461279341152686,0.4267839428915773,0.9535839733012235,0.49484805138367394,0.9670038170978242,0.5459418184505698
44,0.5786018629636247,0.10387947825690169,-1.3322676295501878e-15,-0.003466511127264038,0.7409906494819307,0.4185127242386316,0.953763805764914,0.4955249078709497,0.9675296483468305,0.5530051281903315
45,0.5789038671441122,0.10167613069522152,-1.3322676295501878e-15,-0.003466511127264038,0.7251607724211747,0.4113011634914011,0.9547733867011551,0.49308828338664057,0.9678204810583789,0.5712256556849274
46,0.5858512156117565,0.08061880703370694,-1.3322676295501878e-15,-0.003466511127264038,0.7173283384619958,0.45913294395772486,0.9551493875336337,0.48702696657859357,0.9707346533375422,0.5645072709476329
47,0.5861781039473688,0.08376070049674733,-1.3322676295501878e-15,-0.003466511127264038,0.7270418766445168,0.49451374403189163,0.9551954250843628,0.4923978132387704,0.9707889716497475,0.5804408719509009
48,0.5864391430728522,0.08316261637396505,-1.3322676295501878e-15,-0.003466511127264038,0.7189234268385141,0.48718444351735957,0.9542006399678901,0.48590689345478144,0.9695275065963506,0.5451558885670093
49,0.589362464489625,0.0740917848849999,-1.3322676295501878e-15,-0.003466511127264038,0.725600796800904,0.4549826171603393,0.9544119341747314,0.48231597772678814,0.967456798060465,0.5347148475049213
50,0.6023073389686691,0.1086719020660053,-1.3322676295501878e-15,-0.003466511127264038,0.7244567334136081,0.46060469104899626,0.9542353743923649,0.5053120996152596,0.9714142043309494,0.5093561481163393
51,0.6040326842827687,0.13656145697228395,-1.3322676295501878e-15,-0.003466511127264038,0.7263048358084705,0.5233305520789875,0.9537617156491103,0.4894131837250266,0.9714142043309494,0.5225699037658575
52,0.6041104478045294,0.1363008477723212,-1.3322676295501878e-15,-0.003466511127264038,0.7409686482629443,0.49086381124553835,0.9542881498164087,0.49740403455708515,0.9703856126564849,0.5207397634160661
53,0.6092047408256012,0.12659843955815708,-1.3322676295501878e-15,-0.003466511127264038,0.7389995391636563,0.4616054790710611,0.9547377997294445,0.4897615462615307,0.973237743551109,0.546064538648763
54,0.6107598974400177,0.1373565679093327,-1.3322676295501878e-15,-0.003466511127264038,0.7389995391636563,0.4616054790710611,0.9527628328056014,0.48101039088212116,0.9733952633597732,0.540207464591266
55,0.6196781578696416,0.18050595781130663,-1.3322676295501878e-15,-0.003466511127264038,0.7408806433869985,0.45713136791359554,0.9545310157724956,0.49000372224539945,0.973139799276556,0.5408447465096256
56,0.6227765767584678,0.1888416797940773,-1.3322676295501878e-15,-0.003466511127264038,0.7415516805660856,0.4603986464562183,0.9540878287175371,0.48702549483150237,0.9731397992765561,0.5366640616679961
57,0.626098617899254,0.16796698437453284,-1.3322676295501878e-15,-0.003466511127264038,0.745951924363377,0.46069299587447265,0.9543605063253504,0.48468423955870743,0.9733058587517516,0.5537544590248893
58,0.6280199851862414,0.17709114038495422,-1.3322676295501878e-15,-0.003466511127264038,0.7476790200538138,0.4435618597320724,0.9547746792727705,0.4861052849626848,0.9753329238679543,0.5210015701418214
59,0.6285434501260336,0.17867473846230808,-1.3322676295501878e-15,-0.003466511127264038,0.7402096062079115,0.40250011588559764,0.9536377387801216,0.4778122108654336,0.9717251750269524,0.5315197715663612
60,0.631819548506964,0.18184933044795693,-1.3322676295501878e-15,-0.003466511127264038,0.7445768481767233,0.44220785240810256,0.9540027115015832,0.48394019781671527,0.9726883899380664,0.5471120863525123
61,0.6318551224874314,0.180784066582368,-1.3322676295501878e-15,-0.003466511127264038,0.7351603264505195,0.46678602883233666,0.9533962754017452,0.4657615456821025,0.9726012015424369,0.5431830658461272
62,0.6354849506899096,0.15817169034039802,-1.3322676295501878e-15,-0.003466511127264038,0.7330592100373129,0.45613057989153094,0.9538688340840507,0.46924517104714214,0.9752871531530616,0.5659521691831784
63,0.6360406175278484,0.15928274949273424,-1.3322676295501878e-15,-0.003466511127264038,0.7451158780418916,0.4916585546748249,0.9551715537617624,0.4771455830204421,0.9750922316406275,0.5523182589238196
64,0.6360792683073658,0.15455292725980252,-1.3322676295501878e-15,-0.003466511127264038,0.7574145594553212,0.4700238724331339,0.9546048298621951,0.4786082052797477,0.9746586012447005,0.5480195787911826
65,0.661213415108628,0.20475365721229666,-1.3322676295501878e-15,-0.003466511127264038,0.7614737843583226,0.4681400361563064,0.9534711345493466,0.48795402007138544,0.9768330397915967,0.5531090690342311
66,0.6619316814188834,0.20237353646455736,-1.3322676295501878e-15,-0.003466511127264038,0.7641029300272042,0.46631506976312975,0.9539970461876942,0.4888757016872942,0.9751428371704524,0.5482130027852794
67,0.6626029104530495,0.2103700869660028,-1.3322676295501878e-15,-0.003466511127264038,0.7571725460464702,0.5246256895193065,0.9540820808990769,0.4958489129930931,0.9759158545670902,0.5499623356262706
68,0.6641508790720574,0.20456424235033877,-1.3322676295501878e-15,-0.003466511127264038,0.7475030103019221,0.5027260928011867,0.9528238311852413,0.5116245700644324,0.9763393890180867,0.5612708532995041
69,0.6651160874942688,0.21318505383407405,-1.3322676295501878e-15,-0.003466511127264038,0.7509241998543162,0.5237132063227182,0.9531230752649809,0.4936992791915821,0.9764741456142347,0.5475180066624761
70,0.6703636004088993,0.22611091763978264,-1.3322676295501878e-15,-0.003466511127264038,0.7522992760409699,0.541845130487183,0.9536627376651949,0.5000720176841422,0.9760417785666012,0.5095435719553578
71,0.6705488121370748,0.21993317739244178,-1.3322676295501878e-15,-0.003466511127264038,0.7434327847894275,0.5558561627960876,0.9512964790616777,0.49609094180225255,0.9749810005514208,0.5500691287310417
72,0.6716942387389684,0.2177150477624531,-1.3322676295501878e-15,-0.003466511127264038,0.7468649749513149,0.5450241042043295,0.9514318140599682,0.48662024926992054,0.9757503122471539,0.5471865051155906
73,0.6718153741526185,0.21374928460190445,-1.3322676295501878e-15,-0.003466511127264038,0.7404296183977761,0.5395492050247994,0.9517069668049176,0.4928630324943215,0.9777588008678356,0.5409048909724776
74,0.6719231072544094,0.21699548009478375,-1.3322676295501878e-15,-0.003466511127264038,0.7537293552750896,0.5525300143698141,0.952773695907476,0.48397235549065953,0.9787402848129751,0.5541053732449841
75,0.6722579871917047,0.22023803778175366,-1.3322676295501878e-15,-0.003466511127264038,0.763222881267746,0.5203281880127937,0.9495175705005278,0.4899266026978166,0.9767890269353884,0.5600559574815844
76,0.6725297569208968,0.2106901491979628,-1.3322676295501878e-15,-0.003466511127264038,0.7625848459171387,0.5159423816808046,0.9506004980005649,0.48062486673156246,0.9767890269353884,0.5538090171036472
77,0.6730614170363981,0.1505416987378696,-1.3322676295501878e-15,-0.003466511127264038,0.761110764245046,0.5443176656005192,0.9501814022803966,0.49568010360172443,0.9789655145301464,0.5505847408961566
78,0.6731670954158913,0.14327049649872625,-1.3322676295501878e-15,-0.003466511127264038,0.7607917465697424,0.5452595837389329,0.9493797603651013,0.483809580262365,0.9803015319542709,0.5720432214471658
79,0.6734204390446134,0.134510743160134,-1.3322676295501878e-15,-0.003466511127264038,0.7602307154855877,0.5518530107078292,0.9516667595772198,0.47953555312195784,0.9754231235913515,0.5630194037873573
80,0.6746967767486648,0.12420113664658083,-1.3322676295501878e-15,-0.003466511127264038,0.7717153517965185,0.5587407870949797,0.9507375380933268,0.48037305080424597,0.9766757345032232,0.563059290936784
81,0.6775789480925084,0.1711466836651635,-1.3322676295501878e-15,-0.003466511127264038,0.76384991600886,0.5592117461641866,0.950381035841175,0.4867273924581653,0.9766805792946761,0.5655134902117561
82,0.6783745013511568,0.15477038640536311,-1.3322676295501878e-15,-0.003466511127264038,0.7624308373842335,0.5584464376767255,0.9497956659085165,0.48809964944606676,0.9766805792946761,0.5632844185159998
83,0.6805021760900192,0.12251663951787561,-1.3322676295501878e-15,-0.003466511127264038,0.7680741500542598,0.5693079312103091,0.9497886805214883,0.49185694618272835,0.9781492957729222,0.5818131241157667
84,0.6805112153323389,0.12131036302019538,-1.3322676295501878e-15,-0.003466511127264038,0.7622658282418351,0.5816117368933388,0.9503862336291605,0.4987612061373011,0.9772851015766298,0.5690203158278946
85,0.6807761417617437,0.14081609157702135,-1.3322676295501878e-15,-0.003466511127264038,0.7691632103940894,0.5889999072915217,0.9494356984643744,0.4962790310805173,0.9801320351850068,0.5983346681038926
86,0.6807910800331125,0.14094226888450012,-1.3322676295501878e-15,-0.003466511127264038,0.7696802390402712,0.5731639085894404,0.9497636266333676,0.4952920774811105,0.9764369089839973,0.5641781241309785
87,0.6809547219934085,0.1407601795457517,-1.3322676295501878e-15,-0.003466511127264038,0.7721113737382748,0.5720159458582487,0.9495518649006229,0.5017949184165389,0.9768900281933866,0.5682470887972838
88,0.6837787859011301,0.042248682941365856,-1.3322676295501878e-15,-0.003466511127264038,0.7724963950705377,0.5855560190979465,0.949551122359482,0.49416582301951506,0.9769562637320857,0.583621490337003
89,0.6838886611596349,0.04174877245306574,-1.3322676295501878e-15,-0.003466511127264038,0.769185211613076,0.5785799378853195,0.9499031143617417,0.49804152180966954,0.9776872455515119,0.567463089449401
90,0.6844970889669048,0.08979814700205668,-1.3322676295501878e-15,-0.003466511127264038,0.7660940403454786,0.5755481388773003,0.9499571548558772,0.4911939241181106,0.9776872455515118,0.5853335442049376
91,0.6890035659795862,0.11652939422066955,-1.3322676295501878e-15,-0.003466511127264038,0.7758185791374927,0.5952989848421637,0.9486649407602313,0.4995881808278865,0.9819618134295557,0.5842116315368002
92,0.6909300007508425,0.11790847033316398,-1.3322676295501878e-15,-0.003466511127264038,0.7793497747848193,0.5915607472303341,0.9482232112860307,0.4963415067445416,0.9780129353167344,0.5496912530625586
93,0.6911061148664284,0.11363489345445632,-1.3322676295501878e-15,-0.003466511127264038,0.7686021793099347,0.5782855884670652,0.9492924430272488,0.5019997120242896,0.9781240981819826,0.5544489392195573
94,0.6919779954650129,0.12599769231438107,-1.3322676295501878e-15,-0.003466511127264038,0.7573375551888686,0.5875281602002502,0.9492385400407319,0.48608718247346205,0.9818328583929525,0.5609105320437033
95,0.6919894230885077,0.1271023206876909,-1.3322676295501878e-15,-0.003466511127264038,0.7584926191856576,0.579698465674686,0.949182491935364,0.5000299993046862,0.9802508958454541,0.5765911503713094
96,0.7060092016254591,0.014046152700945669,-1.3322676295501878e-15,-0.003466511127264038,0.7587236319850155,0.581758911602466,0.9479659070299841,0.4888454572845684,0.9807588177970123,0.5727153791278135
97,0.7060160586550652,0.012019087498795322,-1.3322676295501878e-15,-0.003466511127264038,0.7607477441317695,0.5464664163537755,0.9480684052089372,0.4917958686784405,0.9817054618739122,0.5440622597204394
98,0.7151142004258539,-0.12868539013344926,-1.3322676295501878e-15,-0.003466511127264038,0.7593836685546091,0.5377536735734483,0.9498261925998602,0.4847222106336624,0.9820572041679824,0.5273546164339558
99,0.7173389583340329,-0.1271288296220765,-1.3322676295501878e-15,-0.003466511127264038,0.7655110080423375,0.5441704908913919,0.9488740073436501,0.48612316668984357,0.9839251157850154,0.5379459568060325
100,0.7173774368199857,-0.1247230183682797,-1.3322676295501878e-15,-0.003466511127264038,0.7644879513594672,0.5225946785333517,0.9489343456867205,0.4890368579937885,0.9828557534929343,0.5459702630694041
101,0.7190053593984478,-0.12845644214079277,-1.3322676295501878e-15,-0.003466511127264038,0.7625408434791657,0.5367234506095582,0.9487016827959387,0.49955918741018857,0.9832772962670908,0.5468254460210995
102,0.7196541774731342,-0.12062216294351158,-1.3322676295501878e-15,-0.003466511127264038,0.7567435222762342,0.5174435637139015,0.949422030207079,0.5006734471329901,0.9846796914369278,0.5423651046819875
103,0.7207675590453971,-0.12197847137517726,-1.3322676295501878e-15,-0.003466511127264038,0.7575355661597467,0.5216821953367634,0.949982923783615,0.49703771670606767,0.9825656407214086,0.5472797726001144
104,0.7207853040750793,-0.12565099077111652,-1.3322676295501878e-15,-0.003466511127264038,0.7588116368609612,0.5238309460900199,0.9476743908784135,0.5035458559310249,0.9841702834087629,0.5629300193286942
105,0.7218110921013944,-0.16699496483033216,-1.3322676295501878e-15,-0.003466511127264038,0.7590976527077852,0.5225652435915265,0.949018362841725,0.4953842088490241,0.9835395643007785,0.5428411160142912
106,0.7229345855552807,-0.17241991958228975,-1.3322676295501878e-15,-0.003466511127264038,0.7642899403885891,0.5284522319566124,0.9485629376087054,0.4751217835952347,0.9843920376633971,0.5666859874952038
107,0.7237222133238008,-0.16269594225686523,-1.3322676295501878e-15,-0.003466511127264038,0.7565455113053562,0.5260091317851017,0.9489227675452289,0.489274545149029,0.9834783937403212,0.5324241690709564
108,0.7259843008806215,-0.1980538435837471,-1.3322676295501878e-15,-0.003466511127264038,0.7584046143097117,0.5334856070087609,0.9489364083010005,0.49496667419923035,0.9812792927860687,0.5230314956834343
109,0.7301582887831075,-0.16636493040727363,-1.3322676295501878e-15,-0.003466511127264038,0.7561934918015728,0.5738409122514253,0.9490002668391087,0.5062345906920687,0.9826185668245202,0.5883177803906016
110,0.7425327160825996,-0.2006265203570945,-1.3322676295501878e-15,-0.003466511127264038,0.7611657672925122,0.5658640430167339,0.9489155346444871,0.5112901155379409,0.983423112732095,0.5794540152163129
111,0.7427508797324432,-0.2130443369680588,-1.3322676295501878e-15,-0.003466511127264038,0.7540593735598864,0.5897946507208084,0.9492517407721239,0.5156171991609881,0.9819886199860907,0.5840597337456569
112,0.7428072150411396,-0.20258714492473895,-1.3322676295501878e-15,-0.003466511127264038,0.7564795076483968,0.5835544430538173,0.9481522848563231,0.4989311193389885,0.9819881382769127,0.5861411736678293
113,0.7428102748955059,-0.2035279180622589,-1.3322676295501878e-15,-0.003466511127264038,0.7587016307660289,0.5745767857970612,0.950635204923516,0.5090614489176284,0.9834742245755563,0.5754938388273719
114,0.7430475271679113,-0.21073084670904074,-1.3322676295501878e-15,-0.003466511127264038,0.7651479879290609,0.5654813887730032,0.9491512227028794,0.5038569832661195,0.9847605561281018,0.5748616212710436
115,0.7431922685450971,-0.23365988547620997,-1.3322676295501878e-15,-0.003466511127264038,0.7665670665536874,0.5668648310387985,0.9489523866862893,0.5087275095026189,0.9835300237310818,0.5733524392784837
116,0.746537626335075,-0.19695157768297333,-1.3322676295501878e-15,-0.003466511127264038,0.7658520269366276,0.5698966300468177,0.9489509291055316,0.5082824531822184,0.9848939407616515,0.5574166068857884
117,0.7465771788985793,-0.1989802151794562,-1.3322676295501878e-15,-0.003466511127264038,0.7592186594122107,0.5819355212534185,0.9492891703459246,0.4982971642794233,0.9857512618915482,0.5275938353445326
118,0.746781414470818,-0.19386429702005437,-1.3322676295501878e-15,-0.003466511127264038,0.7549284217098515,0.5764017521902378,0.9486855669030312,0.5109235769248599,0.9840206568738098,0.5256831866954362
119,0.7467934962158065,-0.19814318359248406,-1.3322676295501878e-15,-0.003466511127264038,0.7582836076052862,0.5846729708431835,0.9482202686229912,0.5151780298289528,0.9840206568738098,0.5338904153760129
120,0.7471882511121932,-0.18258285978491862,-1.3322676295501878e-15,-0.003466511127264038,0.7591636563647446,0.5843786214249294,0.9480250353060102,0.5081229893848791,0.9846324699768318,0.5354034306126543
121,0.7504466442614246,-0.27518188686039635,-1.3322676295501878e-15,-0.003466511127264038,0.7607917465697425,0.5955344643767673,0.9482764267344542,0.5021852993324988,0.9828004832251971,0.5468822518618739
122,0.7520202509349548,-0.28055325950766985,-1.3322676295501878e-15,-0.003466511127264038,0.755621460107925,0.6104874148240856,0.9470602268504066,0.5075012498261716,0.9829911371911606,0.5455122441312209
123,0.7520249805147938,-0.280308461765971,-1.3322676295501878e-15,-0.003466511127264038,0.7574145594553212,0.5867922866546145,0.9472575502831914,0.49859563458953315,0.9832991949986284,0.5467120312574036
124,0.7522385194799635,-0.25668978727291214,-1.3322676295501878e-15,-0.003466511127264038,0.7574585618932941,0.5954755944931163,0.9475008562636579,0.5083953361841189,0.9847114039132394,0.5464318968317756
125,0.7535139637031256,-0.21908472840758342,-1.3322676295501878e-15,-0.003466511127264038,0.7564685070389036,0.5969767765262133,0.9467667855921748,0.4966530756037639,0.9849573514962541,0.5345555599704278
126,0.7536194514120791,-0.2164011884953072,-1.3322676295501878e-15,-0.003466511127264038,0.7529043095630974,0.6137841283085338,0.9466901388455307,0.4945016757057432,0.9849573514962541,0.5336394555362749
127,0.7607040543945202,-0.22556975228760634,-1.3322676295501878e-15,-0.003466511127264038,0.7561824911920796,0.6220847819033051,0.9479816929046069,0.49786748771612654,0.9841847594491723,0.5190388851030903
128,0.7607269659501711,-0.22282024331511496,-1.3322676295501878e-15,-0.003466511127264038,0.7560504838781608,0.5994787465813749,0.9475251676106379,0.5019397383303204,0.9841847594491723,0.5236022253007919
129,0.7613125307398538,-0.21729716609355187,-1.3322676295501878e-15,-0.003466511127264038,0.7498021376860069,0.5961231632132759,0.9462672754166109,0.503670439322301,0.9831232726431376,0.5107515786152441
130,0.7662182881271836,-0.317790585981895,-1.3322676295501878e-15,-0.003466511127264038,0.7471949932361117,0.5564448616325963,0.9471497718116815,0.5013598699763593,0.9849719057845346,0.50120665056109
131,0.7668729334862008,-0.3555332261476811,-1.3322676295501878e-15,-0.003466511127264038,0.7475800145683749,0.5596238353497427,0.9474794600781935,0.4949549002225002,0.9825659876363738,0.5094855078350049
132,0.7681924373424694,-0.41940509341926546,-1.3322676295501878e-15,-0.003466511127264038,0.7457319121735124,0.5749300050989663,0.9469201340885103,0.5041527308441105,0.9840434216187061,0.504609800004316
133,0.7687666500684046,-0.3863279995201876,-1.3322676295501878e-15,-0.003466511127264038,0.7425747372489557,0.5763428823065868,0.948372159538569,0.5142307398136559,0.9846090837886449,0.5113415376567618
134,0.7716817408373048,-0.31066294211160717,-1.3322676295501878e-15,-0.003466511127264038,0.7463259450861467,0.5756364437027766,0.9482122656795849,0.5001509033282343,0.9852493345876833,0.5259227058456226
135,0.7718059739132554,-0.3122187330550952,-1.3322676295501878e-15,-0.003466511127264038,0.7464799536190518,0.5745767857970611,0.9479967087365652,0.5095901740601676,0.9852493345876832,0.5297316168211827
136,0.7751734648785424,-0.2504741010191185,-1.3322676295501878e-15,-0.003466511127264038,0.7481410456525295,0.5745767857970611,0.9469501382509031,0.5072055022481805,0.9839293157795159,0.5196184365757034
137,0.7761319260799495,-0.3034999936535858,-1.3322676295501878e-15,-0.003466511127264038,0.7442688311109129,0.578403328234367,0.9470101465756886,0.5011286585083206,0.9831219067226005,0.5112515477287557
138,0.7762792072273207,-0.30650483894857405,-1.3322676295501878e-15,-0.003466511127264038,0.7433887823514547,0.5692784962684838,0.946611181970893,0.5058714370972974,0.9825263405538078,0.5073329125442626
139,0.7767128268386467,-0.29696561302161695,-1.3322676295501878e-15,-0.003466511127264038,0.7411006555768631,0.5685720576646733,0.9479983038249417,0.5021337145969498,0.9825263405538077,0.5156890683514663
140,0.7767169993813601,-0.2991326597777597,-1.3322676295501878e-15,-0.003466511127264038,0.7449398682899999,0.5683954480137208,0.9470094040345478,0.511126530848746,0.9849822212939692,0.48932032735174624
141,0.7767883297768043,-0.30196485384408955,-1.3322676295501878e-15,-0.003466511127264038,0.75124321752962,0.565540258656654,0.9479126365785131,0.5177697028693272,0.9841486966891223,0.5120916839224409
142,0.78068491248343,-0.38241488651339517,-1.3322676295501878e-15,-0.003466511127264038,0.7460069274108431,0.5611250173828396,0.9475584169528312,0.5122488115931951,0.9852083303848237,0.5243005561440843
143,0.780734937908725,-0.39308531576982686,-1.3322676295501878e-15,-0.003466511127264038,0.7485150663752992,0.5625378945904602,0.9483837376800607,0.5045411249014972,0.9842975016646986,0.5201187242904435
144,0.7811032572522075,-0.4387945666334798,-1.3322676295501878e-15,-0.003466511127264038,0.7525302888403277,0.5642745561581606,0.9463669959416671,0.5104106730635516,0.9848806356307697,0.5065574079674802
