EmotionDetected,EmotionNumber,Percentage,Second
Pass,7,Pass,0.0
Pass,7,Pass,4.166666666666666
sad,2,84.05646085739136,8.333333333333332
angry,6,80.82055449485779,12.5
sad,2,73.69449734687805,16.666666666666664
angry,6,99.73062280051437,20.833333333333332
angry,6,98.6214279306786,25.0
angry,6,80.7119465722974,29.166666666666664
angry,6,93.64492855339816,33.33333333333333
angry,6,93.69434043101555,37.5
sad,2,96.52899545085485,41.666666666666664
angry,6,50.78380117223277,45.83333333333333
sad,2,66.70956015586853,50.0
Pass,7,Pass,54.166666666666664
sad,2,80.59642314910889,58.33333333333333
Pass,7,Pass,62.5
fear,4,30.673295259475708,66.66666666666666
disgust,5,59.98852133887752,70.83333333333333
sad,2,59.6911167914341,75.0
sad,2,51.496681660215955,79.16666666666666
Pass,7,Pass,83.33333333333333
sad,2,64.99605774879456,87.5
angry,6,45.72565257549286,91.66666666666666
sad,2,76.00805163383484,95.83333333333333
sad,2,83.90414022827984,100.0
sad,2,67.09740561827455,104.16666666666666
angry,6,78.06710004806519,108.33333333333333
sad,2,88.38589191436768,112.5
angry,6,91.89162254333496,116.66666666666666
angry,6,94.18854713439941,120.83333333333333
sad,2,85.96762418746948,125.0
sad,2,71.84491753578186,129.16666666666666
angry,6,91.24183163144211,133.33333333333331
sad,2,55.03157377243042,137.5
sad,2,93.18089485168457,141.66666666666666
sad,2,95.93903994196891,145.83333333333331
sad,2,43.367066979408264,150.0
sad,2,56.4771294593811,154.16666666666666
angry,6,41.22496843338013,158.33333333333331
angry,6,33.93385410308838,162.5
sad,2,88.65603939818867,166.66666666666666
angry,6,85.11707782745361,170.83333333333331
sad,2,80.3576648235321,175.0
angry,6,50.08237660422186,179.16666666666666
angry,6,91.39099717140198,183.33333333333331
sad,2,91.97179079055786,187.5
sad,2,61.072841946652055,191.66666666666666
disgust,5,51.8035888671875,195.83333333333331
disgust,5,36.266487018256605,200.0
angry,6,78.01148295402527,204.16666666666666
angry,6,70.32964052734617,208.33333333333331
sad,2,64.86424207687378,212.5
sad,2,92.86683201789856,216.66666666666666
angry,6,78.2503068447113,220.83333333333331
angry,6,90.73604345321655,225.0
angry,6,91.63852334022522,229.16666666666666
angry,6,89.37978021857502,233.33333333333331
angry,6,46.94488048553467,237.5
angry,6,94.88446177429417,241.66666666666666
sad,2,84.13986374614998,245.83333333333331
