Datetime,emotion
2021-05-11T17:45:33.187368,sad
2021-05-11T17:45:41.318063,fear
2021-05-11T17:45:49.290469,fear
2021-05-11T17:45:57.176520,fear
2021-05-11T17:46:05.095948,angry
2021-05-11T17:46:13.052098,sad
2021-05-11T17:46:21.078348,angry
2021-05-11T17:46:37.409509,sad
2021-05-11T17:46:45.337012,fear
2021-05-11T17:46:53.302192,fear
2021-05-11T17:47:01.259568,fear
2021-05-11T17:47:09.177964,sad
2021-05-11T17:47:17.238040,fear
2021-05-11T17:47:25.209057,sad
2021-05-11T17:47:33.190067,fear
2021-05-11T17:47:41.127136,fear
2021-05-11T17:47:49.060007,fear
2021-05-11T17:47:57.110703,sad
2021-05-11T17:48:05.054053,sad
2021-05-11T17:48:12.991289,sad
2021-05-11T17:48:20.886629,sad
2021-05-11T17:48:28.868299,sad
2021-05-11T17:48:36.999202,sad
2021-05-11T17:48:44.947190,angry
2021-05-11T17:48:52.916000,neutral
2021-05-11T17:49:00.892226,happy
2021-05-11T17:49:08.884380,fear
2021-05-11T17:49:16.983465,fear
2021-05-11T17:49:24.966181,sad
2021-05-11T17:49:32.951123,sad
2021-05-11T17:49:40.948854,sad
2021-05-11T17:49:49.136017,sad
2021-05-11T17:49:57.229157,fear
2021-05-11T17:50:05.195162,fear
2021-05-11T17:50:13.169717,sad
2021-05-11T17:50:21.175817,sad
2021-05-11T17:50:29.141560,sad
2021-05-11T17:50:37.125992,fear
2021-05-11T17:50:45.060680,sad
2021-05-11T17:50:53.031502,fear
2021-05-11T17:51:01.047167,sad
2021-05-11T17:51:09.009358,sad
2021-05-11T17:51:17.093220,fear
2021-05-11T17:51:25.016083,sad
2021-05-11T17:51:32.980145,fear
2021-05-11T17:51:41.013480,sad
2021-05-11T17:51:48.926177,neutral
2021-05-11T17:51:57.016482,sad
2021-05-11T17:52:05.013388,happy
2021-05-11T17:52:12.946076,fear
2021-05-11T17:52:20.914241,happy
2021-05-11T17:52:28.829681,neutral
2021-05-11T17:52:36.931770,sad
