Datetime,emotion
2021-05-07T12:03:03.099245,neutral
2021-05-07T12:03:11.034799,fear
2021-05-07T12:03:18.814981,fear
2021-05-07T12:03:26.630106,sad
2021-05-07T12:03:34.392230,fear
2021-05-07T12:03:42.320403,fear
2021-05-07T12:03:50.115654,fear
2021-05-07T12:03:57.876555,fear
2021-05-07T12:04:05.637610,sad
2021-05-07T12:04:13.378435,sad
2021-05-07T12:04:21.177856,fear
2021-05-07T12:04:28.962644,happy
2021-05-07T12:04:37.022553,fear
2021-05-07T12:04:44.947146,neutral
2021-05-07T12:04:52.657839,sad
2021-05-07T12:05:00.441552,fear
2021-05-07T12:05:08.359423,angry
2021-05-07T12:05:16.224355,sad
2021-05-07T12:05:23.915519,sad
2021-05-07T12:05:31.721342,fear
2021-05-07T12:05:39.519178,fear
2021-05-07T12:05:47.257498,sad
2021-05-07T12:05:55.141895,neutral
2021-05-07T12:06:02.869790,neutral
2021-05-07T12:06:10.633876,neutral
2021-05-07T12:06:18.351623,neutral
2021-05-07T12:06:26.045446,sad
2021-05-07T12:06:33.873115,neutral
2021-05-07T12:06:41.536078,sad
2021-05-07T12:06:49.487535,fear
2021-05-07T12:06:57.209471,sad
2021-05-07T12:07:05.034973,fear
2021-05-07T12:07:12.883793,sad
2021-05-07T12:07:20.816723,fear
2021-05-07T12:07:28.744136,fear
2021-05-07T12:07:36.484193,angry
2021-05-07T12:07:44.420316,angry
2021-05-07T12:07:52.273425,fear
2021-05-07T12:08:00.319010,fear
2021-05-07T12:08:08.099877,neutral
2021-05-07T12:08:15.830862,sad
2021-05-07T12:08:23.582119,sad
2021-05-07T12:08:31.484191,sad
2021-05-07T12:08:39.250062,sad
2021-05-07T12:08:46.994070,sad
2021-05-07T12:08:54.651873,neutral
2021-05-07T12:09:02.350136,neutral
2021-05-07T12:09:10.162189,sad
2021-05-07T12:09:17.893326,sad
2021-05-07T12:09:25.610163,fear
2021-05-07T12:09:33.341415,sad
2021-05-07T12:09:41.020338,sad
2021-05-07T12:09:48.827853,sad
2021-05-07T12:09:56.553475,neutral
2021-05-07T12:10:04.211910,sad
