promedios_1,promedios_2,promedios_3,promedios_4,promedios_5,promedios_6,promedios_7,promedios_8,promedios_9,promedios_10,promedios_11,promedios_12,promedios_13,promedios_14,promedios_15,promedios_16,promedios_17,promedios_18,promedios_19,promedios_20,promedios_21,promedios_22,promedios_23,promedios_24,promedios_25,promedios_26,promedios_27,promedios_28,promedios_29,promedios_30,promedios_31,promedios_32,promedios_33,promedios_34,promedios_35,promedios_36,promedios_37
43.072632568163,5.29381261405185,9.52224177088667,3.7148358044785,2.90403812686691,23.4270986616752,155.751217671251,-1.65324929903062,-1.042751581256,-1.0750750035478,-1.04970778625743,-1.07528814838961,-1.33506783471451,-3.22187747765529,-1.39172232967779,-1.03417404689964,-1.04027316227497,-1.04211466966951,-1.09385764793591,-1.17655226151396,-2.19765775250528,-1.41817606367033,-1.05488889143286,-1.06599682302683,-1.06473507913143,-1.10640390186021,-1.17583923083548,-2.19311767792691,112.088843835057,7.985046628104,13.5402147835138,6.89975112623526,6.62457756808734,60.0490655280376,400.195400859807,0.00132852799327863,0.000215387871548721
7.26563357450293,4.78978758757444,8.27446424210049,3.608805229977,2.40668100908132,2.89656387320867,17.8201130310207,-1.16871627511634,-1.04266643557656,-1.06977909817423,-1.04724818673551,-1.06781575633452,-1.07417156996706,-1.48218366325977,-1.16528825188974,-1.03285631326479,-1.03748622421381,-1.04056574434068,-1.08924395777323,-1.0535148577272,-1.36513247518742,-1.35862999305529,-1.04619053584246,-1.05520616282347,-1.0633950608474,-1.08532094665737,-1.19875320144665,-2.28181187919586,28.0215640241234,7.04252312737918,12.6758383044885,7.06177081573649,5.54367806555676,12.4401085424178,78.4541759169219,0.00131912753811886,0.000189064440975887
7.2627178066735,4.07094640125456,8.51258288171351,3.16257865129962,2.24151640045453,3.13887568273468,19.1036721485046,-1.1187642322536,-1.03889430050236,-1.06710084033578,-1.04678268872811,-1.05442638368991,-1.03962159723138,-1.26071449909961,-1.14033288490503,-1.03305695270865,-1.03486534859923,-1.03589759371713,-1.06287164536798,-1.0485890241552,-1.31643042103461,-1.28416738843281,-1.03430343801454,-1.04579421343688,-1.0504179805717,-1.04401851293393,-1.15828324083233,-2.00367817804451,30.1694726639422,7.537015673316,12.8679422595749,7.03308521120272,5.46122133184345,14.0058832524303,86.8514149449224,0.00131476006767611,0.000200506055966872
6.87962121858813,3.89637657897034,8.27055377056307,3.21496079342762,1.99340109210591,2.77336990072431,16.8118098932198,-1.11006853892847,-1.03918901322339,-1.069261841849,-1.04877300848515,-1.05957830617343,-1.03036395521924,-1.20313122290788,-1.11599622766711,-1.03187632549624,-1.03411448612623,-1.03622684156312,-1.06453385032612,-1.03394853378194,-1.22330743051809,-1.21203581020543,-1.0327402143337,-1.04649702554748,-1.05899600455661,-1.05135719297202,-1.10640617427383,-1.66124884034903,26.6168346815473,7.62771424817866,13.8037713683404,7.06571759478318,5.26699677051733,11.7883852482329,72.3980294958171,0.00127132132044045,0.000184857649400085
7.4733320979119,3.68854436444566,7.23351310057192,3.24808387284508,1.97313656404023,2.99517095359388,18.8242667837595,-1.11308606084753,-1.03995814319002,-1.07401611040401,-1.05440160783712,-1.06134970597388,-1.03288503954828,-1.21646695899341,-1.10940576026295,-1.03122148150076,-1.03728323261948,-1.04064375302357,-1.06142477608857,-1.03456013104285,-1.2240440248044,-1.20975739804514,-1.03607180239427,-1.05598300028738,-1.07056743925751,-1.05402251672758,-1.10726107080975,-1.67575945637086,29.4718496445515,8.24349419562235,13.7480952881262,7.11383127262993,5.53878429961912,13.34571389839,82.2370081253616,0.00126113563132456,0.00019343300087773
6.32820309913321,3.73228957910413,8.37461851193749,3.2819536929713,2.22912150837102,2.63440363369957,15.2915771449935,-1.10989598323549,-1.03654520744374,-1.06519356407822,-1.04839793785041,-1.05078973453953,-1.0315986374211,-1.20672584582357,-1.10991758227548,-1.02590380310597,-1.03401714564324,-1.04057090920856,-1.06078864598234,-1.03844032882515,-1.24776135859238,-1.28844563501662,-1.03072401916848,-1.05093872080734,-1.06257184377971,-1.04155554351717,-1.1582416243815,-2.00340272449558,23.1132651297035,8.76371706153729,14.1206628444766,7.54876944125722,5.58509000070528,10.2017019437851,60.8176434403824,0.00130004203048594,0.000173760436290201
5.73079112341994,3.58944005585808,7.53851028441442,3.228380311342,2.19592786203531,2.24114956295394,12.8777563728154,-1.11330761548157,-1.03558256628659,-1.0635680242549,-1.04430299813984,-1.04008726099772,-1.03362243442031,-1.21671371412896,-1.11392222065399,-1.02663559171958,-1.03341631790594,-1.04198498616304,-1.05772221378686,-1.04540573253585,-1.29276194877802,-1.40543412344756,-1.03151950049759,-1.05216001695245,-1.06587442191827,-1.03443664547255,-1.23379550023461,-2.4912632502375,22.3575851610941,8.25300912639776,13.6577182507784,7.02044264385894,5.10126168186642,9.40157195775819,58.1003864472779,0.0013477105539984,0.00017352187335263
3.5032594304197,4.73321799338535,3.43777672058431,3.55161388441205,4.51511767041788,1.08965056169033,2.63767851186339,-1.06328296875056,-1.05139032828703,-1.0321667005643,-1.04468911948555,-1.08151619222041,-1.02844007082293,-1.05412700779641,-1.07119951166093,-1.04916871517447,-1.02419665425404,-1.045994848375,-1.10319313386754,-1.04491260063305,-1.07452623650891,-1.20476205459905,-1.19924733768856,-1.08547018085846,-1.12443190347552,-1.28787343126191,-1.16463504633599,-1.24306701326672,9.4445094769966,11.1340325176915,9.8329132310034,6.4123830150622,9.53879443509229,2.08861304527932,8.00437508791425,0.0392190266455298,0.0040816446131666
3.53777305654854,3.84556984223878,2.38601532564099,3.37238665222698,4.48427426500001,1.39030708394628,2.29771761416788,-1.13804001463827,-1.07006237170578,-1.03465303054047,-1.06279215977943,-1.19747908181601,-1.08401841667455,-1.13185081069004,-1.19489113101291,-1.05592678742662,-1.02945218605318,-1.07693187749585,-1.34054142919281,-1.16139308203576,-1.24009548836106,-1.57612131698771,-1.2807680902593,-1.10609565697874,-1.19730110116232,-2.01333823305113,-1.55230594194055,-1.63806152018002,8.18400660860662,9.06478211963399,9.7072670661258,5.55254519370669,10.6879747142245,1.98120061195331,5.92548302558817,0.0434728553870444,0.00402805425139079
7.75547997067051,6.88359163055636,3.57268214692935,3.32636752674042,4.46626514889261,1.20880624770102,3.55830336380647,-1.09426892722091,-1.06341043036683,-1.03396017074445,-1.04938206590422,-1.11327075428506,-1.03762938908521,-1.05482599801207,-1.0840846162892,-1.05375574966479,-1.02615579856106,-1.05498192009351,-1.143305555423,-1.05424613714063,-1.06186477776467,-1.24844145438301,-1.17769762185292,-1.07941124252401,-1.14226205603234,-1.35645088420135,-1.16527479830912,-1.21099250033555,24.7831179298113,16.3762564265418,10.3588226064824,6.29776092586929,9.16573284036666,2.21841031135087,11.5156909450953,0.0233728751802065,0.00206166871497575
4.15872778526422,5.71346255408455,3.4612566983249,3.74289053652729,4.89267696879423,1.34302092367144,2.48790029623974,-1.07354779183079,-1.05303875102103,-1.0332633768884,-1.05060304559938,-1.11901260648235,-1.04144402850002,-1.05062308911339,-1.08438452043798,-1.05470930256122,-1.02866549304519,-1.06223590226947,-1.15317331350496,-1.06200851454606,-1.0695346803068,-1.25585522109055,-1.18512875533079,-1.0829931160711,-1.14029785216357,-1.33871626040842,-1.16656267022498,-1.22720382649724,9.44435630909757,10.652979934438,10.5531995328067,5.91872184320905,8.69336909657937,2.21715574768646,7.55977513127722,0.0234915244715198,0.00203606352780635
