Datetime,emotion
2021-05-09T10:27:33.741389,sad
2021-05-09T10:27:43.647203,sad
2021-05-09T10:27:53.063375,fear
2021-05-09T10:28:02.260818,angry
2021-05-09T10:28:11.661000,neutral
2021-05-09T10:28:21.188326,sad
2021-05-09T10:28:30.711635,angry
2021-05-09T10:28:41.409432,fear
2021-05-09T10:28:51.742282,fear
2021-05-09T10:29:02.116292,sad
2021-05-09T10:29:11.479154,sad
2021-05-09T10:29:21.044180,neutral
2021-05-09T10:29:30.539447,fear
2021-05-09T10:29:39.851295,sad
2021-05-09T10:29:49.432458,sad
2021-05-09T10:29:59.006752,surprise
2021-05-09T10:30:09.123993,fear
2021-05-09T10:30:18.631029,neutral
2021-05-09T10:30:27.992196,angry
2021-05-09T10:30:37.462439,angry
2021-05-09T10:30:46.872974,fear
2021-05-09T10:30:56.432813,fear
2021-05-09T10:31:06.154303,surprise
2021-05-09T10:31:16.196185,sad
2021-05-09T10:31:25.751675,fear
2021-05-09T10:31:35.259581,fear
2021-05-09T10:31:45.093896,surprise
2021-05-09T10:31:54.525510,fear
2021-05-09T10:32:03.901811,fear
2021-05-09T10:32:13.499383,fear
2021-05-09T10:32:23.172169,sad
2021-05-09T10:32:32.890440,neutral
2021-05-09T10:32:42.247604,sad
2021-05-09T10:32:51.831116,sad
2021-05-09T10:33:01.504662,sad
2021-05-09T10:33:10.986479,sad
2021-05-09T10:33:20.536034,angry
2021-05-09T10:33:30.062901,sad
2021-05-09T10:33:39.506480,fear
2021-05-09T10:33:49.018733,neutral
2021-05-09T10:33:58.444458,neutral
2021-05-09T10:34:08.153076,neutral
2021-05-09T10:34:17.819822,neutral
2021-05-09T10:34:27.413659,angry
2021-05-09T10:34:36.961027,neutral
2021-05-09T10:34:46.341357,sad
2021-05-09T10:34:55.916720,sad
2021-05-09T10:35:05.299029,fear
2021-05-09T10:35:14.489847,sad
2021-05-09T10:35:23.831554,fear
2021-05-09T10:35:33.208110,sad
2021-05-09T10:35:42.667065,fear
2021-05-09T10:35:52.056726,happy
2021-05-09T10:36:01.458563,fear
2021-05-09T10:36:10.795846,fear
2021-05-09T10:36:20.112539,fear
2021-05-09T10:36:29.640852,sad
2021-05-09T10:36:39.072581,fear
2021-05-09T10:36:48.557246,sad
2021-05-09T10:36:58.028559,fear
2021-05-09T10:37:07.369474,sad
2021-05-09T10:37:16.902534,sad
2021-05-09T10:37:26.275016,neutral
2021-05-09T10:37:35.684549,neutral
2021-05-09T10:37:44.881950,fear
2021-05-09T10:37:54.298701,angry
2021-05-09T10:38:03.953545,fear
2021-05-09T10:38:13.345491,fear
2021-05-09T10:38:22.798780,angry
2021-05-09T10:38:32.791621,sad
2021-05-09T10:38:42.311441,sad
2021-05-09T10:38:52.122436,neutral
2021-05-09T10:39:01.677517,sad
2021-05-09T10:39:11.167427,neutral
2021-05-09T10:39:20.427289,fear
2021-05-09T10:39:29.965875,sad
2021-05-09T10:39:39.527406,sad
2021-05-09T10:39:48.847328,angry
2021-05-09T10:39:58.357435,sad
2021-05-09T10:40:07.879634,sad
2021-05-09T10:40:17.211331,fear
2021-05-09T10:40:26.821251,sad
2021-05-09T10:40:36.261246,neutral
2021-05-09T10:40:45.749842,sad
2021-05-09T10:40:55.162270,sad
2021-05-09T10:41:04.562454,sad
2021-05-09T10:41:14.261620,fear
2021-05-09T10:41:23.756913,sad
2021-05-09T10:41:33.199224,fear
2021-05-09T10:41:42.690781,sad
2021-05-09T10:41:52.253671,sad
2021-05-09T10:42:01.960690,happy
2021-05-09T10:42:11.356093,sad
2021-05-09T10:42:20.891241,fear
2021-05-09T10:42:30.513187,angry
2021-05-09T10:42:39.899188,fear
2021-05-09T10:42:49.470573,sad
2021-05-09T10:42:58.897329,sad
2021-05-09T10:43:08.189113,happy
2021-05-09T10:43:17.673556,sad
2021-05-09T10:43:27.169381,sad
2021-05-09T10:43:36.998015,angry
2021-05-09T10:43:46.516428,neutral
2021-05-09T10:43:56.039212,sad
2021-05-09T10:44:05.449983,fear
2021-05-09T10:44:14.925612,neutral
2021-05-09T10:44:24.667172,sad
2021-05-09T10:44:34.239427,neutral
2021-05-09T10:44:43.445408,angry
2021-05-09T10:44:52.951094,sad
2021-05-09T10:45:02.426116,sad
2021-05-09T10:45:11.890375,sad
2021-05-09T10:45:21.240971,sad
2021-05-09T10:45:30.797697,sad
2021-05-09T10:45:40.006352,sad
2021-05-09T10:45:49.370494,fear
2021-05-09T10:45:59.075980,neutral
2021-05-09T10:46:08.585965,sad
2021-05-09T10:46:17.935010,angry
2021-05-09T10:46:27.343342,sad
2021-05-09T10:46:36.895174,sad
2021-05-09T10:46:46.464990,sad
2021-05-09T10:46:55.885309,sad
2021-05-09T10:47:05.531114,neutral
2021-05-09T10:47:15.085159,sad
2021-05-09T10:47:24.713804,sad
2021-05-09T10:47:34.360085,sad
2021-05-09T10:47:43.789087,neutral
2021-05-09T10:47:53.262770,neutral
2021-05-09T10:48:02.809787,neutral
2021-05-09T10:48:12.218354,sad
2021-05-09T10:48:21.745992,angry
2021-05-09T10:48:31.320303,sad
2021-05-09T10:48:40.978751,neutral
2021-05-09T10:48:50.408135,sad
2021-05-09T10:48:59.919648,sad
2021-05-09T10:49:09.560895,fear
2021-05-09T10:49:18.942304,fear
2021-05-09T10:49:28.467846,neutral
2021-05-09T10:49:37.772169,sad
2021-05-09T10:49:47.232318,fear
2021-05-09T10:49:56.787651,sad
2021-05-09T10:50:05.946832,fear
2021-05-09T10:50:15.425678,angry
2021-05-09T10:50:24.838126,surprise
2021-05-09T10:50:33.987980,sad
2021-05-09T10:50:43.666015,fear
2021-05-09T10:50:53.060800,fear
2021-05-09T10:51:02.299393,fear
2021-05-09T10:51:11.619650,fear
2021-05-09T10:51:21.019077,fear
2021-05-09T10:51:30.432540,sad
2021-05-09T10:51:39.769329,fear
2021-05-09T10:51:49.147892,fear
2021-05-09T10:51:58.421925,sad
2021-05-09T10:52:07.821114,fear
2021-05-09T10:52:17.356916,fear
2021-05-09T10:52:26.569771,happy
2021-05-09T10:52:35.856796,happy
2021-05-09T10:52:45.223910,happy
2021-05-09T10:52:54.478475,happy
2021-05-09T10:53:03.765688,happy
2021-05-09T10:53:13.354085,sad
2021-05-09T10:53:22.536587,happy
2021-05-09T10:53:31.896709,happy
2021-05-09T10:53:41.353632,sad
2021-05-09T10:53:50.798519,angry
2021-05-09T10:54:00.331142,fear
2021-05-09T10:54:09.806950,fear
2021-05-09T10:54:19.056837,fear
2021-05-09T10:54:28.360836,fear
2021-05-09T10:54:37.648267,neutral
2021-05-09T10:54:47.085748,fear
2021-05-09T10:54:56.435698,fear
2021-05-09T10:55:05.786524,fear
2021-05-09T10:55:15.061806,fear
2021-05-09T10:55:24.318289,fear
2021-05-09T10:55:34.089607,fear
2021-05-09T10:55:43.474785,fear
2021-05-09T10:55:52.735170,fear
2021-05-09T10:56:02.299346,sad
2021-05-09T10:56:11.761206,sad
2021-05-09T10:56:21.301619,fear
2021-05-09T10:56:30.716889,neutral
2021-05-09T10:56:39.971444,fear
2021-05-09T10:56:49.352543,fear
2021-05-09T10:56:58.722468,fear
2021-05-09T10:57:08.526601,fear
2021-05-09T10:57:18.053432,sad
2021-05-09T10:57:27.510000,neutral
2021-05-09T10:57:36.967876,neutral
2021-05-09T10:57:46.462465,neutral
2021-05-09T10:57:56.073198,sad
2021-05-09T10:58:05.410236,happy
2021-05-09T10:58:14.843844,fear
2021-05-09T10:58:24.349351,fear
2021-05-09T10:58:33.871727,sad
2021-05-09T10:58:43.393050,sad
2021-05-09T10:58:52.938744,fear
2021-05-09T10:59:02.389287,neutral
2021-05-09T10:59:11.995146,sad
2021-05-09T10:59:21.469875,sad
2021-05-09T10:59:31.061621,sad
2021-05-09T10:59:40.579268,sad
2021-05-09T10:59:49.883212,surprise
2021-05-09T10:59:59.268273,neutral
2021-05-09T11:00:08.756608,fear
2021-05-09T11:00:18.351462,happy
2021-05-09T11:00:27.790258,happy
2021-05-09T11:00:37.118956,fear
2021-05-09T11:00:46.438129,fear
2021-05-09T11:00:55.771143,fear
2021-05-09T11:01:05.216220,neutral
2021-05-09T11:01:14.696648,fear
2021-05-09T11:01:24.245083,sad
2021-05-09T11:01:33.552971,sad
2021-05-09T11:01:43.097076,sad
2021-05-09T11:01:52.954847,neutral
2021-05-09T11:02:02.571961,sad
2021-05-09T11:02:12.120236,sad
2021-05-09T11:02:21.531883,sad
2021-05-09T11:02:31.006624,neutral
2021-05-09T11:02:40.916716,happy
2021-05-09T11:02:50.426735,sad
2021-05-09T11:02:59.804545,happy
2021-05-09T11:03:09.222036,sad
2021-05-09T11:03:18.656491,happy
2021-05-09T11:03:28.419891,sad
2021-05-09T11:03:37.711419,sad
2021-05-09T11:03:47.313892,neutral
2021-05-09T11:03:56.935862,happy
2021-05-09T11:04:06.393694,neutral
2021-05-09T11:04:16.394067,fear
2021-05-09T11:04:25.959959,sad
2021-05-09T11:04:35.348806,fear
2021-05-09T11:04:44.893955,surprise
2021-05-09T11:04:54.256647,sad
2021-05-09T11:05:03.790441,happy
2021-05-09T11:05:13.151818,neutral
2021-05-09T11:05:22.731007,sad
2021-05-09T11:05:32.604975,happy
2021-05-09T11:05:42.359037,happy
2021-05-09T11:05:51.797014,happy
2021-05-09T11:06:01.298975,happy
2021-05-09T11:06:11.282129,happy
2021-05-09T11:06:20.653023,sad
2021-05-09T11:06:30.197707,fear
2021-05-09T11:06:39.521207,fear
2021-05-09T11:06:49.034804,sad
2021-05-09T11:06:58.518739,sad
2021-05-09T11:07:08.326735,sad
2021-05-09T11:07:17.901990,fear
2021-05-09T11:07:27.336421,happy
2021-05-09T11:07:36.797712,neutral
2021-05-09T11:07:46.340009,fear
2021-05-09T11:07:55.701465,happy
2021-05-09T11:08:05.445677,sad
2021-05-09T11:08:15.075789,sad
2021-05-09T11:08:24.283039,happy
2021-05-09T11:08:33.689677,sad
2021-05-09T11:08:43.163386,fear
2021-05-09T11:08:52.653512,neutral
2021-05-09T11:09:02.095563,sad
2021-05-09T11:09:11.641479,sad
2021-05-09T11:09:21.263851,neutral
2021-05-09T11:09:30.682330,angry
2021-05-09T11:09:40.342504,sad
2021-05-09T11:09:49.792931,sad
2021-05-09T11:09:59.433345,sad
2021-05-09T11:10:09.066818,fear
2021-05-09T11:10:18.277604,happy
2021-05-09T11:10:27.956611,sad
2021-05-09T11:10:37.521390,sad
2021-05-09T11:10:46.838905,sad
2021-05-09T11:10:56.264644,sad
2021-05-09T11:11:05.806966,neutral
2021-05-09T11:11:15.481540,angry
2021-05-09T11:11:24.808367,sad
2021-05-09T11:11:34.227522,neutral
2021-05-09T11:11:43.706638,sad
2021-05-09T11:11:52.988501,sad
2021-05-09T11:12:02.539431,fear
2021-05-09T11:12:12.443599,happy
2021-05-09T11:12:21.823505,angry
2021-05-09T11:12:31.251523,sad
2021-05-09T11:12:40.585064,fear
2021-05-09T11:12:50.224119,fear
2021-05-09T11:12:59.956604,sad
2021-05-09T11:13:09.369244,angry
2021-05-09T11:13:18.645877,sad
2021-05-09T11:13:28.159503,sad
2021-05-09T11:13:37.776730,sad
2021-05-09T11:13:47.302786,neutral
2021-05-09T11:13:56.681956,sad
2021-05-09T11:14:06.137355,sad
2021-05-09T11:14:15.703790,neutral
2021-05-09T11:14:25.303188,sad
2021-05-09T11:14:34.759627,angry
2021-05-09T11:14:44.372267,sad
2021-05-09T11:14:53.963367,sad
2021-05-09T11:15:03.377135,sad
2021-05-09T11:15:13.066759,sad
2021-05-09T11:15:22.745837,sad
2021-05-09T11:15:32.236696,angry
2021-05-09T11:15:41.731428,fear
2021-05-09T11:15:51.083145,angry
2021-05-09T11:16:00.845252,angry
2021-05-09T11:16:10.444237,sad
2021-05-09T11:16:19.956344,sad
2021-05-09T11:16:29.489073,neutral
2021-05-09T11:16:38.866860,sad
2021-05-09T11:16:48.510868,fear
2021-05-09T11:16:58.237926,fear
2021-05-09T11:17:07.713081,fear
2021-05-09T11:17:17.139097,fear
2021-05-09T11:17:26.626352,sad
2021-05-09T11:17:36.896283,fear
2021-05-09T11:17:46.513895,sad
2021-05-09T11:17:56.026164,sad
2021-05-09T11:18:05.438017,happy
2021-05-09T11:18:14.962026,fear
2021-05-09T11:18:24.771286,happy
2021-05-09T11:18:34.336395,neutral
2021-05-09T11:18:43.656892,sad
2021-05-09T11:18:53.079240,sad
2021-05-09T11:19:03.677305,fear
