Datetime,emotion
2021-05-08T11:27:41.389230,sad
2021-05-08T11:27:49.602152,sad
2021-05-08T11:27:57.469031,neutral
2021-05-08T11:28:05.282881,sad
2021-05-08T11:28:13.069569,sad
2021-05-08T11:28:20.944686,sad
2021-05-08T11:28:28.892909,sad
2021-05-08T11:28:36.775944,sad
2021-05-08T11:28:44.711885,sad
2021-05-08T11:28:52.588020,neutral
2021-05-08T11:29:00.554132,fear
2021-05-08T11:29:08.483712,neutral
2021-05-08T11:29:16.300572,sad
2021-05-08T11:29:24.084320,sad
2021-05-08T11:29:31.968289,sad
2021-05-08T11:29:39.743209,sad
2021-05-08T11:29:47.676931,sad
2021-05-08T11:29:55.742128,fear
2021-05-08T11:30:03.713091,fear
2021-05-08T11:30:11.640675,fear
2021-05-08T11:30:19.554135,fear
2021-05-08T11:30:27.474345,fear
2021-05-08T11:30:35.343742,fear
2021-05-08T11:30:43.178157,angry
2021-05-08T11:30:51.012957,fear
2021-05-08T11:30:59.031177,neutral
2021-05-08T11:31:07.013172,neutral
2021-05-08T11:31:14.811759,fear
2021-05-08T11:31:22.698165,fear
2021-05-08T11:31:30.518049,fear
2021-05-08T11:31:38.251481,fear
2021-05-08T11:31:46.183696,sad
2021-05-08T11:31:54.007280,sad
2021-05-08T11:32:01.793392,sad
2021-05-08T11:32:09.614555,sad
2021-05-08T11:32:17.459066,sad
2021-05-08T11:32:25.405877,sad
2021-05-08T11:32:33.238838,neutral
2021-05-08T11:32:41.050794,sad
2021-05-08T11:32:48.839084,sad
2021-05-08T11:32:56.690735,sad
2021-05-08T11:33:04.655974,sad
2021-05-08T11:33:12.444459,fear
2021-05-08T11:33:20.220231,sad
2021-05-08T11:33:28.065005,sad
2021-05-08T11:33:35.904673,sad
2021-05-08T11:33:43.846306,sad
2021-05-08T11:33:51.735681,sad
2021-05-08T11:33:59.571070,sad
2021-05-08T11:34:07.430686,sad
2021-05-08T11:34:15.191205,sad
2021-05-08T11:34:23.164437,sad
2021-05-08T11:34:30.961645,sad
2021-05-08T11:34:38.736718,sad
2021-05-08T11:34:46.522718,neutral
2021-05-08T11:34:54.356509,sad
2021-05-08T11:35:02.239335,sad
2021-05-08T11:35:10.099341,sad
2021-05-08T11:35:17.892558,sad
2021-05-08T11:35:25.703561,sad
2021-05-08T11:35:33.550968,sad
2021-05-08T11:35:41.510442,angry
2021-05-08T11:35:49.340809,sad
2021-05-08T11:35:57.107593,sad
2021-05-08T11:36:04.916759,sad
2021-05-08T11:36:12.746411,sad
2021-05-08T11:36:20.638567,sad
2021-05-08T11:36:28.480715,sad
2021-05-08T11:36:36.320139,sad
2021-05-08T11:36:44.126356,sad
2021-05-08T11:36:51.937630,angry
2021-05-08T11:36:59.943272,sad
2021-05-08T11:37:07.803529,sad
2021-05-08T11:37:15.617729,angry
2021-05-08T11:37:23.397289,fear
2021-05-08T11:37:31.192469,sad
2021-05-08T11:37:38.980285,sad
2021-05-08T11:37:46.915300,sad
2021-05-08T11:37:54.796894,fear
2021-05-08T11:38:02.703758,sad
2021-05-08T11:38:10.498819,sad
2021-05-08T11:38:18.326791,sad
2021-05-08T11:38:26.275149,sad
2021-05-08T11:38:34.125713,sad
2021-05-08T11:38:41.984453,sad
2021-05-08T11:38:49.744743,sad
2021-05-08T11:38:57.534352,sad
2021-05-08T11:39:05.442275,sad
2021-05-08T11:39:13.277776,sad
2021-05-08T11:39:21.091049,sad
2021-05-08T11:39:28.906697,fear
2021-05-08T11:39:36.744498,sad
2021-05-08T11:39:44.636905,sad
2021-05-08T11:39:52.434275,sad
2021-05-08T11:40:00.497013,happy
2021-05-08T11:40:08.262187,sad
2021-05-08T11:40:16.099468,sad
2021-05-08T11:40:23.978248,angry
2021-05-08T11:40:31.998771,sad
2021-05-08T11:40:39.784991,fear
2021-05-08T11:40:47.580032,sad
2021-05-08T11:40:55.376309,fear
2021-05-08T11:41:03.289897,sad
2021-05-08T11:41:11.097141,neutral
2021-05-08T11:41:18.914479,neutral
2021-05-08T11:41:26.757079,neutral
2021-05-08T11:41:34.618581,fear
2021-05-08T11:41:42.569972,sad
2021-05-08T11:41:50.382109,sad
2021-05-08T11:41:58.205240,sad
2021-05-08T11:42:06.054257,sad
2021-05-08T11:42:13.888888,sad
2021-05-08T11:42:21.917880,angry
2021-05-08T11:42:29.774346,sad
2021-05-08T11:42:37.601545,fear
2021-05-08T11:42:45.369453,surprise
2021-05-08T11:42:53.228866,sad
2021-05-08T11:43:01.191421,fear
2021-05-08T11:43:09.033797,surprise
2021-05-08T11:43:16.878379,fear
2021-05-08T11:43:24.743025,fear
2021-05-08T11:43:32.575425,sad
2021-05-08T11:43:40.559791,neutral
2021-05-08T11:43:48.423568,sad
2021-05-08T11:43:56.300593,sad
2021-05-08T11:44:04.080232,happy
2021-05-08T11:44:11.924726,neutral
2021-05-08T11:44:19.898883,fear
2021-05-08T11:44:27.773379,fear
