Datetime,emotion
2021-05-06T16:11:35.283845,surprise
2021-05-06T16:11:55.705710,fear
2021-05-06T16:12:03.670439,neutral
2021-05-06T16:12:11.651491,sad
2021-05-06T16:12:19.542690,angry
2021-05-06T16:12:27.401133,happy
2021-05-06T16:12:35.314137,fear
2021-05-06T16:12:43.347297,fear
2021-05-06T16:12:51.216750,sad
2021-05-06T16:12:59.085069,fear
2021-05-06T16:13:07.013520,fear
2021-05-06T16:13:14.871534,sad
2021-05-06T16:13:22.891810,angry
2021-05-06T16:13:30.732834,fear
2021-05-06T16:13:38.619393,angry
2021-05-06T16:13:46.465089,fear
2021-05-06T16:13:54.337237,sad
2021-05-06T16:14:02.355790,neutral
2021-05-06T16:14:10.237726,neutral
2021-05-06T16:14:18.104067,neutral
2021-05-06T16:14:25.964211,angry
2021-05-06T16:14:33.814371,angry
2021-05-06T16:14:41.844139,sad
2021-05-06T16:14:49.687161,fear
2021-05-06T16:14:57.549744,sad
2021-05-06T16:15:05.396556,neutral
2021-05-06T16:15:13.300855,fear
2021-05-06T16:15:21.282906,fear
2021-05-06T16:15:29.196739,neutral
2021-05-06T16:15:37.084636,fear
2021-05-06T16:15:44.968662,fear
2021-05-06T16:15:52.835295,neutral
2021-05-06T16:16:00.818205,sad
2021-05-06T16:16:08.761533,neutral
2021-05-06T16:16:16.671805,fear
2021-05-06T16:16:24.562718,fear
2021-05-06T16:16:32.441081,sad
2021-05-06T16:16:40.411071,fear
2021-05-06T16:16:48.306161,fear
2021-05-06T16:16:56.401160,fear
2021-05-06T16:17:04.235844,sad
2021-05-06T16:17:12.052345,neutral
2021-05-06T16:17:20.035537,happy
2021-05-06T16:17:27.834929,sad
2021-05-06T16:17:35.734223,neutral
2021-05-06T16:17:43.668057,angry
2021-05-06T16:17:51.548577,angry
2021-05-06T16:17:59.563759,sad
2021-05-06T16:18:07.431458,fear
2021-05-06T16:18:15.271738,sad
2021-05-06T16:18:23.277558,angry
2021-05-06T16:18:31.162070,fear
2021-05-06T16:18:39.148588,fear
2021-05-06T16:18:46.976147,fear
2021-05-06T16:18:54.812541,fear
2021-05-06T16:19:02.680002,sad
2021-05-06T16:19:10.517818,fear
2021-05-06T16:19:18.538950,sad
2021-05-06T16:19:26.393172,fear
2021-05-06T16:19:34.255378,neutral
2021-05-06T16:19:42.097198,neutral
2021-05-06T16:19:49.945728,fear
2021-05-06T16:19:57.932623,happy
2021-05-06T16:20:05.796210,happy
2021-05-06T16:20:13.910861,happy
2021-05-06T16:20:21.785961,sad
2021-05-06T16:20:29.597684,sad
2021-05-06T16:20:37.585977,neutral
2021-05-06T16:20:45.467027,neutral
2021-05-06T16:20:53.303302,neutral
2021-05-06T16:21:01.161617,surprise
2021-05-06T16:21:08.994637,sad
2021-05-06T16:21:16.955516,fear
2021-05-06T16:21:24.817263,fear
2021-05-06T16:21:32.640915,angry
2021-05-06T16:21:40.607714,fear
2021-05-06T16:21:48.455074,sad
2021-05-06T16:21:56.457530,angry
2021-05-06T16:22:04.239513,neutral
2021-05-06T16:22:12.065686,neutral
2021-05-06T16:22:19.905912,fear
2021-05-06T16:22:27.823589,sad
2021-05-06T16:22:35.916684,angry
2021-05-06T16:22:43.786488,sad
2021-05-06T16:22:51.654001,fear
2021-05-06T16:22:59.548295,angry
2021-05-06T16:23:07.453870,fear
2021-05-06T16:23:15.460994,angry
2021-05-06T16:23:23.355130,fear
2021-05-06T16:23:31.229630,fear
2021-05-06T16:23:39.133157,sad
2021-05-06T16:23:46.956833,surprise
2021-05-06T16:23:54.959690,sad
2021-05-06T16:24:02.802675,sad
2021-05-06T16:24:10.606719,sad
2021-05-06T16:24:18.446646,neutral
2021-05-06T16:24:26.305159,sad
2021-05-06T16:24:34.306432,fear
2021-05-06T16:24:42.276381,fear
2021-05-06T16:24:50.130723,surprise
2021-05-06T16:24:58.006079,fear
2021-05-06T16:25:05.880742,fear
2021-05-06T16:25:13.913547,neutral
2021-05-06T16:25:21.809679,sad
2021-05-06T16:25:29.696511,sad
2021-05-06T16:25:37.572454,neutral
2021-05-06T16:25:45.446240,neutral
2021-05-06T16:25:53.405639,sad
2021-05-06T16:26:01.268295,sad
2021-05-06T16:26:09.132284,fear
2021-05-06T16:26:16.970978,neutral
2021-05-06T16:26:24.800748,neutral
2021-05-06T16:26:32.769638,fear
2021-05-06T16:26:40.603689,fear
2021-05-06T16:26:48.452527,fear
2021-05-06T16:26:56.311228,fear
2021-05-06T16:27:04.178101,neutral
2021-05-06T16:27:12.199865,neutral
2021-05-06T16:27:20.128951,neutral
2021-05-06T16:27:28.007315,neutral
2021-05-06T16:27:35.901192,angry
2021-05-06T16:27:43.774451,sad
2021-05-06T16:27:51.763781,happy
2021-05-06T16:27:59.601582,fear
2021-05-06T16:28:07.404538,fear
2021-05-06T16:28:15.262650,happy
2021-05-06T16:28:23.084892,angry
2021-05-06T16:28:31.080110,fear
2021-05-06T16:28:39.042448,surprise
2021-05-06T16:28:46.906438,fear
2021-05-06T16:28:54.757539,fear
2021-05-06T16:29:02.598981,fear
2021-05-06T16:29:10.576829,fear
2021-05-06T16:29:18.425058,fear
2021-05-06T16:29:26.334543,sad
2021-05-06T16:29:34.204828,sad
2021-05-06T16:29:42.032262,neutral
2021-05-06T16:29:50.030390,fear
2021-05-06T16:29:57.878926,neutral
2021-05-06T16:30:05.724639,sad
2021-05-06T16:30:13.561837,neutral
2021-05-06T16:30:21.412974,fear
2021-05-06T16:30:29.342022,neutral
2021-05-06T16:30:37.210067,fear
2021-05-06T16:30:45.066390,fear
2021-05-06T16:30:52.983970,fear
2021-05-06T16:31:00.840252,neutral
2021-05-06T16:31:08.728386,sad
2021-05-06T16:31:16.660532,fear
2021-05-06T16:31:24.529274,sad
2021-05-06T16:31:32.391459,fear
2021-05-06T16:31:40.283521,neutral
2021-05-06T16:31:48.119013,sad
2021-05-06T16:31:56.070326,fear
2021-05-06T16:32:03.882566,fear
2021-05-06T16:32:11.790582,fear
2021-05-06T16:32:19.631324,sad
2021-05-06T16:32:27.462157,fear
2021-05-06T16:32:35.452800,fear
2021-05-06T16:32:43.311159,fear
2021-05-06T16:32:51.206595,neutral
2021-05-06T16:32:59.062022,neutral
2021-05-06T16:33:06.929068,sad
2021-05-06T16:33:14.929549,happy
2021-05-06T16:33:22.812599,happy
2021-05-06T16:33:30.693933,happy
2021-05-06T16:33:38.563392,neutral
2021-05-06T16:33:46.412506,neutral
2021-05-06T16:33:54.445889,neutral
2021-05-06T16:34:02.337724,angry
2021-05-06T16:34:10.193055,sad
2021-05-06T16:34:17.998897,sad
2021-05-06T16:34:25.827075,sad
2021-05-06T16:34:33.766276,fear
2021-05-06T16:34:41.628478,neutral
2021-05-06T16:34:49.485148,happy
2021-05-06T16:34:57.338107,fear
2021-05-06T16:35:05.167346,sad
2021-05-06T16:35:13.180218,happy
2021-05-06T16:35:21.012160,sad
2021-05-06T16:35:28.895798,fear
2021-05-06T16:35:36.814792,neutral
2021-05-06T16:35:44.690850,angry
2021-05-06T16:35:52.610384,fear
2021-05-06T16:36:00.543913,happy
2021-05-06T16:36:08.373386,sad
2021-05-06T16:36:16.197478,neutral
2021-05-06T16:36:24.040431,fear
2021-05-06T16:36:32.027695,happy
2021-05-06T16:36:39.865102,happy
2021-05-06T16:36:47.734288,neutral
2021-05-06T16:36:55.592119,sad
2021-05-06T16:37:03.539160,neutral
2021-05-06T16:37:11.569193,sad
2021-05-06T16:37:19.461508,neutral
2021-05-06T16:37:27.340431,fear
2021-05-06T16:37:35.247077,neutral
2021-05-06T16:37:43.134748,sad
2021-05-06T16:37:51.105481,fear
2021-05-06T16:37:59.009963,sad
2021-05-06T16:38:06.803232,sad
2021-05-06T16:38:14.656407,fear
2021-05-06T16:38:22.531631,fear
2021-05-06T16:38:30.519207,sad
2021-05-06T16:38:38.414360,fear
