Datetime,value
BVP
2021-05-26 15:53:06.866240,29.71698
2021-05-26 15:53:06.881860,37.11426
2021-05-26 15:53:06.897490,42.42389
2021-05-26 15:53:06.913110,45.65723
2021-05-26 15:53:06.928740,47.1178
2021-05-26 15:53:06.944360,47.26245
2021-05-26 15:53:06.959990,46.59064
2021-05-26 15:53:06.975620,45.57202
2021-05-26 15:53:06.991240,44.54285
2021-05-26 15:53:07.006870,43.73792
2021-05-26 15:53:07.022490,43.30115
2021-05-26 15:53:07.038120,43.30725
2021-05-26 15:53:07.053740,43.67871
2021-05-26 15:53:07.069370,44.22247
2021-05-26 15:53:07.085000,44.59125
2021-05-26 15:53:07.100620,44.40692
2021-05-26 15:53:07.116250,43.36115
2021-05-26 15:53:07.131870,41.32788
2021-05-26 15:53:07.147500,38.44427
2021-05-26 15:53:07.163120,34.99768
2021-05-26 15:53:07.178750,31.29346
2021-05-26 15:53:07.194380,27.492
2021-05-26 15:53:07.210000,23.50336
2021-05-26 15:53:07.225630,19.08521
2021-05-26 15:53:07.241250,14.06213
2021-05-26 15:53:07.256880,8.46582
2021-05-26 15:53:07.272500,2.57666
2021-05-26 15:53:07.288130,-3.175659
2021-05-26 15:53:07.303760,-8.4505
2021-05-26 15:53:07.319380,-13.18176
2021-05-26 15:53:07.335010,-17.61462
2021-05-26 15:53:07.350630,-22.21515
2021-05-26 15:53:07.366260,-27.47742
2021-05-26 15:53:07.381880,-33.67358
2021-05-26 15:53:07.397510,-40.68304
2021-05-26 15:53:07.413140,-47.92975
2021-05-26 15:53:07.428760,-54.45526
2021-05-26 15:53:07.444390,-59.09271
2021-05-26 15:53:07.460010,-60.73779
2021-05-26 15:53:07.475640,-58.66974
2021-05-26 15:53:07.491260,-52.80157
2021-05-26 15:53:07.506890,-43.73718
2021-05-26 15:53:07.522520,-32.67578
2021-05-26 15:53:07.538140,-21.01044
2021-05-26 15:53:07.553770,-9.986267
2021-05-26 15:53:07.569390,-0.4216919
2021-05-26 15:53:07.585020,7.360107
2021-05-26 15:53:07.600640,13.42352
2021-05-26 15:53:07.616270,17.95709
2021-05-26 15:53:07.631900,21.13654
2021-05-26 15:53:07.647520,23.05542
2021-05-26 15:53:07.663150,23.77557
2021-05-26 15:53:07.678770,23.45801
2021-05-26 15:53:07.694400,22.43726
2021-05-26 15:53:07.710020,21.255
2021-05-26 15:53:07.725650,20.51129
2021-05-26 15:53:07.741280,20.72729
2021-05-26 15:53:07.756900,22.12634
2021-05-26 15:53:07.772530,24.52618
2021-05-26 15:53:07.788150,27.37787
2021-05-26 15:53:07.803780,29.91687
2021-05-26 15:53:07.819400,31.39868
2021-05-26 15:53:07.835030,31.35944
2021-05-26 15:53:07.850660,29.75189
2021-05-26 15:53:07.866280,26.8645
2021-05-26 15:53:07.881910,23.15552
2021-05-26 15:53:07.897530,19.02209
2021-05-26 15:53:07.913160,14.7052
2021-05-26 15:53:07.928780,10.27948
2021-05-26 15:53:07.944410,5.700317
2021-05-26 15:53:07.960040,0.8982544
2021-05-26 15:53:07.975660,-4.200134
2021-05-26 15:53:07.991290,-9.714844
2021-05-26 15:53:08.006910,-15.71295
2021-05-26 15:53:08.038160,-28.62097
2021-05-26 15:53:08.053790,-34.28619
2021-05-26 15:53:08.069420,-37.9621
2021-05-26 15:53:08.085040,-38.44183
2021-05-26 15:53:08.100670,-34.9953
2021-05-26 15:53:08.116290,-27.66907
2021-05-26 15:53:08.131920,-17.4046
2021-05-26 15:53:08.147540,-5.731689
2021-05-26 15:53:08.163170,5.695923
2021-05-26 15:53:08.178800,15.58746
2021-05-26 15:53:08.194420,23.2757
2021-05-26 15:53:08.210050,28.67053
2021-05-26 15:53:08.225670,32.03601
2021-05-26 15:53:08.241300,33.72064
2021-05-26 15:53:08.256920,33.99872
2021-05-26 15:53:08.272550,33.10535
2021-05-26 15:53:08.288180,31.31958
2021-05-26 15:53:08.303800,29.10138
2021-05-26 15:53:08.319430,27.0199
2021-05-26 15:53:08.335050,25.59894
2021-05-26 15:53:08.350680,25.10693
2021-05-26 15:53:08.366300,25.45935
2021-05-26 15:53:08.381930,26.28961
2021-05-26 15:53:08.397560,27.12146
2021-05-26 15:53:08.413180,27.58954
2021-05-26 15:53:08.428810,27.60925
2021-05-26 15:53:08.444430,27.28113
2021-05-26 15:53:08.460060,26.74133
2021-05-26 15:53:08.475690,25.99463
2021-05-26 15:53:08.491310,24.80322
2021-05-26 15:53:08.506940,22.78223
2021-05-26 15:53:08.522560,19.60242
2021-05-26 15:53:08.538190,15.19922
2021-05-26 15:53:08.553810,9.812134
2021-05-26 15:53:08.569440,3.93396
2021-05-26 15:53:08.585070,-1.885864
2021-05-26 15:53:08.600690,-7.248291
2021-05-26 15:53:08.616320,-12.01038
2021-05-26 15:53:08.631940,-16.36475
2021-05-26 15:53:08.647570,-20.7334
2021-05-26 15:53:08.663190,-25.65137
2021-05-26 15:53:08.678820,-31.5791
2021-05-26 15:53:08.694450,-38.6792
2021-05-26 15:53:08.710070,-46.61951
2021-05-26 15:53:08.725700,-54.46851
2021-05-26 15:53:08.741320,-60.77222
2021-05-26 15:53:08.756950,-63.92249
2021-05-26 15:53:08.772570,-62.61279
2021-05-26 15:53:08.788200,-56.41003
2021-05-26 15:53:08.803830,-45.8678
2021-05-26 15:53:08.819450,-32.5061
2021-05-26 15:53:08.835080,-18.25195
2021-05-26 15:53:08.850700,-4.88562
2021-05-26 15:53:08.866330,6.432739
2021-05-26 15:53:08.881950,15.32385
2021-05-26 15:53:08.897580,21.98499
2021-05-26 15:53:08.913210,26.88293
2021-05-26 15:53:08.928830,30.41919
2021-05-26 15:53:08.944460,32.87366
2021-05-26 15:53:08.960080,34.36853
2021-05-26 15:53:08.975710,35.11743
2021-05-26 15:53:08.991330,35.46155
2021-05-26 15:53:09.006960,35.854
2021-05-26 15:53:09.022590,36.69922
2021-05-26 15:53:09.038210,38.23071
2021-05-26 15:53:09.053840,40.4082
2021-05-26 15:53:09.069460,42.94458
2021-05-26 15:53:09.085090,45.42578
2021-05-26 15:53:09.100710,47.47339
2021-05-26 15:53:09.116340,48.82874
2021-05-26 15:53:09.131970,49.44116
2021-05-26 15:53:09.147590,49.37268
2021-05-26 15:53:09.163220,48.75708
2021-05-26 15:53:09.178840,47.65479
2021-05-26 15:53:09.194470,46.07959
2021-05-26 15:53:09.210090,43.9718
2021-05-26 15:53:09.225720,41.28809
2021-05-26 15:53:09.256970,34.20349
2021-05-26 15:53:09.272600,30.02246
2021-05-26 15:53:09.288220,25.68457
2021-05-26 15:53:09.303850,21.42786
2021-05-26 15:53:09.319470,17.46045
2021-05-26 15:53:09.335100,13.91675
2021-05-26 15:53:09.350730,10.75073
2021-05-26 15:53:09.366350,7.772705
2021-05-26 15:53:09.381980,4.678711
2021-05-26 15:53:09.397600,1.23468
2021-05-26 15:53:09.413230,-2.614563
2021-05-26 15:53:09.428850,-6.675354
2021-05-26 15:53:09.444480,-10.58221
2021-05-26 15:53:09.460110,-14.02808
2021-05-26 15:53:09.475730,-16.92676
2021-05-26 15:53:09.491360,-19.50891
2021-05-26 15:53:09.506980,-22.26349
2021-05-26 15:53:09.522610,-25.74225
2021-05-26 15:53:09.538230,-30.40216
2021-05-26 15:53:09.553860,-36.45599
2021-05-26 15:53:09.569490,-43.81805
2021-05-26 15:53:09.585110,-52.0575
2021-05-26 15:53:09.600740,-60.3028
2021-05-26 15:53:09.616360,-67.2934
2021-05-26 15:53:09.631990,-71.54901
2021-05-26 15:53:09.647610,-71.73389
2021-05-26 15:53:09.663240,-67.11554
2021-05-26 15:53:09.678870,-57.93298
2021-05-26 15:53:09.694490,-45.37531
2021-05-26 15:53:09.710120,-31.26624
2021-05-26 15:53:09.725740,-17.50122
2021-05-26 15:53:09.741370,-5.471863
2021-05-26 15:53:09.756990,4.153015
2021-05-26 15:53:09.772620,11.40381
2021-05-26 15:53:09.788250,16.71912
2021-05-26 15:53:09.803870,20.60809
2021-05-26 15:53:09.819500,23.45215
2021-05-26 15:53:09.835120,25.49677
2021-05-26 15:53:09.850750,26.93811
2021-05-26 15:53:09.866370,28.01782
2021-05-26 15:53:09.882000,29.06134
2021-05-26 15:53:09.897630,30.42731
2021-05-26 15:53:09.913250,32.34924
2021-05-26 15:53:09.928880,34.81531
2021-05-26 15:53:09.944500,37.53137
2021-05-26 15:53:09.960130,40.01782
2021-05-26 15:53:09.975750,41.82178
2021-05-26 15:53:09.991380,42.72925
2021-05-26 15:53:10.007010,42.86346
2021-05-26 15:53:10.022630,42.59711
2021-05-26 15:53:10.038260,42.3006
2021-05-26 15:53:10.053880,42.10229
2021-05-26 15:53:10.069510,41.7663
2021-05-26 15:53:10.085130,40.7832
2021-05-26 15:53:10.100760,38.67676
2021-05-26 15:53:10.116390,35.26917
2021-05-26 15:53:10.132010,30.7851
2021-05-26 15:53:10.147640,25.79065
2021-05-26 15:53:10.163260,20.93054
2021-05-26 15:53:10.178890,16.65771
2021-05-26 15:53:10.194510,13.11798
2021-05-26 15:53:10.210140,10.19244
2021-05-26 15:53:10.225770,7.584839
2021-05-26 15:53:10.241390,4.987
2021-05-26 15:53:10.257020,2.166687
2021-05-26 15:53:10.272640,-0.9862061
2021-05-26 15:53:10.288270,-4.464478
2021-05-26 15:53:10.319520,-11.85236
2021-05-26 15:53:10.335150,-15.42517
2021-05-26 15:53:10.350770,-18.77319
2021-05-26 15:53:10.366400,-21.97919
2021-05-26 15:53:10.382020,-25.28265
2021-05-26 15:53:10.397650,-29.0799
2021-05-26 15:53:10.413270,-33.77118
2021-05-26 15:53:10.428900,-39.58801
2021-05-26 15:53:10.444530,-46.37299
2021-05-26 15:53:10.460150,-53.45239
2021-05-26 15:53:10.475780,-59.68713
2021-05-26 15:53:10.491400,-63.6969
2021-05-26 15:53:10.507030,-64.26703
2021-05-26 15:53:10.522650,-60.7298
2021-05-26 15:53:10.538280,-53.23651
2021-05-26 15:53:10.553910,-42.73303
2021-05-26 15:53:10.569530,-30.64539
2021-05-26 15:53:10.585160,-18.51642
2021-05-26 15:53:10.600780,-7.63031
2021-05-26 15:53:10.616410,1.221436
2021-05-26 15:53:10.632040,7.730835
2021-05-26 15:53:10.647660,11.99731
2021-05-26 15:53:10.663290,14.36182
2021-05-26 15:53:10.678910,15.25598
2021-05-26 15:53:10.694540,15.12262
2021-05-26 15:53:10.710160,14.3833
2021-05-26 15:53:10.725790,13.41144
2021-05-26 15:53:10.741420,12.55481
2021-05-26 15:53:10.757040,12.08319
2021-05-26 15:53:10.772670,12.21228
2021-05-26 15:53:10.788290,12.99304
2021-05-26 15:53:10.803920,14.34027
2021-05-26 15:53:10.819540,16.00391
2021-05-26 15:53:10.835170,17.66467
2021-05-26 15:53:10.850800,18.99286
2021-05-26 15:53:10.866420,19.71277
2021-05-26 15:53:10.882050,19.6394
2021-05-26 15:53:10.897670,18.63416
2021-05-26 15:53:10.913300,16.63208
2021-05-26 15:53:10.928920,13.63177
2021-05-26 15:53:10.944550,9.744568
2021-05-26 15:53:10.960180,5.223022
2021-05-26 15:53:10.975800,0.401001
2021-05-26 15:53:10.991430,-4.412598
2021-05-26 15:53:11.007050,-9.017029
2021-05-26 15:53:11.022680,-13.42139
2021-05-26 15:53:11.038300,-17.7666
2021-05-26 15:53:11.053930,-22.33008
2021-05-26 15:53:11.069560,-27.34393
2021-05-26 15:53:11.085180,-32.84888
2021-05-26 15:53:11.100810,-38.60297
2021-05-26 15:53:11.116430,-43.96942
2021-05-26 15:53:11.132060,-47.96356
2021-05-26 15:53:11.147680,-49.48297
2021-05-26 15:53:11.163310,-47.61768
2021-05-26 15:53:11.178940,-42.01764
2021-05-26 15:53:11.194560,-33.12103
2021-05-26 15:53:11.210190,-22.08197
2021-05-26 15:53:11.225810,-10.41351
2021-05-26 15:53:11.241440,0.420105
2021-05-26 15:53:11.257060,9.425781
2021-05-26 15:53:11.272690,16.22961
2021-05-26 15:53:11.288320,20.97058
2021-05-26 15:53:11.303940,24.02362
2021-05-26 15:53:11.319570,25.75812
2021-05-26 15:53:11.335190,26.40503
2021-05-26 15:53:11.350820,26.16394
2021-05-26 15:53:11.366440,25.31085
2021-05-26 15:53:11.382070,24.24701
2021-05-26 15:53:11.397700,23.45782
2021-05-26 15:53:11.413320,23.3111
2021-05-26 15:53:11.428950,23.88
2021-05-26 15:53:11.444570,24.91431
2021-05-26 15:53:11.460200,25.95703
2021-05-26 15:53:11.475820,26.55286
2021-05-26 15:53:11.491450,26.45758
2021-05-26 15:53:11.507080,25.73798
2021-05-26 15:53:11.522700,24.64093
2021-05-26 15:53:11.538330,23.43018
2021-05-26 15:53:11.553950,22.21002
2021-05-26 15:53:11.569580,20.77747
2021-05-26 15:53:11.585200,18.75311
2021-05-26 15:53:11.600830,15.73688
2021-05-26 15:53:11.616460,11.5014
2021-05-26 15:53:11.632080,6.128357
2021-05-26 15:53:11.647710,0.01318359
2021-05-26 15:53:11.663330,-6.25885
2021-05-26 15:53:11.678960,-12.10547
2021-05-26 15:53:11.694580,-17.0932
2021-05-26 15:53:11.710210,-21.17584
2021-05-26 15:53:11.725840,-24.62714
2021-05-26 15:53:11.741460,-27.97827
2021-05-26 15:53:11.757090,-31.80347
2021-05-26 15:53:11.772710,-36.54761
2021-05-26 15:53:11.788340,-42.34674
2021-05-26 15:53:11.803960,-48.90546
2021-05-26 15:53:11.819590,-55.43018
2021-05-26 15:53:11.835220,-60.74774
2021-05-26 15:53:11.850840,-63.53302
2021-05-26 15:53:11.866470,-62.63757
2021-05-26 15:53:11.882090,-57.49298
2021-05-26 15:53:11.897720,-48.32941
2021-05-26 15:53:11.913340,-36.19531
2021-05-26 15:53:11.928970,-22.69348
2021-05-26 15:53:11.944600,-9.562317
2021-05-26 15:53:11.960220,1.838928
2021-05-26 15:53:11.975850,10.78796
2021-05-26 15:53:11.991470,17.22217
2021-05-26 15:53:12.007100,21.56726
2021-05-26 15:53:12.022720,24.43579
2021-05-26 15:53:12.038350,26.37787
2021-05-26 15:53:12.053980,27.81488
2021-05-26 15:53:12.069600,29.04407
2021-05-26 15:53:12.085230,30.26862
2021-05-26 15:53:12.100850,31.67627
2021-05-26 15:53:12.116480,33.40485
2021-05-26 15:53:12.132100,35.46246
2021-05-26 15:53:12.147730,37.76733
2021-05-26 15:53:12.163360,40.08569
2021-05-26 15:53:12.178980,42.0921
2021-05-26 15:53:12.194610,43.5423
2021-05-26 15:53:12.210230,44.28992
2021-05-26 15:53:12.225860,44.39252
2021-05-26 15:53:12.241480,44.02399
2021-05-26 15:53:12.257110,43.41211
2021-05-26 15:53:12.272740,42.67731
2021-05-26 15:53:12.288360,41.76758
2021-05-26 15:53:12.303990,40.43884
2021-05-26 15:53:12.319610,38.35236
2021-05-26 15:53:12.335240,35.255
2021-05-26 15:53:12.350860,31.12604
2021-05-26 15:53:12.366490,26.26385
2021-05-26 15:53:12.382120,21.19073
2021-05-26 15:53:12.397740,16.45264
2021-05-26 15:53:12.413370,12.44684
2021-05-26 15:53:12.428990,9.251831
2021-05-26 15:53:12.444620,6.65863
2021-05-26 15:53:12.460240,4.225464
2021-05-26 15:53:12.475870,1.496582
2021-05-26 15:53:12.491500,-1.845154
2021-05-26 15:53:12.507120,-5.852173
2021-05-26 15:53:12.522750,-10.31525
2021-05-26 15:53:12.538370,-14.8501
2021-05-26 15:53:12.554000,-19.1012
2021-05-26 15:53:12.569620,-22.90375
2021-05-26 15:53:12.600880,-29.70685
