Datetime,value
BVP
2021-05-07 12:02:59.903150,-43.51218
2021-05-07 12:02:59.918770,-46.81302
2021-05-07 12:02:59.934400,-47.3822
2021-05-07 12:02:59.950020,-44.40302
2021-05-07 12:02:59.965650,-37.71451
2021-05-07 12:02:59.981270,-27.92468
2021-05-07 12:02:59.996900,-16.30933
2021-05-07 12:03:00.012530,-4.362671
2021-05-07 12:03:00.028150,6.668396
2021-05-07 12:03:00.043780,16.09225
2021-05-07 12:03:00.059400,23.81738
2021-05-07 12:03:00.075030,30.10962
2021-05-07 12:03:00.090650,35.3136
2021-05-07 12:03:00.106280,39.58041
2021-05-07 12:03:00.121910,42.82571
2021-05-07 12:03:00.137530,44.80893
2021-05-07 12:03:00.153160,45.41168
2021-05-07 12:03:00.168780,44.72739
2021-05-07 12:03:00.184410,43.02692
2021-05-07 12:03:00.200030,40.69022
2021-05-07 12:03:00.215660,38.03793
2021-05-07 12:03:00.231290,35.26453
2021-05-07 12:03:00.246910,32.41632
2021-05-07 12:03:00.262540,29.41422
2021-05-07 12:03:00.278160,26.13916
2021-05-07 12:03:00.293790,22.5022
2021-05-07 12:03:00.309410,18.44333
2021-05-07 12:03:00.325040,13.97906
2021-05-07 12:03:00.340670,9.169708
2021-05-07 12:03:00.356290,4.158539
2021-05-07 12:03:00.371920,-0.8390503
2021-05-07 12:03:00.387540,-5.620789
2021-05-07 12:03:00.403170,-10.04391
2021-05-07 12:03:00.418790,-14.11508
2021-05-07 12:03:00.434420,-17.95328
2021-05-07 12:03:00.450050,-21.8187
2021-05-07 12:03:00.465670,-26.0127
2021-05-07 12:03:00.481300,-30.73199
2021-05-07 12:03:00.496920,-36.07129
2021-05-07 12:03:00.512550,-41.74997
2021-05-07 12:03:00.528170,-47.05392
2021-05-07 12:03:00.543800,-50.853
2021-05-07 12:03:00.559430,-51.8685
2021-05-07 12:03:00.575050,-49.11685
2021-05-07 12:03:00.590680,-42.28137
2021-05-07 12:03:00.606300,-32.06088
2021-05-07 12:03:00.621930,-19.88898
2021-05-07 12:03:00.637550,-7.669525
2021-05-07 12:03:00.653180,2.963287
2021-05-07 12:03:00.668810,11.11679
2021-05-07 12:03:00.684430,16.76797
2021-05-07 12:03:00.700060,20.47086
2021-05-07 12:03:00.715680,22.91135
2021-05-07 12:03:00.731310,24.54596
2021-05-07 12:03:00.746930,25.37485
2021-05-07 12:03:00.762560,25.15686
2021-05-07 12:03:00.778190,23.55219
2021-05-07 12:03:00.793810,20.58136
2021-05-07 12:03:00.809440,16.60486
2021-05-07 12:03:00.825060,12.31583
2021-05-07 12:03:00.840690,8.421783
2021-05-07 12:03:00.856310,5.457153
2021-05-07 12:03:00.871940,3.679443
2021-05-07 12:03:00.887570,3.001068
2021-05-07 12:03:00.903190,3.203644
2021-05-07 12:03:00.918820,3.908112
2021-05-07 12:03:00.934440,4.816528
2021-05-07 12:03:00.950070,5.626831
2021-05-07 12:03:00.965700,6.089935
2021-05-07 12:03:00.981320,5.959412
2021-05-07 12:03:00.996950,5.016968
2021-05-07 12:03:01.012570,3.218506
2021-05-07 12:03:01.028200,0.645874
2021-05-07 12:03:01.043820,-2.402679
2021-05-07 12:03:01.059450,-5.65271
2021-05-07 12:03:01.075080,-8.922485
2021-05-07 12:03:01.106330,-16.12662
2021-05-07 12:03:01.121950,-20.67935
2021-05-07 12:03:01.137580,-26.00388
2021-05-07 12:03:01.153200,-31.54514
2021-05-07 12:03:01.168830,-36.15775
2021-05-07 12:03:01.184460,-38.38708
2021-05-07 12:03:01.200080,-37.03214
2021-05-07 12:03:01.215710,-31.63412
2021-05-07 12:03:01.231330,-22.74728
2021-05-07 12:03:01.246960,-11.7851
2021-05-07 12:03:01.262580,-0.4758911
2021-05-07 12:03:01.278210,9.587433
2021-05-07 12:03:01.293840,17.49792
2021-05-07 12:03:01.309460,23.02789
2021-05-07 12:03:01.325090,26.55733
2021-05-07 12:03:01.340710,28.54695
2021-05-07 12:03:01.356340,29.36069
2021-05-07 12:03:01.371960,29.1245
2021-05-07 12:03:01.387590,27.87128
2021-05-07 12:03:01.403220,25.71681
2021-05-07 12:03:01.418840,22.97823
2021-05-07 12:03:01.434470,20.175
2021-05-07 12:03:01.450090,17.8185
2021-05-07 12:03:01.465720,16.30118
2021-05-07 12:03:01.481340,15.60042
2021-05-07 12:03:01.496970,15.34439
2021-05-07 12:03:01.512600,14.93965
2021-05-07 12:03:01.528220,13.8474
2021-05-07 12:03:01.543850,11.80208
2021-05-07 12:03:01.559470,8.914337
2021-05-07 12:03:01.575100,5.580429
2021-05-07 12:03:01.590720,2.247269
2021-05-07 12:03:01.606350,-0.7703857
2021-05-07 12:03:01.621980,-3.442917
2021-05-07 12:03:01.637600,-6.01442
2021-05-07 12:03:01.653230,-8.960449
2021-05-07 12:03:01.668850,-12.82088
2021-05-07 12:03:01.684480,-18.04472
2021-05-07 12:03:01.700100,-24.89275
2021-05-07 12:03:01.715730,-33.33177
2021-05-07 12:03:01.731360,-42.9052
2021-05-07 12:03:01.746980,-52.70154
2021-05-07 12:03:01.762610,-61.44952
2021-05-07 12:03:01.778230,-67.75165
2021-05-07 12:03:01.793860,-70.47485
2021-05-07 12:03:01.809480,-69.14958
2021-05-07 12:03:01.825110,-64.09877
2021-05-07 12:03:01.840740,-56.4203
2021-05-07 12:03:01.856360,-47.62228
2021-05-07 12:03:01.871990,-39.14813
2021-05-07 12:03:01.887610,-32.0313
2021-05-07 12:03:01.903240,-26.71884
2021-05-07 12:03:01.918860,-23.09103
2021-05-07 12:03:01.934490,-20.84062
2021-05-07 12:03:01.950120,-19.66719
2021-05-07 12:03:01.965740,-19.38297
2021-05-07 12:03:01.981370,-19.91539
2021-05-07 12:03:01.996990,-21.05717
2021-05-07 12:03:02.012620,-22.42238
2021-05-07 12:03:02.028240,-23.51418
2021-05-07 12:03:02.043870,-23.91328
2021-05-07 12:03:02.059500,-23.41386
2021-05-07 12:03:02.075120,-22.16583
2021-05-07 12:03:02.090750,-20.58449
2021-05-07 12:03:02.106370,-19.15443
2021-05-07 12:03:02.122000,-18.23182
2021-05-07 12:03:02.137620,-17.90898
2021-05-07 12:03:02.168880,-18.14977
2021-05-07 12:03:02.184500,-18.21444
2021-05-07 12:03:02.200130,-18.15528
2021-05-07 12:03:02.215750,-18.19189
2021-05-07 12:03:02.231380,-18.6729
2021-05-07 12:03:02.247000,-19.9329
2021-05-07 12:03:02.262630,-22.21861
2021-05-07 12:03:02.278260,-25.63213
2021-05-07 12:03:02.293880,-30.07986
2021-05-07 12:03:02.309510,-35.23181
2021-05-07 12:03:02.325130,-40.40089
2021-05-07 12:03:02.340760,-44.52305
2021-05-07 12:03:02.356380,-46.39531
2021-05-07 12:03:02.372010,-44.96553
2021-05-07 12:03:02.387640,-39.76393
2021-05-07 12:03:02.403260,-31.15258
2021-05-07 12:03:02.418890,-20.18225
2021-05-07 12:03:02.434510,-8.220519
2021-05-07 12:03:02.450140,3.568444
2021-05-07 12:03:02.465760,14.48496
2021-05-07 12:03:02.481390,24.34539
2021-05-07 12:03:02.497020,33.07854
2021-05-07 12:03:02.512640,40.49733
2021-05-07 12:03:02.528270,46.1567
2021-05-07 12:03:02.543890,49.57456
2021-05-07 12:03:02.559520,50.57983
2021-05-07 12:03:02.575140,49.59738
2021-05-07 12:03:02.590770,47.61776
2021-05-07 12:03:02.606400,45.85376
2021-05-07 12:03:02.622020,45.38373
2021-05-07 12:03:02.637650,46.70819
2021-05-07 12:03:02.653270,49.68904
2021-05-07 12:03:02.668900,53.68163
2021-05-07 12:03:02.684520,57.84907
2021-05-07 12:03:02.700150,61.3968
2021-05-07 12:03:02.715780,63.85113
2021-05-07 12:03:02.731400,65.02891
2021-05-07 12:03:02.747030,64.93231
2021-05-07 12:03:02.762650,63.61993
2021-05-07 12:03:02.778280,61.13232
2021-05-07 12:03:02.793900,57.45587
2021-05-07 12:03:02.809530,52.6445
2021-05-07 12:03:02.825160,46.84831
2021-05-07 12:03:02.840780,40.33572
2021-05-07 12:03:02.856410,33.43713
2021-05-07 12:03:02.872030,26.42905
2021-05-07 12:03:02.887660,19.44615
2021-05-07 12:03:02.903280,12.54095
2021-05-07 12:03:02.918910,5.908066
2021-05-07 12:03:02.934540,0.05018616
2021-05-07 12:03:02.950160,-4.102997
2021-05-07 12:03:02.965790,-5.587936
2021-05-07 12:03:02.981410,-3.7314
2021-05-07 12:03:02.997040,1.403076
2021-05-07 12:03:03.012660,8.931976
2021-05-07 12:03:03.028290,17.32414
2021-05-07 12:03:03.043920,24.93274
2021-05-07 12:03:03.059540,30.55614
2021-05-07 12:03:03.075170,33.74966
2021-05-07 12:03:03.090790,34.77422
2021-05-07 12:03:03.106420,34.23721
2021-05-07 12:03:03.122050,32.74139
2021-05-07 12:03:03.137670,30.60767
2021-05-07 12:03:03.153300,27.90533
2021-05-07 12:03:03.168920,24.58524
2021-05-07 12:03:03.184550,20.71919
2021-05-07 12:03:03.200170,16.56631
2021-05-07 12:03:03.215800,12.58261
2021-05-07 12:03:03.231430,9.201874
2021-05-07 12:03:03.247050,6.669022
2021-05-07 12:03:03.262680,4.939102
