EmotionDetected,EmotionNumber,Percentage,Second
Pass,7,Pass,0.0
neutral,0,96.21325135231018,4.166666666666666
angry,6,52.22187042236328,8.333333333333332
neutral,0,59.1029262008027,12.5
neutral,0,96.2328789372968,16.666666666666664
neutral,0,61.92677021026611,20.833333333333332
neutral,0,87.17930316925049,25.0
neutral,0,56.314486265182495,29.166666666666664
neutral,0,50.58274269104004,33.33333333333333
neutral,0,73.67140054702759,37.5
Pass,7,Pass,41.666666666666664
Pass,7,Pass,45.83333333333333
Pass,7,Pass,50.0
neutral,0,90.42288775171187,54.166666666666664
Pass,7,Pass,58.33333333333333
Pass,7,Pass,62.5
neutral,0,95.26972770690918,66.66666666666666
Pass,7,Pass,70.83333333333333
neutral,0,95.22060127381094,75.0
neutral,0,97.92501330375671,79.16666666666666
neutral,0,90.66201448440552,83.33333333333333
Pass,7,Pass,87.5
neutral,0,92.98577904701233,91.66666666666666
neutral,0,97.32195138931274,95.83333333333333
neutral,0,98.85417222976685,100.0
Pass,7,Pass,104.16666666666666
neutral,0,99.4681179523468,108.33333333333333
neutral,0,99.94556903514678,112.5
neutral,0,78.72952222824097,116.66666666666666
neutral,0,93.60859394073486,120.83333333333333
happy,3,69.22693848609924,125.0
sad,2,90.94717502593994,129.16666666666666
Pass,7,Pass,133.33333333333331
neutral,0,99.95564818382263,137.5
Pass,7,Pass,141.66666666666666
Pass,7,Pass,145.83333333333331
neutral,0,99.41218495368958,150.0
neutral,0,98.20464274827924,154.16666666666666
Pass,7,Pass,158.33333333333331
neutral,0,99.92539882215254,162.5
neutral,0,99.51371550559998,166.66666666666666
Pass,7,Pass,170.83333333333331
Pass,7,Pass,175.0
Pass,7,Pass,179.16666666666666
Pass,7,Pass,183.33333333333331
Pass,7,Pass,187.5
Pass,7,Pass,191.66666666666666
neutral,0,97.7393388748169,195.83333333333331
Pass,7,Pass,200.0
Pass,7,Pass,204.16666666666666
Pass,7,Pass,208.33333333333331
Pass,7,Pass,212.5
Pass,7,Pass,216.66666666666666
neutral,0,90.33897519111633,220.83333333333331
neutral,0,97.29060530662537,225.0
Pass,7,Pass,229.16666666666666
neutral,0,97.61121273040771,233.33333333333331
Pass,7,Pass,237.5
neutral,0,98.40857982635498,241.66666666666666
Pass,7,Pass,245.83333333333331
Pass,7,Pass,250.0
neutral,0,98.40084314346313,254.16666666666666
Pass,7,Pass,258.3333333333333
sad,2,77.15919017791748,262.5
neutral,0,99.76490139961243,266.66666666666663
Pass,7,Pass,270.8333333333333
Pass,7,Pass,275.0
Pass,7,Pass,279.16666666666663
neutral,0,79.63514206618918,283.3333333333333
Pass,7,Pass,287.5
neutral,0,99.23882484436035,291.66666666666663
Pass,7,Pass,295.8333333333333
happy,3,99.70076683750548,300.0
happy,3,93.57220492197304,304.16666666666663
Pass,7,Pass,308.3333333333333
neutral,0,89.85600471496582,312.5
Pass,7,Pass,316.66666666666663
Pass,7,Pass,320.8333333333333
Pass,7,Pass,325.0
Pass,7,Pass,329.16666666666663
Pass,7,Pass,333.3333333333333
Pass,7,Pass,337.5
neutral,0,89.10275101661682,341.66666666666663
Pass,7,Pass,345.8333333333333
neutral,0,98.24486374855042,350.0
Pass,7,Pass,354.16666666666663
sad,2,41.82889759540558,358.3333333333333
neutral,0,97.90123105049133,362.5
neutral,0,62.92027831077576,366.66666666666663
neutral,0,93.25109680003504,370.8333333333333
neutral,0,99.70827100922293,375.0
Pass,7,Pass,379.16666666666663
neutral,0,91.56088829040527,383.3333333333333
Pass,7,Pass,387.5
neutral,0,96.40628695487976,391.66666666666663
Pass,7,Pass,395.8333333333333
Pass,7,Pass,400.0
neutral,0,79.74452376365662,404.16666666666663
neutral,0,95.95545530319214,408.3333333333333
neutral,0,99.58643314757545,412.5
neutral,0,92.81638860702515,416.66666666666663
Pass,7,Pass,420.8333333333333
neutral,0,96.58164978027344,425.0
Pass,7,Pass,429.16666666666663
neutral,0,97.79806137084961,433.3333333333333
Pass,7,Pass,437.5
Pass,7,Pass,441.66666666666663
Pass,7,Pass,445.8333333333333
Pass,7,Pass,450.0
Pass,7,Pass,454.16666666666663
Pass,7,Pass,458.3333333333333
Pass,7,Pass,462.5
Pass,7,Pass,466.66666666666663
Pass,7,Pass,470.8333333333333
neutral,0,97.49531730981572,475.0
neutral,0,98.10951970702175,479.16666666666663
Pass,7,Pass,483.3333333333333
neutral,0,86.9374930858612,487.5
neutral,0,43.16397309303284,491.66666666666663
neutral,0,93.78239475383727,495.8333333333333
Pass,7,Pass,500.0
neutral,0,97.87787186371516,504.16666666666663
Pass,7,Pass,508.3333333333333
neutral,0,98.89636629202165,512.5
neutral,0,99.20520782470703,516.6666666666666
neutral,0,98.96106732355746,520.8333333333333
Pass,7,Pass,525.0
Pass,7,Pass,529.1666666666666
happy,3,41.232919692993164,533.3333333333333
happy,3,99.92707370842382,537.5
happy,3,96.72535618845895,541.6666666666666
Pass,7,Pass,545.8333333333333
Pass,7,Pass,550.0
Pass,7,Pass,554.1666666666666
Pass,7,Pass,558.3333333333333
happy,3,93.61419677734375,562.5
Pass,7,Pass,566.6666666666666
Pass,7,Pass,570.8333333333333
Pass,7,Pass,575.0
Pass,7,Pass,579.1666666666666
neutral,0,94.98528808267642,583.3333333333333
Pass,7,Pass,587.5
Pass,7,Pass,591.6666666666666
Pass,7,Pass,595.8333333333333
Pass,7,Pass,600.0
