,Subject,Lecture,Ch1,Ch2,Cor,Band
83,DJ02,Prog,F4,FP2,0.01677011891371407,Theta
84,DJ02,Prog,FP1,F3,-0.8363497475429176,Alpha
85,DJ02,Prog,FP1,C3,0.025098683690113956,Alpha
86,DJ02,Prog,FP1,PZ,8.311537399243244,Alpha
87,DJ02,Prog,FP1,C4,4.888662059798462,Alpha
88,DJ02,Prog,FP1,F4,-0.39979059841985637,Alpha
89,DJ02,Prog,FP1,FP2,-0.2125135025906472,Alpha
90,DJ02,Prog,F3,C3,3.6885311737963318,Alpha
91,DJ02,Prog,F3,PZ,1.7335149664359721,Alpha
92,DJ02,Prog,F3,C4,55.578922678257996,Alpha
93,DJ02,Prog,F3,F4,-0.5833095556032452,Alpha
94,DJ02,Prog,F3,FP2,-0.6795571573561409,Alpha
95,DJ02,Prog,C3,PZ,-0.2957015665307216,Alpha
96,DJ02,Prog,C3,C4,2.4249179430922005,Alpha
97,DJ02,Prog,C3,F4,2.7368359236576603,Alpha
98,DJ02,Prog,C3,FP2,6.293701282843097,Alpha
99,DJ02,Prog,PZ,C4,0.01515910522057741,Alpha
100,DJ02,Prog,PZ,F4,1.721039905550305,Alpha
101,DJ02,Prog,PZ,FP2,1.884300551774879,Alpha
102,DJ02,Prog,C4,F4,-0.9684410454348386,Alpha
103,DJ02,Prog,C4,FP2,-0.9553426433185986,Alpha
104,DJ02,Prog,F4,FP2,0.02238318362979377,Alpha
105,DJ02,Prog,FP1,F3,-0.9400514377165963,Beta
106,DJ02,Prog,FP1,C3,2.2600121804362843,Beta
107,DJ02,Prog,FP1,PZ,34.91150019180262,Beta
108,DJ02,Prog,FP1,C4,8.358321988219382,Beta
109,DJ02,Prog,FP1,F4,-0.3106136833713423,Beta
110,DJ02,Prog,FP1,FP2,-0.11900698204943118,Beta
111,DJ02,Prog,F3,C3,3.729142913412535,Beta
112,DJ02,Prog,F3,PZ,6.8001032955019545,Beta
113,DJ02,Prog,F3,C4,20.105032103124927,Beta
114,DJ02,Prog,F3,F4,0.13132238176810834,Beta
115,DJ02,Prog,F3,FP2,0.33457935157239266,Beta
116,DJ02,Prog,C3,PZ,0.9996016527398132,Beta
117,DJ02,Prog,C3,C4,15.657662878538114,Beta
118,DJ02,Prog,C3,F4,4.228239607174167,Beta
119,DJ02,Prog,C3,FP2,10.679287266710341,Beta
120,DJ02,Prog,PZ,C4,-0.8419571098588605,Beta
121,DJ02,Prog,PZ,F4,4.727466081322759,Beta
122,DJ02,Prog,PZ,FP2,4.677699416594612,Beta
123,DJ02,Prog,C4,F4,-0.26676830275779845,Beta
124,DJ02,Prog,C4,FP2,-0.6012269574448255,Beta
125,DJ02,Prog,F4,FP2,0.034108891126223756,Beta
126,DJ02,Robo,FP1,F3,-0.1661692998360499,Theta
127,DJ02,Robo,FP1,C3,1.352607675453775,Theta
128,DJ02,Robo,FP1,PZ,-0.6800424129981296,Theta
129,DJ02,Robo,FP1,C4,0.8582166200468563,Theta
130,DJ02,Robo,FP1,F4,-0.4983543156727789,Theta
131,DJ02,Robo,FP1,FP2,-0.24009019490777636,Theta
132,DJ02,Robo,F3,C3,-0.250968080092019,Theta
133,DJ02,Robo,F3,PZ,40.053641271854836,Theta
134,DJ02,Robo,F3,C4,-0.8763659883009207,Theta
135,DJ02,Robo,F3,F4,-0.12574509549551618,Theta
136,DJ02,Robo,F3,FP2,0.016648187194734678,Theta
137,DJ02,Robo,C3,PZ,-0.04214701345647427,Theta
138,DJ02,Robo,C3,C4,0.9343452688414479,Theta
139,DJ02,Robo,C3,F4,-0.2243161255090488,Theta
140,DJ02,Robo,C3,FP2,-0.33126528843612707,Theta
141,DJ02,Robo,PZ,C4,0.08244867713299785,Theta
142,DJ02,Robo,PZ,F4,-0.7612686088268323,Theta
143,DJ02,Robo,PZ,FP2,-0.3954139938883351,Theta
144,DJ02,Robo,C4,F4,-0.5902789705261876,Theta
145,DJ02,Robo,C4,FP2,-0.3868431350940846,Theta
146,DJ02,Robo,F4,FP2,-0.06639551930179582,Theta
147,DJ02,Robo,FP1,F3,-0.2119030845783619,Alpha
148,DJ02,Robo,FP1,C3,1.9349760357103631,Alpha
149,DJ02,Robo,FP1,PZ,-0.9677910024908635,Alpha
150,DJ02,Robo,FP1,C4,1.7575846805149593,Alpha
151,DJ02,Robo,FP1,F4,-0.5701329547707442,Alpha
152,DJ02,Robo,FP1,FP2,-0.2164212813109538,Alpha
153,DJ02,Robo,F3,C3,-0.8422090696968767,Alpha
154,DJ02,Robo,F3,PZ,7.512661556064071,Alpha
155,DJ02,Robo,F3,C4,-0.5990989076624612,Alpha
156,DJ02,Robo,F3,F4,0.08426629271305015,Alpha
157,DJ02,Robo,F3,FP2,0.35563246792055997,Alpha
158,DJ02,Robo,C3,PZ,-0.38446343127807625,Alpha
159,DJ02,Robo,C3,C4,0.569386172158818,Alpha
160,DJ02,Robo,C3,F4,0.19296936967896502,Alpha
161,DJ02,Robo,C3,FP2,0.158425813627635,Alpha
162,DJ02,Robo,PZ,C4,-0.14330242897784318,Alpha
163,DJ02,Robo,PZ,F4,-0.946576621966125,Alpha
164,DJ02,Robo,PZ,FP2,-0.668111776726866,Alpha
165,DJ02,Robo,C4,F4,-0.7677580858104596,Alpha
166,DJ02,Robo,C4,FP2,-0.5139660716468432,Alpha
167,DJ02,Robo,F4,FP2,-0.09282960706780416,Alpha
168,DJ02,Robo,FP1,F3,-0.2668276105546812,Beta
169,DJ02,Robo,FP1,C3,-0.12573839107634022,Beta
170,DJ02,Robo,FP1,PZ,-0.6304931352789527,Beta
171,DJ02,Robo,FP1,C4,15.475591505375798,Beta
172,DJ02,Robo,FP1,F4,-0.5683209984295707,Beta
173,DJ02,Robo,FP1,FP2,-0.19475638399068218,Beta
174,DJ02,Robo,F3,C3,-0.9380541910553665,Beta
175,DJ02,Robo,F3,PZ,1.575442162540072,Beta
176,DJ02,Robo,F3,C4,-0.8071771190891371,Beta
177,DJ02,Robo,F3,F4,0.2262400450658659,Beta
178,DJ02,Robo,F3,FP2,0.7257926247444478,Beta
179,DJ02,Robo,C3,PZ,0.120993319252795,Beta
180,DJ02,Robo,C3,C4,3.1184568322815873,Beta
181,DJ02,Robo,C3,F4,0.7299073775908257,Beta
182,DJ02,Robo,C3,FP2,1.3253378052853222,Beta
183,DJ02,Robo,PZ,C4,0.03855016426046979,Beta
184,DJ02,Robo,PZ,F4,-0.759616612526355,Beta
185,DJ02,Robo,PZ,FP2,-0.5189887917446284,Beta
186,DJ02,Robo,C4,F4,-0.7353587505193168,Beta
187,DJ02,Robo,C4,FP2,-0.5376892237275448,Beta
188,DJ02,Robo,F4,FP2,-0.04092210765215179,Beta
189,DJ03,Desi,FP1,F3,-0.030267583816832283,Theta
190,DJ03,Desi,FP1,C3,0.159312240585326,Theta
191,DJ03,Desi,FP1,PZ,-0.1745818440912916,Theta
192,DJ03,Desi,FP1,C4,-0.33023194439282155,Theta
193,DJ03,Desi,FP1,F4,0.0647440047662246,Theta
194,DJ03,Desi,FP1,FP2,0.010526918774701464,Theta
195,DJ03,Desi,F3,C3,-0.18703391728556878,Theta
196,DJ03,Desi,F3,PZ,-0.3655595070400298,Theta
197,DJ03,Desi,F3,C4,-0.51437233510773,Theta
198,DJ03,Desi,F3,F4,-0.19072059086494933,Theta
199,DJ03,Desi,F3,FP2,-0.1612521370390171,Theta
200,DJ03,Desi,C3,PZ,-0.00871871157859179,Theta
201,DJ03,Desi,C3,C4,-0.13546177761815428,Theta
202,DJ03,Desi,C3,F4,0.22878340601477076,Theta
203,DJ03,Desi,C3,FP2,0.0001693703913415855,Theta
204,DJ03,Desi,PZ,C4,-0.225188620750073,Theta
205,DJ03,Desi,PZ,F4,0.04874906251920675,Theta
206,DJ03,Desi,PZ,FP2,-0.20245437605697397,Theta
207,DJ03,Desi,C4,F4,-0.08395952521849885,Theta
208,DJ03,Desi,C4,FP2,-0.2918212584234373,Theta
209,DJ03,Desi,F4,FP2,0.189899561304517,Theta
210,DJ03,Desi,FP1,F3,0.10744786722987637,Alpha
211,DJ03,Desi,FP1,C3,0.4250479490096518,Alpha
212,DJ03,Desi,FP1,PZ,-0.3068297342598785,Alpha
213,DJ03,Desi,FP1,C4,-0.537528698163006,Alpha
214,DJ03,Desi,FP1,F4,0.12805987416275383,Alpha
215,DJ03,Desi,FP1,FP2,0.020266617027428883,Alpha
216,DJ03,Desi,F3,C3,0.004297115460048487,Alpha
217,DJ03,Desi,F3,PZ,-0.3693146533811285,Alpha
218,DJ03,Desi,F3,C4,-0.6411670258818344,Alpha
219,DJ03,Desi,F3,F4,-0.24266933395010734,Alpha
220,DJ03,Desi,F3,FP2,-0.1893175434676251,Alpha
221,DJ03,Desi,C3,PZ,0.14520966995643436,Alpha
222,DJ03,Desi,C3,C4,-0.3872855405521612,Alpha
223,DJ03,Desi,C3,F4,0.04204942969531993,Alpha
224,DJ03,Desi,C3,FP2,0.07862149663306058,Alpha
225,DJ03,Desi,PZ,C4,-0.4277137824721737,Alpha
226,DJ03,Desi,PZ,F4,0.3888789150197622,Alpha
227,DJ03,Desi,PZ,FP2,-0.3538126276709973,Alpha
228,DJ03,Desi,C4,F4,0.03347881858506089,Alpha
229,DJ03,Desi,C4,FP2,-0.4569349705717107,Alpha
230,DJ03,Desi,F4,FP2,0.4029128415791537,Alpha
231,DJ03,Desi,FP1,F3,0.47121288998006533,Beta
232,DJ03,Desi,FP1,C3,0.8803384622573307,Beta
233,DJ03,Desi,FP1,PZ,-0.3198674085766064,Beta
234,DJ03,Desi,FP1,C4,-0.6671823627515641,Beta
235,DJ03,Desi,FP1,F4,-0.008397084694038657,Beta
236,DJ03,Desi,FP1,FP2,0.03640104636203774,Beta
237,DJ03,Desi,F3,C3,0.39625000293310364,Beta
238,DJ03,Desi,F3,PZ,-0.20581654959537665,Beta
239,DJ03,Desi,F3,C4,-0.7854343721400632,Beta
240,DJ03,Desi,F3,F4,-0.17306485152489778,Beta
241,DJ03,Desi,F3,FP2,-0.2027475688373934,Beta
242,DJ03,Desi,C3,PZ,0.10379120947850892,Beta
243,DJ03,Desi,C3,C4,-0.6709028346607273,Beta
244,DJ03,Desi,C3,F4,0.18337531319168748,Beta
245,DJ03,Desi,C3,FP2,0.19860463820931445,Beta
246,DJ03,Desi,PZ,C4,-0.6216326806784296,Beta
247,DJ03,Desi,PZ,F4,0.20434823836499894,Beta
248,DJ03,Desi,PZ,FP2,-0.38286119451646544,Beta
249,DJ03,Desi,C4,F4,0.056122029979742576,Beta
250,DJ03,Desi,C4,FP2,-0.5192854461698012,Beta
251,DJ03,Desi,F4,FP2,0.5205939619364746,Beta
252,DJ03,Prog,FP1,F3,0.1339037601695823,Theta
253,DJ03,Prog,FP1,C3,0.18655986896465054,Theta
254,DJ03,Prog,FP1,PZ,-0.1504932602535703,Theta
255,DJ03,Prog,FP1,C4,-0.34376363502275953,Theta
256,DJ03,Prog,FP1,F4,-0.17902403119887955,Theta
257,DJ03,Prog,FP1,FP2,0.014407178330264774,Theta
258,DJ03,Prog,F3,C3,-0.02264664430035256,Theta
259,DJ03,Prog,F3,PZ,-0.2947760732743959,Theta
260,DJ03,Prog,F3,C4,-0.49497211173288375,Theta
261,DJ03,Prog,F3,F4,-0.228367338836547,Theta
262,DJ03,Prog,F3,FP2,-0.03245648562889307,Theta
263,DJ03,Prog,C3,PZ,-0.10435766189021217,Theta
264,DJ03,Prog,C3,C4,-0.19526366288104133,Theta
265,DJ03,Prog,C3,F4,0.17955264665197457,Theta
266,DJ03,Prog,C3,FP2,0.16485489364517825,Theta
267,DJ03,Prog,PZ,C4,-0.2315767287489459,Theta
268,DJ03,Prog,PZ,F4,-0.05970824248208188,Theta
269,DJ03,Prog,PZ,FP2,-0.04272145851121294,Theta
270,DJ03,Prog,C4,F4,-0.23642246205836112,Theta
271,DJ03,Prog,C4,FP2,-0.2292114823870721,Theta
272,DJ03,Prog,F4,FP2,-0.14702269669458715,Theta
273,DJ03,Prog,FP1,F3,0.36400503130480505,Alpha
274,DJ03,Prog,FP1,C3,0.4073668218271293,Alpha
275,DJ03,Prog,FP1,PZ,-0.24238762349049142,Alpha
276,DJ03,Prog,FP1,C4,-0.48951231833272235,Alpha
277,DJ03,Prog,FP1,F4,-0.2595132716921894,Alpha
278,DJ03,Prog,FP1,FP2,0.028417292093791947,Alpha
279,DJ03,Prog,F3,C3,0.03977869309478362,Alpha
280,DJ03,Prog,F3,PZ,-0.48874813310399545,Alpha
281,DJ03,Prog,F3,C4,-0.6748022531747825,Alpha
282,DJ03,Prog,F3,F4,-0.2937961816406361,Alpha
283,DJ03,Prog,F3,FP2,-0.0007728464889548066,Alpha
284,DJ03,Prog,C3,PZ,-0.06360945426169881,Alpha
285,DJ03,Prog,C3,C4,-0.4160248678978282,Alpha
286,DJ03,Prog,C3,F4,0.03697534030343493,Alpha
287,DJ03,Prog,C3,FP2,0.3151049626333263,Alpha
288,DJ03,Prog,PZ,C4,-0.36578940884099,Alpha
289,DJ03,Prog,PZ,F4,0.21903216378692494,Alpha
290,DJ03,Prog,PZ,FP2,-0.0713391623625016,Alpha
291,DJ03,Prog,C4,F4,-0.2329815106096196,Alpha
292,DJ03,Prog,C4,FP2,-0.31017674204619033,Alpha
293,DJ03,Prog,F4,FP2,-0.18205031141332803,Alpha
294,DJ03,Prog,FP1,F3,1.2374953736488867,Beta
295,DJ03,Prog,FP1,C3,0.8804167165153209,Beta
296,DJ03,Prog,FP1,PZ,-0.3954175896585974,Beta
297,DJ03,Prog,FP1,C4,-0.6768735346025749,Beta
298,DJ03,Prog,FP1,F4,-0.6352087864906203,Beta
299,DJ03,Prog,FP1,FP2,0.05262947944935131,Beta
300,DJ03,Prog,F3,C3,0.24802434869538684,Beta
301,DJ03,Prog,F3,PZ,-0.6809835060481138,Beta
302,DJ03,Prog,F3,C4,-0.8600425719947281,Beta
303,DJ03,Prog,F3,F4,-0.6545493149725884,Beta
304,DJ03,Prog,F3,FP2,0.33987132168625306,Beta
305,DJ03,Prog,C3,PZ,-0.13224519425295503,Beta
306,DJ03,Prog,C3,C4,-0.5841568561059951,Beta
307,DJ03,Prog,C3,F4,-0.18933118516837127,Beta
308,DJ03,Prog,C3,FP2,0.6799651680176748,Beta
309,DJ03,Prog,PZ,C4,-0.5129734297533582,Beta
310,DJ03,Prog,PZ,F4,0.2596436634609841,Beta
311,DJ03,Prog,PZ,FP2,-0.17501050190816583,Beta
312,DJ03,Prog,C4,F4,-0.18690210680901131,Beta
313,DJ03,Prog,C4,FP2,-0.46114144703986754,Beta
314,DJ03,Prog,F4,FP2,-0.4841924167163217,Beta
315,DJ03,Robo,FP1,F3,-0.0013155346074033957,Theta
316,DJ03,Robo,FP1,C3,-0.9570575773515376,Theta
317,DJ03,Robo,FP1,PZ,-0.40118963784150435,Theta
318,DJ03,Robo,FP1,C4,-0.679773309642315,Theta
319,DJ03,Robo,FP1,F4,-0.9940096088485458,Theta
320,DJ03,Robo,FP1,FP2,-0.9959033621417686,Theta
321,DJ03,Robo,F3,C3,-0.9905345113859974,Theta
322,DJ03,Robo,F3,PZ,-0.8060392419200074,Theta
323,DJ03,Robo,F3,C4,-0.8905203287083971,Theta
324,DJ03,Robo,F3,F4,-0.6625448244625639,Theta
325,DJ03,Robo,F3,FP2,-0.8065280720682882,Theta
326,DJ03,Robo,C3,PZ,-0.36570273628730665,Theta
327,DJ03,Robo,C3,C4,-0.7749925930134547,Theta
328,DJ03,Robo,C3,F4,0.2342215990614651,Theta
329,DJ03,Robo,C3,FP2,-0.18615417896629488,Theta
330,DJ03,Robo,PZ,C4,-0.7459142024053645,Theta
331,DJ03,Robo,PZ,F4,1.3919010200875952,Theta
332,DJ03,Robo,PZ,FP2,-0.11620890400339828,Theta
333,DJ03,Robo,C4,F4,-0.9168965619853962,Theta
334,DJ03,Robo,C4,FP2,-0.7393449549384212,Theta
335,DJ03,Robo,F4,FP2,0.23772934395932138,Theta
336,DJ03,Robo,FP1,F3,0.33100788785623575,Alpha
337,DJ03,Robo,FP1,C3,-0.9863711906582714,Alpha
338,DJ03,Robo,FP1,PZ,-0.3962914420868726,Alpha
339,DJ03,Robo,FP1,C4,-0.7297101882940761,Alpha
340,DJ03,Robo,FP1,F4,-0.9679643455323145,Alpha
341,DJ03,Robo,FP1,FP2,-0.9816048390105372,Alpha
342,DJ03,Robo,F3,C3,-0.9077669176730071,Alpha
343,DJ03,Robo,F3,PZ,-0.7675001062029405,Alpha
344,DJ03,Robo,F3,C4,-0.8876967948201033,Alpha
345,DJ03,Robo,F3,F4,-0.16140414252469112,Alpha
346,DJ03,Robo,F3,FP2,-0.5851341718385745,Alpha
347,DJ03,Robo,C3,PZ,-0.2171668867899061,Alpha
348,DJ03,Robo,C3,C4,-0.8420448097634993,Alpha
349,DJ03,Robo,C3,F4,1.0918966161207178,Alpha
350,DJ03,Robo,C3,FP2,-0.010459530532726129,Alpha
351,DJ03,Robo,PZ,C4,-0.797066759919368,Alpha
352,DJ03,Robo,PZ,F4,8.117864267100943,Alpha
353,DJ03,Robo,PZ,FP2,0.038864847509654854,Alpha
354,DJ03,Robo,C4,F4,-0.9195214266795713,Alpha
355,DJ03,Robo,C4,FP2,-0.7769676518027775,Alpha
356,DJ03,Robo,F4,FP2,0.6139874276445985,Alpha
357,DJ03,Robo,FP1,F3,1.5314525112738242,Beta
358,DJ03,Robo,FP1,C3,-0.602916442867334,Beta
359,DJ03,Robo,FP1,PZ,-0.7352326354901829,Beta
360,DJ03,Robo,FP1,C4,-0.746991122281819,Beta
361,DJ03,Robo,FP1,F4,-0.37400357135265616,Beta
362,DJ03,Robo,FP1,FP2,-0.6457715205069826,Beta
363,DJ03,Robo,F3,C3,-0.5007631452468189,Beta
364,DJ03,Robo,F3,PZ,-0.9231311145174682,Beta
365,DJ03,Robo,F3,C4,-0.5047978382656383,Beta
366,DJ03,Robo,F3,F4,6.020841872238188,Beta
367,DJ03,Robo,F3,FP2,0.18369381669009865,Beta
368,DJ03,Robo,C3,PZ,-0.17530984760364104,Beta
369,DJ03,Robo,C3,C4,-0.9626543605804033,Beta
370,DJ03,Robo,C3,F4,10.797999894068203,Beta
371,DJ03,Robo,C3,FP2,0.45709343040873585,Beta
372,DJ03,Robo,PZ,C4,-0.9041615464894563,Beta
373,DJ03,Robo,PZ,F4,14.33327316834861,Beta
374,DJ03,Robo,PZ,FP2,-0.15061738515188475,Beta
375,DJ03,Robo,C4,F4,-0.9483652200661826,Beta
376,DJ03,Robo,C4,FP2,-0.9599635781067662,Beta
377,DJ03,Robo,F4,FP2,0.9508964631519388,Beta
378,DT01,Desi,FP1,F3,0.10154482840128591,Theta
379,DT01,Desi,FP1,C3,1.2794472291203207,Theta
380,DT01,Desi,FP1,PZ,-0.41607137689630186,Theta
381,DT01,Desi,FP1,C4,-0.5026672175051107,Theta
382,DT01,Desi,FP1,F4,-0.4578800372587794,Theta
383,DT01,Desi,FP1,FP2,-0.23385902039909803,Theta
384,DT01,Desi,F3,C3,0.27836284235484027,Theta
385,DT01,Desi,F3,PZ,-0.584830685503472,Theta
386,DT01,Desi,F3,C4,-0.9060555347412518,Theta
387,DT01,Desi,F3,F4,-0.702432181013827,Theta
388,DT01,Desi,F3,FP2,-0.2893166567110718,Theta
389,DT01,Desi,C3,PZ,0.2007739337125673,Theta
390,DT01,Desi,C3,C4,-0.001412026075566708,Theta
391,DT01,Desi,C3,F4,-0.5301641992198292,Theta
392,DT01,Desi,C3,FP2,0.49536398714554325,Theta
393,DT01,Desi,PZ,C4,0.349889427771186,Theta
394,DT01,Desi,PZ,F4,0.028986988265118804,Theta
395,DT01,Desi,PZ,FP2,-0.48845538268675637,Theta
396,DT01,Desi,C4,F4,0.051286130582234524,Theta
397,DT01,Desi,C4,FP2,-0.25847787338580724,Theta
398,DT01,Desi,F4,FP2,0.11306998818713881,Theta
399,DT01,Desi,FP1,F3,0.15545033890958962,Alpha
400,DT01,Desi,FP1,C3,1.0169993748298887,Alpha
401,DT01,Desi,FP1,PZ,-0.7070281929615211,Alpha
402,DT01,Desi,FP1,C4,-0.6296877255569785,Alpha
403,DT01,Desi,FP1,F4,-0.6005866007792515,Alpha
404,DT01,Desi,FP1,FP2,-0.37511899803556675,Alpha
405,DT01,Desi,F3,C3,0.03808892196715908,Alpha
406,DT01,Desi,F3,PZ,-0.8845404896164523,Alpha
407,DT01,Desi,F3,C4,-0.9843077684363873,Alpha
408,DT01,Desi,F3,F4,-0.8603989919695103,Alpha
409,DT01,Desi,F3,FP2,-0.4827091064621194,Alpha
410,DT01,Desi,C3,PZ,-0.21802718869909493,Alpha
411,DT01,Desi,C3,C4,-0.4253351689734948,Alpha
412,DT01,Desi,C3,F4,-0.934690271631112,Alpha
413,DT01,Desi,C3,FP2,-0.11122154127704958,Alpha
414,DT01,Desi,PZ,C4,0.1970678666393634,Alpha
415,DT01,Desi,PZ,F4,-0.4799392150741157,Alpha
416,DT01,Desi,PZ,FP2,-0.7779739814675312,Alpha
417,DT01,Desi,C4,F4,-0.06006877335131165,Alpha
418,DT01,Desi,C4,FP2,-0.47234492489265634,Alpha
419,DT01,Desi,F4,FP2,0.20613311753876776,Alpha
420,DT01,Desi,FP1,F3,0.14210344967675037,Beta
421,DT01,Desi,FP1,C3,1.4510755229668804,Beta
422,DT01,Desi,FP1,PZ,-0.7174609244269373,Beta
423,DT01,Desi,FP1,C4,-0.7569178106658941,Beta
424,DT01,Desi,FP1,F4,-0.7549266704260719,Beta
425,DT01,Desi,FP1,FP2,-0.5040975751356175,Beta
426,DT01,Desi,F3,C3,0.20666492665383387,Beta
427,DT01,Desi,F3,PZ,-0.9089076285989347,Beta
428,DT01,Desi,F3,C4,-0.9912343227278348,Beta
429,DT01,Desi,F3,F4,-0.9523921674202344,Beta
430,DT01,Desi,F3,FP2,-0.6745041440858754,Beta
431,DT01,Desi,C3,PZ,-0.20963456751483317,Beta
432,DT01,Desi,C3,C4,-0.6679537248904929,Beta
433,DT01,Desi,C3,F4,-0.9099329732408734,Beta
434,DT01,Desi,C3,FP2,-0.441760748487008,Beta
435,DT01,Desi,PZ,C4,-0.0014772312252770287,Beta
436,DT01,Desi,PZ,F4,-0.8317762768219258,Beta
437,DT01,Desi,PZ,FP2,-0.8294111239301796,Beta
438,DT01,Desi,C4,F4,-0.04967724106746312,Beta
439,DT01,Desi,C4,FP2,-0.5310575156152387,Beta
440,DT01,Desi,F4,FP2,0.1412994565201126,Beta
441,DT01,Prog,FP1,F3,-0.3337909807719799,Theta
