,Subject,Lecture,Ch1,Ch2,Cor,Band
41,DJ02,Robo,F4,FP2,0.9617770902040889,Alpha
42,DJ02,Robo,FP1,F3,0.8756098841981994,Beta
43,DJ02,Robo,FP1,C3,0.06984823662793797,Beta
44,DJ02,Robo,FP1,PZ,0.025737607195413247,Beta
45,DJ02,Robo,FP1,C4,0.01367914305654371,Beta
46,DJ02,Robo,FP1,F4,0.7356698317909887,Beta
47,DJ02,Robo,FP1,FP2,0.668031288403676,Beta
48,DJ02,Robo,F3,C3,0.1872341805073881,Beta
49,DJ02,Robo,F3,PZ,0.024621873715044908,Beta
50,DJ02,Robo,F3,C4,0.03815695791908432,Beta
51,DJ02,Robo,F3,F4,0.5591890384343138,Beta
52,DJ02,Robo,F3,FP2,0.41512494678825695,Beta
53,DJ02,Robo,C3,PZ,0.2404311270120751,Beta
54,DJ02,Robo,C3,C4,0.02928714767614171,Beta
55,DJ02,Robo,C3,F4,0.17328794148556736,Beta
56,DJ02,Robo,C3,FP2,0.0729767516497144,Beta
57,DJ02,Robo,PZ,C4,0.26938174421836697,Beta
58,DJ02,Robo,PZ,F4,0.13411696569169648,Beta
59,DJ02,Robo,PZ,FP2,0.1468860530425777,Beta
60,DJ02,Robo,C4,F4,0.29219962230540086,Beta
61,DJ02,Robo,C4,FP2,0.3963813646871767,Beta
62,DJ02,Robo,F4,FP2,0.9602571739707169,Beta
63,DJ03,Prog,FP1,F3,0.8022881308598485,Theta
64,DJ03,Prog,FP1,C3,0.6900777658713639,Theta
65,DJ03,Prog,FP1,PZ,0.7397706480230585,Theta
66,DJ03,Prog,FP1,C4,0.9038619991348744,Theta
67,DJ03,Prog,FP1,F4,0.5812496193493107,Theta
68,DJ03,Prog,FP1,FP2,0.9752556761448818,Theta
69,DJ03,Prog,F3,C3,0.5769774898272267,Theta
70,DJ03,Prog,F3,PZ,0.3598698708879183,Theta
71,DJ03,Prog,F3,C4,0.5451100852804501,Theta
72,DJ03,Prog,F3,F4,0.4919434712361189,Theta
73,DJ03,Prog,F3,FP2,0.9087328616335009,Theta
74,DJ03,Prog,C3,PZ,0.6109418190012824,Theta
75,DJ03,Prog,C3,C4,0.5666449411117337,Theta
76,DJ03,Prog,C3,F4,0.19827549479407106,Theta
77,DJ03,Prog,C3,FP2,0.6814857813139776,Theta
78,DJ03,Prog,PZ,C4,0.9198872820759483,Theta
79,DJ03,Prog,PZ,F4,0.198859453385677,Theta
80,DJ03,Prog,PZ,FP2,0.610136577209758,Theta
81,DJ03,Prog,C4,F4,0.4180112977637584,Theta
82,DJ03,Prog,C4,FP2,0.8003210258906137,Theta
83,DJ03,Prog,F4,FP2,0.5988100794281265,Theta
84,DJ03,Prog,FP1,F3,0.6465765555012215,Alpha
85,DJ03,Prog,FP1,C3,0.6011706027936279,Alpha
86,DJ03,Prog,FP1,PZ,0.6678938766673816,Alpha
87,DJ03,Prog,FP1,C4,0.839304425275858,Alpha
88,DJ03,Prog,FP1,F4,0.42889427873946306,Alpha
89,DJ03,Prog,FP1,FP2,0.9543040822317124,Alpha
90,DJ03,Prog,F3,C3,0.45558826364481836,Alpha
91,DJ03,Prog,F3,PZ,0.1684208840829113,Alpha
92,DJ03,Prog,F3,C4,0.3114069865933451,Alpha
93,DJ03,Prog,F3,F4,0.28293634737985784,Alpha
94,DJ03,Prog,F3,FP2,0.8271601318707857,Alpha
95,DJ03,Prog,C3,PZ,0.41811444030997713,Alpha
96,DJ03,Prog,C3,C4,0.3865855332319761,Alpha
97,DJ03,Prog,C3,F4,0.15085706411973104,Alpha
98,DJ03,Prog,C3,FP2,0.6099319137952579,Alpha
99,DJ03,Prog,PZ,C4,0.9218193070726081,Alpha
100,DJ03,Prog,PZ,F4,0.07588828940071714,Alpha
101,DJ03,Prog,PZ,FP2,0.4825980283925381,Alpha
102,DJ03,Prog,C4,F4,0.21688136238982722,Alpha
103,DJ03,Prog,C4,FP2,0.6726810333146901,Alpha
104,DJ03,Prog,F4,FP2,0.44776585061036334,Alpha
105,DJ03,Prog,FP1,F3,0.6001126647144038,Beta
106,DJ03,Prog,FP1,C3,0.485378771793418,Beta
107,DJ03,Prog,FP1,PZ,0.5679807875439431,Beta
108,DJ03,Prog,FP1,C4,0.7823146494396622,Beta
109,DJ03,Prog,FP1,F4,0.34031083918128224,Beta
110,DJ03,Prog,FP1,FP2,0.9400668506947394,Beta
111,DJ03,Prog,F3,C3,0.3903783910373628,Beta
112,DJ03,Prog,F3,PZ,0.09241300645685677,Beta
113,DJ03,Prog,F3,C4,0.21322454233527008,Beta
114,DJ03,Prog,F3,F4,0.11865374495711452,Beta
115,DJ03,Prog,F3,FP2,0.814942568663784,Beta
116,DJ03,Prog,C3,PZ,0.32263088698374276,Beta
117,DJ03,Prog,C3,C4,0.23305657749793685,Beta
118,DJ03,Prog,C3,F4,0.03794904120856172,Beta
119,DJ03,Prog,C3,FP2,0.5079665963648088,Beta
120,DJ03,Prog,PZ,C4,0.870593924585361,Beta
121,DJ03,Prog,PZ,F4,0.03144132680828404,Beta
122,DJ03,Prog,PZ,FP2,0.363853972564213,Beta
123,DJ03,Prog,C4,F4,0.18814338256342386,Beta
124,DJ03,Prog,C4,FP2,0.5757380071892134,Beta
125,DJ03,Prog,F4,FP2,0.30542938930240926,Beta
126,DJ03,Robo,FP1,F3,0.7172694153789719,Theta
127,DJ03,Robo,FP1,C3,0.5133653438343829,Theta
128,DJ03,Robo,FP1,PZ,0.6144895943097659,Theta
129,DJ03,Robo,FP1,C4,0.8909190012732098,Theta
130,DJ03,Robo,FP1,F4,0.8735270339135836,Theta
131,DJ03,Robo,FP1,FP2,0.9870555346090193,Theta
132,DJ03,Robo,F3,C3,0.4747744070480771,Theta
133,DJ03,Robo,F3,PZ,0.35930685786884276,Theta
134,DJ03,Robo,F3,C4,0.5556897347700928,Theta
135,DJ03,Robo,F3,F4,0.644463717130185,Theta
136,DJ03,Robo,F3,FP2,0.7889679075584233,Theta
137,DJ03,Robo,C3,PZ,0.7035025156435893,Theta
138,DJ03,Robo,C3,C4,0.7608119145893708,Theta
139,DJ03,Robo,C3,F4,0.3154798541056787,Theta
140,DJ03,Robo,C3,FP2,0.5826642743991761,Theta
141,DJ03,Robo,PZ,C4,0.7915200313452293,Theta
142,DJ03,Robo,PZ,F4,0.28234772717430967,Theta
143,DJ03,Robo,PZ,FP2,0.6556481731716419,Theta
144,DJ03,Robo,C4,F4,0.68764424645869,Theta
145,DJ03,Robo,C4,FP2,0.8946026978832536,Theta
146,DJ03,Robo,F4,FP2,0.8233995300235099,Theta
147,DJ03,Robo,FP1,F3,0.5019635069352782,Alpha
148,DJ03,Robo,FP1,C3,0.21433340850492125,Alpha
149,DJ03,Robo,FP1,PZ,0.38833454437639436,Alpha
150,DJ03,Robo,FP1,C4,0.7814453455582395,Alpha
151,DJ03,Robo,FP1,F4,0.7402238635568125,Alpha
152,DJ03,Robo,FP1,FP2,0.9733264295342245,Alpha
153,DJ03,Robo,F3,C3,0.2642605154743413,Alpha
154,DJ03,Robo,F3,PZ,0.11777328602293227,Alpha
155,DJ03,Robo,F3,C4,0.3089715557597938,Alpha
156,DJ03,Robo,F3,F4,0.4176781329979239,Alpha
157,DJ03,Robo,F3,FP2,0.6199962130000792,Alpha
158,DJ03,Robo,C3,PZ,0.33898660017934124,Alpha
159,DJ03,Robo,C3,C4,0.5672924934128625,Alpha
160,DJ03,Robo,C3,F4,0.11500263317973476,Alpha
161,DJ03,Robo,C3,FP2,0.28970181722835636,Alpha
162,DJ03,Robo,PZ,C4,0.5606599034355368,Alpha
163,DJ03,Robo,PZ,F4,0.04201022014935632,Alpha
164,DJ03,Robo,PZ,FP2,0.4472595696615036,Alpha
165,DJ03,Robo,C4,F4,0.5117602476104615,Alpha
166,DJ03,Robo,C4,FP2,0.7842580873074436,Alpha
167,DJ03,Robo,F4,FP2,0.6555612827365107,Alpha
168,DJ03,Robo,FP1,F3,0.09484771632143636,Beta
169,DJ03,Robo,FP1,C3,0.030118369426456574,Beta
170,DJ03,Robo,FP1,PZ,0.237108506284938,Beta
171,DJ03,Robo,FP1,C4,0.7129382370820777,Beta
172,DJ03,Robo,FP1,F4,0.7713872248645145,Beta
173,DJ03,Robo,FP1,FP2,0.9370866150291893,Beta
174,DJ03,Robo,F3,C3,0.13810598976040206,Beta
175,DJ03,Robo,F3,PZ,0.013786901651743759,Beta
176,DJ03,Robo,F3,C4,0.02721979279841235,Beta
177,DJ03,Robo,F3,F4,0.059917407121700184,Beta
178,DJ03,Robo,F3,FP2,0.2313533097598607,Beta
179,DJ03,Robo,C3,PZ,0.208503011210556,Beta
180,DJ03,Robo,C3,C4,0.29611846157826066,Beta
181,DJ03,Robo,C3,F4,0.010017984266431985,Beta
182,DJ03,Robo,C3,FP2,0.0849491639055503,Beta
183,DJ03,Robo,PZ,C4,0.42329259103348305,Beta
184,DJ03,Robo,PZ,F4,0.010023119103507675,Beta
185,DJ03,Robo,PZ,FP2,0.3040053730332325,Beta
186,DJ03,Robo,C4,F4,0.5159181447481727,Beta
187,DJ03,Robo,C4,FP2,0.6762676944414386,Beta
188,DJ03,Robo,F4,FP2,0.6281262129052008,Beta
189,DT01,Desi,FP1,F3,0.7860655003006772,Theta
190,DT01,Desi,FP1,C3,0.15728761043580353,Theta
191,DT01,Desi,FP1,PZ,0.26078518238227844,Theta
192,DT01,Desi,FP1,C4,0.5347843407619963,Theta
193,DT01,Desi,FP1,F4,0.8264034907028248,Theta
194,DT01,Desi,FP1,FP2,0.954873165835662,Theta
195,DT01,Desi,F3,C3,0.37143070580133586,Theta
196,DT01,Desi,F3,PZ,0.1606341882110263,Theta
197,DT01,Desi,F3,C4,0.8219571634072091,Theta
198,DT01,Desi,F3,F4,0.578470975441607,Theta
199,DT01,Desi,F3,FP2,0.5926174120613906,Theta
200,DT01,Desi,C3,PZ,0.3286529570510028,Theta
201,DT01,Desi,C3,C4,0.254321035103521,Theta
202,DT01,Desi,C3,F4,0.05198826676435128,Theta
203,DT01,Desi,C3,FP2,0.08779243925919673,Theta
204,DT01,Desi,PZ,C4,0.20398192348128336,Theta
205,DT01,Desi,PZ,F4,0.031459325187274775,Theta
206,DT01,Desi,PZ,FP2,0.29466010525471165,Theta
207,DT01,Desi,C4,F4,0.23697158996149637,Theta
208,DT01,Desi,C4,FP2,0.3522329886062878,Theta
209,DT01,Desi,F4,FP2,0.8209262102895546,Theta
210,DT01,Desi,FP1,F3,0.7038180161375494,Alpha
211,DT01,Desi,FP1,C3,0.07097406531898003,Alpha
212,DT01,Desi,FP1,PZ,0.25443989123733973,Alpha
213,DT01,Desi,FP1,C4,0.38443621983279985,Alpha
214,DT01,Desi,FP1,F4,0.7373760445657321,Alpha
215,DT01,Desi,FP1,FP2,0.9496394328916686,Alpha
216,DT01,Desi,F3,C3,0.2604005811412808,Alpha
217,DT01,Desi,F3,PZ,0.1321309573243216,Alpha
218,DT01,Desi,F3,C4,0.7165976400160124,Alpha
219,DT01,Desi,F3,F4,0.4368967608932689,Alpha
220,DT01,Desi,F3,FP2,0.4867644325529638,Alpha
221,DT01,Desi,C3,PZ,0.27039386828408307,Alpha
222,DT01,Desi,C3,C4,0.10967092946804594,Alpha
223,DT01,Desi,C3,F4,0.008772703488323232,Alpha
224,DT01,Desi,C3,FP2,0.03314754986117879,Alpha
225,DT01,Desi,PZ,C4,0.1988041047739576,Alpha
226,DT01,Desi,PZ,F4,0.014175422833781023,Alpha
227,DT01,Desi,PZ,FP2,0.2886930079313014,Alpha
228,DT01,Desi,C4,F4,0.0678618074058818,Alpha
229,DT01,Desi,C4,FP2,0.21483301332568883,Alpha
230,DT01,Desi,F4,FP2,0.7367972515052208,Alpha
231,DT01,Desi,FP1,F3,0.7056129253291471,Beta
232,DT01,Desi,FP1,C3,0.03631284502907646,Beta
233,DT01,Desi,FP1,PZ,0.12457683812207389,Beta
234,DT01,Desi,FP1,C4,0.3269921418874311,Beta
235,DT01,Desi,FP1,F4,0.7395338679880366,Beta
236,DT01,Desi,FP1,FP2,0.9413905782081059,Beta
237,DT01,Desi,F3,C3,0.20305956639391787,Beta
238,DT01,Desi,F3,PZ,0.1070777940686949,Beta
239,DT01,Desi,F3,C4,0.7252908313897004,Beta
240,DT01,Desi,F3,F4,0.3586026462910358,Beta
241,DT01,Desi,F3,FP2,0.4721108717759822,Beta
242,DT01,Desi,C3,PZ,0.28091647242238144,Beta
243,DT01,Desi,C3,C4,0.12072460010358395,Beta
244,DT01,Desi,C3,F4,0.012721311709528147,Beta
245,DT01,Desi,C3,FP2,0.013815459966506098,Beta
246,DT01,Desi,PZ,C4,0.20583439172862394,Beta
247,DT01,Desi,PZ,F4,0.01743293332678335,Beta
248,DT01,Desi,PZ,FP2,0.12310967195775385,Beta
249,DT01,Desi,C4,F4,0.03419755253346367,Beta
250,DT01,Desi,C4,FP2,0.1513997861525214,Beta
251,DT01,Desi,F4,FP2,0.7900328531428219,Beta
252,DT01,Prog,FP1,F3,0.8271534418839779,Theta
253,DT01,Prog,FP1,C3,0.17642879415816662,Theta
254,DT01,Prog,FP1,PZ,0.3781672649181082,Theta
255,DT01,Prog,FP1,C4,0.36796183013542083,Theta
256,DT01,Prog,FP1,F4,0.8418466331983635,Theta
257,DT01,Prog,FP1,FP2,0.9096801903826919,Theta
258,DT01,Prog,F3,C3,0.11682068308582305,Theta
259,DT01,Prog,F3,PZ,0.08670254567739831,Theta
260,DT01,Prog,F3,C4,0.10430357312952981,Theta
261,DT01,Prog,F3,F4,0.8452011781048551,Theta
262,DT01,Prog,F3,FP2,0.6098422928856235,Theta
263,DT01,Prog,C3,PZ,0.20459703507322882,Theta
264,DT01,Prog,C3,C4,0.09197672741941024,Theta
265,DT01,Prog,C3,F4,0.13467099482999967,Theta
266,DT01,Prog,C3,FP2,0.17220308311570404,Theta
267,DT01,Prog,PZ,C4,0.34631727218083536,Theta
268,DT01,Prog,PZ,F4,0.10008445028206922,Theta
269,DT01,Prog,PZ,FP2,0.42301118303460966,Theta
270,DT01,Prog,C4,F4,0.37576567129920574,Theta
271,DT01,Prog,C4,FP2,0.6637091281584302,Theta
272,DT01,Prog,F4,FP2,0.8187107906162978,Theta
273,DT01,Prog,FP1,F3,0.7924827692582719,Alpha
274,DT01,Prog,FP1,C3,0.1424446836076233,Alpha
275,DT01,Prog,FP1,PZ,0.3104739844404239,Alpha
276,DT01,Prog,FP1,C4,0.2365226872960676,Alpha
277,DT01,Prog,FP1,F4,0.7315026561022879,Alpha
278,DT01,Prog,FP1,FP2,0.8643893793643749,Alpha
279,DT01,Prog,F3,C3,0.08124113785218041,Alpha
280,DT01,Prog,F3,PZ,0.03929671150213638,Alpha
281,DT01,Prog,F3,C4,0.03437930338824194,Alpha
282,DT01,Prog,F3,F4,0.7654025540734195,Alpha
283,DT01,Prog,F3,FP2,0.5271876199582822,Alpha
284,DT01,Prog,C3,PZ,0.19159908907823867,Alpha
285,DT01,Prog,C3,C4,0.04514082791654705,Alpha
286,DT01,Prog,C3,F4,0.07032696471211525,Alpha
287,DT01,Prog,C3,FP2,0.1214073165606131,Alpha
288,DT01,Prog,PZ,C4,0.15259242341592932,Alpha
289,DT01,Prog,PZ,F4,0.015012699593359755,Alpha
290,DT01,Prog,PZ,FP2,0.2916028755382614,Alpha
291,DT01,Prog,C4,F4,0.30986840487711015,Alpha
292,DT01,Prog,C4,FP2,0.5924589330518506,Alpha
293,DT01,Prog,F4,FP2,0.7582170982915372,Alpha
294,DT01,Prog,FP1,F3,0.8209349952369719,Beta
295,DT01,Prog,FP1,C3,0.11935009656962015,Beta
296,DT01,Prog,FP1,PZ,0.21896442613143358,Beta
297,DT01,Prog,FP1,C4,0.23674922994538125,Beta
298,DT01,Prog,FP1,F4,0.8161361453132994,Beta
299,DT01,Prog,FP1,FP2,0.8826898406052547,Beta
300,DT01,Prog,F3,C3,0.06232692774591156,Beta
301,DT01,Prog,F3,PZ,0.018192967472928017,Beta
302,DT01,Prog,F3,C4,0.03085739323437922,Beta
303,DT01,Prog,F3,F4,0.8304388871125824,Beta
304,DT01,Prog,F3,FP2,0.5665330553578126,Beta
305,DT01,Prog,C3,PZ,0.16197835613647515,Beta
306,DT01,Prog,C3,C4,0.06800306862297957,Beta
307,DT01,Prog,C3,F4,0.07686772853723864,Beta
308,DT01,Prog,C3,FP2,0.12351978458016989,Beta
309,DT01,Prog,PZ,C4,0.2273008640506192,Beta
310,DT01,Prog,PZ,F4,0.017447498134053507,Beta
311,DT01,Prog,PZ,FP2,0.25911057054399195,Beta
312,DT01,Prog,C4,F4,0.25919765877296685,Beta
313,DT01,Prog,C4,FP2,0.5670152717956216,Beta
314,DT01,Prog,F4,FP2,0.7889906904348821,Beta
315,DT02,Desi,FP1,F3,0.9378411016307223,Theta
316,DT02,Desi,FP1,C3,0.5807351876508899,Theta
317,DT02,Desi,FP1,PZ,0.24870735208632877,Theta
318,DT02,Desi,FP1,C4,0.33089138691834297,Theta
319,DT02,Desi,FP1,F4,0.5487215284465605,Theta
320,DT02,Desi,FP1,FP2,0.9391794588181293,Theta
321,DT02,Desi,F3,C3,0.39742948881048445,Theta
322,DT02,Desi,F3,PZ,0.10548652711362864,Theta
323,DT02,Desi,F3,C4,0.17175673041571884,Theta
324,DT02,Desi,F3,F4,0.41242283148812764,Theta
325,DT02,Desi,F3,FP2,0.8156230473493562,Theta
326,DT02,Desi,C3,PZ,0.7237028912702811,Theta
327,DT02,Desi,C3,C4,0.70119810191514,Theta
328,DT02,Desi,C3,F4,0.19793111867174998,Theta
329,DT02,Desi,C3,FP2,0.5433032274379317,Theta
330,DT02,Desi,PZ,C4,0.40981754133899584,Theta
331,DT02,Desi,PZ,F4,0.09568965458253095,Theta
332,DT02,Desi,PZ,FP2,0.21998982840407416,Theta
333,DT02,Desi,C4,F4,0.32466557424376036,Theta
334,DT02,Desi,C4,FP2,0.4555234794956216,Theta
335,DT02,Desi,F4,FP2,0.7478456754296696,Theta
336,DT02,Desi,FP1,F3,0.9102770225309993,Alpha
337,DT02,Desi,FP1,C3,0.5249712767339492,Alpha
338,DT02,Desi,FP1,PZ,0.16644722196326311,Alpha
339,DT02,Desi,FP1,C4,0.15299139037682882,Alpha
340,DT02,Desi,FP1,F4,0.23871748587586486,Alpha
341,DT02,Desi,FP1,FP2,0.8759947398948229,Alpha
342,DT02,Desi,F3,C3,0.3163164877205576,Alpha
343,DT02,Desi,F3,PZ,0.0388350607007195,Alpha
344,DT02,Desi,F3,C4,0.03842060850916349,Alpha
345,DT02,Desi,F3,F4,0.10839996183815093,Alpha
346,DT02,Desi,F3,FP2,0.6911914315538213,Alpha
347,DT02,Desi,C3,PZ,0.6461765632955443,Alpha
348,DT02,Desi,C3,C4,0.5206795796109734,Alpha
349,DT02,Desi,C3,F4,0.05831940467760029,Alpha
350,DT02,Desi,C3,FP2,0.4490677175970782,Alpha
351,DT02,Desi,PZ,C4,0.24594936022047703,Alpha
352,DT02,Desi,PZ,F4,0.03542099480279852,Alpha
353,DT02,Desi,PZ,FP2,0.12684171482215145,Alpha
354,DT02,Desi,C4,F4,0.22706470633189837,Alpha
355,DT02,Desi,C4,FP2,0.32347874945414523,Alpha
356,DT02,Desi,F4,FP2,0.5337682328003288,Alpha
357,DT02,Desi,FP1,F3,0.9027295039750023,Beta
358,DT02,Desi,FP1,C3,0.41526059088199235,Beta
359,DT02,Desi,FP1,PZ,0.06274974867036243,Beta
360,DT02,Desi,FP1,C4,0.03912706658012016,Beta
361,DT02,Desi,FP1,F4,0.07979565199186928,Beta
362,DT02,Desi,FP1,FP2,0.8057599978905948,Beta
363,DT02,Desi,F3,C3,0.2511623285189324,Beta
364,DT02,Desi,F3,PZ,0.01428114445482553,Beta
365,DT02,Desi,F3,C4,0.020172229656899604,Beta
366,DT02,Desi,F3,F4,0.016297357463758797,Beta
367,DT02,Desi,F3,FP2,0.5684887081053355,Beta
368,DT02,Desi,C3,PZ,0.5508339203957014,Beta
369,DT02,Desi,C3,C4,0.38954416662306157,Beta
370,DT02,Desi,C3,F4,0.020726599634397363,Beta
371,DT02,Desi,C3,FP2,0.3002633421057403,Beta
372,DT02,Desi,PZ,C4,0.26724101134375794,Beta
373,DT02,Desi,PZ,F4,0.031448698036818754,Beta
374,DT02,Desi,PZ,FP2,0.060653671746263293,Beta
375,DT02,Desi,C4,F4,0.1769232957934256,Beta
376,DT02,Desi,C4,FP2,0.18321751926365543,Beta
377,DT02,Desi,F4,FP2,0.4058290119865645,Beta
378,DT02,Prog,FP1,F3,0.69795987414777,Theta
379,DT02,Prog,FP1,C3,0.15211259175526615,Theta
380,DT02,Prog,FP1,PZ,0.10889685632550797,Theta
381,DT02,Prog,FP1,C4,0.3212539926249276,Theta
382,DT02,Prog,FP1,F4,0.9373339731285759,Theta
383,DT02,Prog,FP1,FP2,0.989383403218229,Theta
384,DT02,Prog,F3,C3,0.07767590122885976,Theta
385,DT02,Prog,F3,PZ,0.05400797916051968,Theta
386,DT02,Prog,F3,C4,0.06273785436494315,Theta
387,DT02,Prog,F3,F4,0.8300492662653276,Theta
388,DT02,Prog,F3,FP2,0.7836077702492827,Theta
389,DT02,Prog,C3,PZ,0.30393817337820767,Theta
390,DT02,Prog,C3,C4,0.21065587513988956,Theta
391,DT02,Prog,C3,F4,0.056087680630370576,Theta
392,DT02,Prog,C3,FP2,0.15154488930043528,Theta
393,DT02,Prog,PZ,C4,0.3946731066329711,Theta
394,DT02,Prog,PZ,F4,0.021505539178074042,Theta
395,DT02,Prog,PZ,FP2,0.06374397480454158,Theta
396,DT02,Prog,C4,F4,0.15040502377694034,Theta
397,DT02,Prog,C4,FP2,0.25721340031975165,Theta
398,DT02,Prog,F4,FP2,0.9644985059227301,Theta
399,DT02,Prog,FP1,F3,0.509250760769905,Alpha
400,DT02,Prog,FP1,C3,0.11754571144695351,Alpha
401,DT02,Prog,FP1,PZ,0.15417311053286312,Alpha
402,DT02,Prog,FP1,C4,0.3064060564409043,Alpha
403,DT02,Prog,FP1,F4,0.9224706072913593,Alpha
404,DT02,Prog,FP1,FP2,0.9817350161134442,Alpha
405,DT02,Prog,F3,C3,0.09515259840737753,Alpha
406,DT02,Prog,F3,PZ,0.11715027428074101,Alpha
407,DT02,Prog,F3,C4,0.028417086927741864,Alpha
408,DT02,Prog,F3,F4,0.6877794411118499,Alpha
409,DT02,Prog,F3,FP2,0.6342200720781592,Alpha
410,DT02,Prog,C3,PZ,0.14009666869650195,Alpha
411,DT02,Prog,C3,C4,0.07410686336568666,Alpha
412,DT02,Prog,C3,F4,0.05507777017557376,Alpha
413,DT02,Prog,C3,FP2,0.13287707828426393,Alpha
414,DT02,Prog,PZ,C4,0.25270734575445164,Alpha
415,DT02,Prog,PZ,F4,0.03302650265105696,Alpha
416,DT02,Prog,PZ,FP2,0.08576378212789738,Alpha
417,DT02,Prog,C4,F4,0.12463733903765872,Alpha
418,DT02,Prog,C4,FP2,0.227440007014542,Alpha
419,DT02,Prog,F4,FP2,0.9619444180351028,Alpha
420,DT02,Prog,FP1,F3,0.6068281245098192,Beta
421,DT02,Prog,FP1,C3,0.10074454124896162,Beta
422,DT02,Prog,FP1,PZ,0.17718523956181714,Beta
423,DT02,Prog,FP1,C4,0.17174750350180334,Beta
424,DT02,Prog,FP1,F4,0.9388201808134928,Beta
425,DT02,Prog,FP1,FP2,0.9854191615953508,Beta
426,DT02,Prog,F3,C3,0.1007965027251823,Beta
427,DT02,Prog,F3,PZ,0.07605077423001264,Beta
428,DT02,Prog,F3,C4,0.013337749576676883,Beta
429,DT02,Prog,F3,F4,0.7537504497397931,Beta
430,DT02,Prog,F3,FP2,0.7125054635375154,Beta
431,DT02,Prog,C3,PZ,0.14283038918654128,Beta
432,DT02,Prog,C3,C4,0.034936652675485715,Beta
433,DT02,Prog,C3,F4,0.05014946815868651,Beta
434,DT02,Prog,C3,FP2,0.115288860529654,Beta
435,DT02,Prog,PZ,C4,0.2578211325572526,Beta
436,DT02,Prog,PZ,F4,0.06311700516734176,Beta
437,DT02,Prog,PZ,FP2,0.11570549136260748,Beta
438,DT02,Prog,C4,F4,0.05166934567593855,Beta
439,DT02,Prog,C4,FP2,0.1144677448827437,Beta
440,DT02,Prog,F4,FP2,0.9708436657898174,Beta
441,DT02,Robo,FP1,F3,0.7882948115706887,Theta
442,DT02,Robo,FP1,C3,0.7954799786695469,Theta
443,DT02,Robo,FP1,PZ,0.5301280439778476,Theta
444,DT02,Robo,FP1,C4,0.3760934108387983,Theta
445,DT02,Robo,FP1,F4,0.6413272052171679,Theta
446,DT02,Robo,FP1,FP2,0.8659261453749093,Theta
447,DT02,Robo,F3,C3,0.59838881239111,Theta
448,DT02,Robo,F3,PZ,0.23998860964103985,Theta
449,DT02,Robo,F3,C4,0.13112002188244842,Theta
450,DT02,Robo,F3,F4,0.33325884512092746,Theta
451,DT02,Robo,F3,FP2,0.6046353436569117,Theta
452,DT02,Robo,C3,PZ,0.8514725195407633,Theta
453,DT02,Robo,C3,C4,0.37964937392842907,Theta
454,DT02,Robo,C3,F4,0.2529236391753825,Theta
455,DT02,Robo,C3,FP2,0.4648366325625098,Theta
