bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,lf_nu,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,HRV_MSE,HRV_CMSE,HRV_RCMSE,HRV_DFA,HRV_CorrDim,Segment_Indices
89.71769557499867,668.7643905191876,58.14696426213244,30.961226323278055,48.75191515103779,0.6191709844559585,0.27202072538860106,32.250000000004775,34.359595537789254,62.0574492113797,6698.720170377438,0.5536739903819413,0.16666666666666666,563.0372124894106,534.5547568692547,624.8888416587487,0.8554397538133264,1722.480811017414,46.104420909124876,134.1432058593674,677.6731271777004,101.01293184246077,134.26040992801836,0.14905848821709736,0.19794676884714685,671.875,69.496875,0.10343720930232558,78.125,40.069686411149824,67.94425087108013,1015.625,5.466666666666667,,,0.07559487623760336,0.1030320055483499,0.02584487316786926,0.7337028512186817,0.3697081597146537,0.5038935845766005,-2.2727156055410247,94.93644630498744,106.90495460580277,0.8880453357382027,31884.578277945242,1.1260686360890946,5.210550787117823,481.52926569649156,0.7160278745644599,0.7061143984220908,0.9385474860335196,0.3082706766917293,49.9829989799388,50.07142836570245,49.937212208983894,49.30966469428008,0.4857812610991405,0.5142187389008596,66.16881529519725,68.07802209151264,0.5310596446423141,0.46894035535768597,77.90574476523142,73.2076789130988,0.511095899389225,0.48890410061077505,72.27591986614668,70.68939575260158,1.1582724865364509,1.180508335971421,1.045285737917246,1.0991354645946614,1.0332513744769038,0.5915990232190445,1.0137627173681332,"[0, 24960]"
92.50007428190615,648.6481277533043,55.52463054596305,27.526597467346633,41.18907595685924,0.5386533665835411,0.19201995012468828,29.562499999979536,29.097466097420853,59.17818466758617,5409.619043618902,0.49169244141006047,0.13333333333333333,310.48892094285736,1102.0245745547065,561.2235519642538,1.9636107050348772,1973.7370474618176,66.2573765744232,149.00006402517684,660.3883701188455,110.49423267020042,149.1268886519967,0.16731704807326564,0.22562490614176373,640.625,46.33125,0.0723219512195122,78.125,36.33276740237691,61.79966044142614,1093.75,4.268115942028985,,,0.06409151309228603,0.1106302507016531,0.02783151277524148,0.5793308130985582,0.31641805147692115,0.5461785293009968,-2.2015617128106766,105.44863422307806,115.4848167954169,0.9130952202130771,38257.42376580707,1.0951760318782997,5.289685831482539,505.90481360078843,0.733446519524618,0.73767258382643,0.9438502673796791,0.336,49.93788819875776,50.28131998410987,49.700994786981376,47.337278106508876,0.4529642790349728,0.5470357209650271,70.96971267463998,77.99179444701049,0.5285656421811873,0.47143435781881254,83.96037208691249,79.29311968448596,0.494192166777375,0.5058078332226251,77.73687734304018,78.64514870722464,1.0455986719907622,0.9580868354945598,0.8373362272399822,0.8323174212523304,0.8059154857936771,0.6200711978338036,0.820541472600307,"[18720, 43680]"
92.0115677817086,652.0919211195928,70.00689728786855,30.362587652371207,45.111739436474835,0.6037735849056604,0.22012578616352202,30.875000000047066,31.451547052629444,67.04921315004296,6624.995244454156,0.46908152348107446,0.23333333333333334,1437.9989164631538,1348.057662556922,2826.038169297447,0.47701325382029397,5612.094748317522,32.29580050053711,193.87263245599704,676.6032608695652,144.8053671844972,194.03925315289922,0.2140181337559539,0.2865381290164541,640.625,69.496875,0.1084829268292683,93.75,46.78260869565217,70.43478260869566,921.875,4.3893129770992365,,,0.058875801447780256,0.125966125694276,0.03353946175042545,0.4673939213679858,0.2696008196777578,0.5768171286624356,-2.071742251871826,137.20647172078822,150.82449077408225,0.9097094975530714,65012.420683182056,1.0992520169238544,5.519966446894614,663.1765027396928,0.688695652173913,0.6800766283524904,0.923943661971831,0.26811594202898553,50.41002277904328,50.53629011868601,50.34299475638203,45.593869731800766,0.47607785447550083,0.5239221455244992,94.67147307183274,99.31469716168274,0.54635186782349,0.45364813217650973,111.48285540916093,101.58543186442303,0.5145295403841387,0.4854704596158614,103.41932813495414,100.45648072523267,1.0694504589404583,1.1110365428524103,0.7801323703260946,1.033730130655082,1.016445840499079,0.5312457357837026,1.0150801521099864,"[37440, 62400]"
91.4329065282419,656.2188852813854,61.08043395404783,23.778127365687332,37.034855086604324,0.5360576923076923,0.1346153846153846,30.874999999994657,26.119648263941475,71.66138209326371,5880.339177725729,0.364487084967857,0.13204806549584047,1069.2502633319973,1994.5057457660737,625.4230984355651,3.189050341688907,3689.179107533636,76.12824104670874,144.21808113419468,665.0524400684932,112.08780406707767,144.34060814316277,0.16853979823836726,0.2168521945718172,656.25,46.33125,0.0706,78.125,32.02054794520548,59.76027397260274,906.25,4.262773722627737,,,0.05756648446388589,0.11315786446598589,0.03912921552982605,0.508727208095994,0.27431740133697596,0.5392229803545593,-2.178971404536797,102.06422281862059,120.78633299120048,0.8449981077416777,38729.438634965554,1.1834346027976046,5.295011312098825,571.7709040272822,0.678082191780822,0.6526104417670683,0.8923076923076924,0.2727272727272727,50.39128955427016,50.431153207331484,50.36042733221454,47.791164658634536,0.4893188636317876,0.5106811363682122,71.39593398434832,72.9377577499075,0.5285931929854916,0.47140680701450827,87.81699654671027,82.93077447471623,0.512232242215792,0.4877677577842079,80.02875818098875,78.09426950987005,1.01227728633113,0.9934439408008081,0.9610124512575163,1.0979766821086494,1.0874862780857282,0.5556918429555741,0.9497000177132814,"[56160, 81120]"
91.42052907948433,656.3077309236946,54.1673728836132,23.18923476044776,35.6101457228407,0.48812095032397407,0.12742980561555076,27.12499999996612,25.13182506362899,64.78567913660436,5115.085724197187,0.3879225377978532,0.1531018433461939,714.3492805442253,788.7017227979876,681.3154964136427,1.1576160045523876,2184.3664997558553,53.65254994910659,116.89299663754284,661.8569302721088,91.7393434214786,116.99268914188337,0.13860902443638667,0.1766136929162088,640.625,46.33125,0.0723219512195122,62.5,25.850340136054424,52.89115646258503,921.875,6.25531914893617,,,0.03708187580243316,0.0632722131716387,0.015567914121427754,0.5860688909654711,0.31988643063633165,0.5458171139392181,-2.76030901663998,82.72632384147548,100.08530473959745,0.8265581451414203,26011.411178351034,1.2098362418640307,5.122134024262462,484.3473158078833,0.6870748299319728,0.6714579055441477,0.9235474006116208,0.25874125874125875,50.02146844139116,50.22657302827328,49.7954830509547,47.227926078028744,0.44315587617569185,0.5568441238243084,55.07087706922061,61.73202985505658,0.5708206156287748,0.4291793843712253,75.61712141364612,65.56766866323667,0.5190023950687005,0.48099760493129945,66.14661953591924,63.67873539870898,0.9116562490560796,0.7960505642559093,0.8435441987375428,0.9389205838199901,0.9368871321003991,0.7163103099638259,0.8126964904639885,"[74880, 99840]"
92.29187647757801,650.1113888888887,62.4603312067739,27.9790647292603,41.09505881370096,0.5050505050505051,0.1893939393939394,36.37499999999517,28.84120270014976,73.39631638703322,6650.24283015984,0.39295163735553734,0.13333333333333333,770.922620273982,1192.926151600261,313.2198917052241,3.8085900135708544,2277.0686635794673,79.20388310964775,144.71471757468845,662.1859028960818,110.73079949912676,144.83823208726312,0.16722010996435238,0.21854092172874123,640.625,69.496875,0.1084829268292683,78.125,37.47870528109029,58.43270868824531,937.5,6.24468085106383,,,0.025823861585822262,0.05113570514954684,0.01497613191586529,0.5050064629068894,0.2808904698031088,0.5562116337804135,-2.9732722948603714,102.41609608397474,118.51299432103866,0.8641760903158079,38131.515043723244,1.1571715663118567,5.288254170993587,548.5594690671379,0.7461669505962522,0.7402862985685071,0.9447513812154696,0.36134453781512604,49.88727858293075,50.353527272335974,49.39716451690973,44.989775051124745,0.3974177890067043,0.6025822109932958,64.5642677606922,79.50175792955076,0.6005220172078044,0.3994779827921957,91.83969619734152,74.90527368162108,0.5136898562862909,0.4863101437137089,79.38222240871802,77.23771597868311,1.0535970701617474,0.9251616285012272,0.8470326582614346,1.1046619636751898,1.2677455846709007,0.6373391308452128,1.000654847959611,"[93600, 118560]"
93.2863240892228,643.1810941828255,76.8314659242832,33.59332562657388,51.96665019668302,0.6386861313868614,0.2737226277372263,45.87500000002365,36.23382169397921,87.86870749512106,10002.26263164289,0.4123632033166199,0.16666666666666666,350.56264454612756,1622.3729166772073,1431.5609553937584,1.133289442244508,3404.496516617093,53.1240355763508,197.36189351269434,664.5032051282051,148.71856362944672,197.5310687156537,0.22380413289466963,0.29700668407553665,640.625,92.6625,0.1446439024390244,140.625,56.58119658119658,76.5811965811966,1250.0,4.465648854961832,,,0.0540788972669239,0.1072909804970874,0.01846284632104742,0.5040395475590976,0.3007177783802309,0.5966154438406887,-2.232210691619649,139.6755581838646,157.47493322816626,0.8869701057849503,69100.58453513093,1.1274337133549959,5.546451831132055,710.1701949190461,0.7384615384615385,0.7318435754189945,0.9389312977099237,0.3418803418803419,49.96871741397288,50.25160151814661,49.6696049546384,46.18249534450652,0.4467936678293534,0.5532063321706467,93.36281898086182,103.88767401725003,0.5974525585251558,0.4025474414748443,121.72033683869556,99.91253272282671,0.5311153408737297,0.46888465912627036,108.47224614660351,101.91948539853486,1.1286869239104718,1.380138848575238,0.9860844275765317,0.9992105903618567,0.9456916344284879,0.516029755840312,1.1375509527488803,"[112320, 137280]"
88.30823078781255,679.4383656509697,71.33652478000973,34.97836051311258,55.024961710288906,0.6325088339222615,0.3462897526501767,44.87500000000466,38.66616197553206,77.44238905400499,9407.184912897665,0.4992893743059495,0.16666666666666666,679.4575441508334,1677.2876050228276,1281.5830778570282,1.3087622909530519,3638.328227030689,56.686749263078006,182.43677906910796,702.757685352622,139.8091369205261,182.60223485835425,0.19894359013715263,0.259601257832658,671.875,92.6625,0.13791627906976744,125.0,53.34538878842676,74.14104882459313,1046.875,5.642857142857143,,,0.06660438320426872,0.07391319627855907,0.020090768865875786,0.9011162628288271,0.41470062975593974,0.46020768558109443,-2.604863897570964,129.11927852816086,149.87904209354207,0.8614898836061103,60796.96114256435,1.160779736395859,5.490851982129291,695.9062198904226,0.7396021699819169,0.728,0.9313186813186813,0.4056603773584906,49.96361872422994,50.18388997662713,49.76187173594036,49.2,0.46422069552044426,0.5357793044795557,87.97380711569852,94.51138006251061,0.5674102676505056,0.43258973234949416,112.89884630228863,98.57777519547683,0.5234513500759767,0.4765486499240235,101.2065715129653,96.5659844971569,1.137759209477883,1.3874673817822538,0.9310003466370708,1.0694868308681906,1.027465648743976,0.5778744388448048,1.1552256422184488,"[131040, 156000]"
87.74838108455577,683.7732988165676,74.52546973181786,36.09554093984551,56.74350561008484,0.6627450980392157,0.33725490196078434,43.0625000000191,40.038712680004785,72.26583945604999,9089.98214679856,0.5540475691056655,0.1,736244.7137724827,1349.774251205618,1645.998261237908,0.8200338256678907,739240.4862849262,45.055966219032555,191.9510763557385,692.1152135231317,139.64984227286078,192.1214928929533,0.20177253663012196,0.277339773212951,671.875,92.6625,0.13791627906976744,121.09375,59.60854092526691,77.40213523131672,1031.25,6.459770114942529,,,0.06722830182825548,0.13490173556638757,0.04512962206463184,0.49835016240522145,0.27189353077358086,0.5455873224989484,-2.003208650273815,135.8504104362904,143.20170806255044,0.9486647350389913,61116.577460753615,1.0541131793614094,5.493129135641874,603.8032311031976,0.702846975088968,0.689453125,0.9206798866855525,0.328,49.779365412901875,50.05332431078979,49.5937130437256,50.5859375,0.4709265930431701,0.5290734069568297,93.22654271879392,98.81455916915606,0.5181965271492459,0.48180347285075453,103.08499333317629,99.39926227860508,0.4958058575029117,0.5041941424970884,98.27945898762393,99.10734192108465,1.1608765165596866,1.4171008102610159,1.0495565155866609,0.8450310460773074,0.8144666949753177,0.4068966270737577,1.2305886207220977,"[149760, 174720]"
85.78527066902606,699.4207692307698,90.09083274985393,34.83508325267312,54.86422225121336,0.6213991769547325,0.35802469135802467,49.25000000001489,38.69475964527947,95.64540690008883,11626.959110647807,0.40456474491974304,0.13333333333333333,796.5229080905981,2992.3567101937056,2023.1581060877234,1.479052329716419,5812.037724372027,59.662005193960916,219.2285351734828,721.7123605947955,163.96882538728664,219.43292671400448,0.22719414872173255,0.3037616468045618,703.125,115.828125,0.16473333333333334,156.25,58.17843866171004,77.5092936802974,1078.125,5.2745098039215685,,,0.05444270545474848,0.11208894347603382,0.02251031933978551,0.48570986367080077,0.2879926925899699,0.5929315299743686,-2.1884625846690495,155.16251049508327,172.58160830678182,0.8990674731647286,84126.18260526717,1.112263572921827,5.631901292338927,767.8249451035857,0.6468401486988847,0.6325301204819277,0.8920634920634921,0.22627737226277372,49.970890743256355,50.10088650251654,49.962826086588876,51.606425702811244,0.4965992829642522,0.5034007170357476,109.34272078318514,110.0889544495316,0.48423732805599323,0.5157626719440067,120.09464540499697,123.94227555924375,0.4897631377225739,0.5102368622774263,114.84457854688124,117.22044523587716,1.131546005564351,1.0651226703917924,1.076602104437372,1.058955702577413,0.9867686292698796,0.5261734589151547,1.2855470611297306,"[168480, 193440]"
