promedios_1,promedios_2,promedios_3,promedios_4,promedios_5,promedios_6,promedios_7,promedios_8,promedios_9,promedios_10,promedios_11,promedios_12,promedios_13,promedios_14,promedios_15,promedios_16,promedios_17,promedios_18,promedios_19,promedios_20,promedios_21,promedios_22,promedios_23,promedios_24,promedios_25,promedios_26,promedios_27,promedios_28,promedios_29,promedios_30,promedios_31,promedios_32,promedios_33,promedios_34,promedios_35,promedios_36,promedios_37
7.38157856826294,8.41384221298382,12.9720940537254,10.1565055114711,5.81172278079543,5.44687759236609,17.4010500577898,-1.14495267859891,-1.04495869147426,-1.086405954357,-1.06517314644212,-1.07148630451168,-1.09211093422767,-1.30993846544308,-1.16638297656017,-1.02676358349988,-1.033205571404,-1.0388047487241,-1.06318029190562,-1.13455791893144,-1.50976992239393,-1.93335987413822,-1.05945519846595,-1.06652107055935,-1.07831028044916,-1.19273367112851,-1.80686060628003,-4.41720533217956,17.3565964604016,7.05315425491879,12.124565964475,6.76129321043549,6.98264043516212,10.9600681758006,42.0398829514274,0.0154283421830723,0.0369587021255752
6.05276924121233,3.36975331107471,5.63066281933992,4.1188873495318,3.97563651333808,3.9018892680195,12.4890008193175,-1.1281407243544,-1.03976751875042,-1.07830955924413,-1.06234720069,-1.08439130494492,-1.08459790907358,-1.22612217549752,-1.10610318955614,-1.02406436382628,-1.03003082033398,-1.03694686573864,-1.07497887669421,-1.09716180799755,-1.24112248170152,-1.3374692608108,-1.05557300999757,-1.06226556927284,-1.07715493460425,-1.23185038136501,-1.35663059343974,-1.93872636968847,15.6568128703766,6.32742099995902,10.3441611139735,6.6772646277846,6.84583308783804,8.72920177722049,33.3469980861115,0.0140899517252765,0.0364478260868115
6.00609137643119,3.11602276541433,4.98615036899611,4.03858712637281,4.24599841209955,4.00737563838329,11.9009983989739,-1.12255744377126,-1.03888650847124,-1.06995240243137,-1.05776805851713,-1.111739523331,-1.11158692111238,-1.20248636823902,-1.10076548469338,-1.02435712355657,-1.02815918912069,-1.03552104988498,-1.10820922594408,-1.12727055060288,-1.18332476778171,-1.21518122576736,-1.04322120141544,-1.04598052925302,-1.05657581782241,-1.2470574527543,-1.36614316738719,-1.51853348977588,15.1324832436574,6.06649569032555,9.28213865530846,6.66619435789779,6.78132725762483,8.53806687493574,32.7636635621938,0.0138919933721416,0.0363888310117945
6.99658502472638,3.36634630662132,6.56685420874129,4.16087292689157,4.19824932437343,4.6739998683775,15.0352790005849,-1.13911018356348,-1.04095226180961,-1.07823751747153,-1.06253908287793,-1.10777800896669,-1.1061004631578,-1.25425395497878,-1.12999826956243,-1.02305050005019,-1.02983267796234,-1.03631181877088,-1.10291072407703,-1.14279897421088,-1.32027061168724,-1.66748657207784,-1.044019784755,-1.05219647281628,-1.05839939042074,-1.22411948555993,-1.68418297821992,-3.29678244271708,18.1758261170027,6.3979148340749,11.8284396954447,6.65231907492628,6.8349793414496,10.9180001635282,43.3697902549123,0.0145172358316046,0.0377016064749621
8.01000034035843,3.20984606264923,6.01889689150367,3.85528033426051,3.72527353677369,5.53005314161311,20.1717425110025,-1.22701671695746,-1.04456732019114,-1.08151727965252,-1.06398665723859,-1.08316207120592,-1.15664473146577,-1.60944383905328,-1.46615617000483,-1.0322055197926,-1.03872614126343,-1.04070560131834,-1.07286620293002,-1.38559557832136,-2.62149306818847,-4.91895140091224,-1.08757845928541,-1.09547434353462,-1.09196388585472,-1.19747829552076,-4.33068828201333,-15.9023261418933,21.4906508238294,6.44473039684876,12.624318241223,6.98884042304465,6.98241983822033,13.967257456781,57.4293484869252,0.022476662490019,0.0393024855566107
8.66932692180341,3.10369651046143,5.7541342603572,3.82260990083244,4.07150469891455,6.28490381325366,23.1013773989051,-1.25326851379458,-1.04491640276003,-1.0808367693878,-1.06652297708475,-1.08053921218297,-1.17735704908604,-1.72998899370882,-1.59700146751165,-1.03615391736753,-1.04416513086013,-1.04464851348474,-1.07039512295021,-1.48863548243167,-3.14046919969851,-5.52289121320053,-1.10592844799804,-1.12348141448511,-1.11639495923796,-1.24569632083375,-4.82127804648997,-18.3311703756592,22.6882198976816,6.49305660776684,11.4755995141967,7.37219161065098,7.83724991829845,14.6763058373509,60.1954551511859,0.0253380879083458,0.0391258594245943
8.15649319727904,3.0917032654765,6.1304364403317,3.77543486286381,3.81245974347823,5.84832301248402,21.3983771707297,-1.201514928321,-1.04363619451865,-1.08523028462693,-1.06399713993918,-1.08357801758278,-1.14409348819199,-1.51671066194975,-1.34731886126937,-1.03060405625924,-1.03802570396965,-1.03889288128367,-1.07799045174381,-1.29342748505255,-2.15931478102428,-3.11445818167039,-1.08046759570177,-1.08964368818841,-1.0863746882936,-1.25863077067595,-2.85132609638747,-8.95376152454284,22.4346081405875,6.87021487882414,12.9491730568624,6.80726228109107,6.91424177078642,14.4702012135302,59.1673385103919,0.0195581007824864,0.039718785256232
7.38348138393004,3.21528237706017,6.909588587723,3.98614968977054,3.97772874852026,5.30310357847324,17.3104132444071,-1.16443120101014,-1.04202872752743,-1.08249771982138,-1.06647771502831,-1.1048115066226,-1.12073684207061,-1.32297340870988,-1.18235733371416,-1.02804999147868,-1.03410740195899,-1.04111323789547,-1.12662323973005,-1.17641394733816,-1.44013304674367,-1.68778065075135,-1.07910705544534,-1.08374686059423,-1.09892367099571,-1.39907891951245,-1.7389620631868,-3.09606205799115,23.2546540283598,6.58009697444563,12.7953467724573,7.7217689730463,7.38043754458882,14.377587019083,62.0314685793664,0.0152731052392726,0.0407437323771625
7.70510944511905,3.13357960083035,6.97805613588075,4.01858633067476,4.13587268986628,5.329047695246,17.0469700866381,-1.14999602493587,-1.03974856864859,-1.07745414892712,-1.06061699659291,-1.10284392972341,-1.11534525940561,-1.29747837487727,-1.15866523684219,-1.02466326760218,-1.02819991562253,-1.03831126374994,-1.11799237605722,-1.17081170603496,-1.37854579851229,-1.6845426009927,-1.05538285334942,-1.05213701254376,-1.07467985197325,-1.3302867153987,-1.74919329421529,-3.20838151284186,19.8048042886051,6.21741222898557,12.7015244171034,7.26346185108561,7.24304235212702,12.147666490262,49.6466146758554,0.0148607178644576,0.038581402118918
2.47361719906988,2.12523522146861,1.53948564274767,3.11118408660606,2.84666922182779,2.50376739729782,7.71490512215515,-1.0757746847694,-1.02540455229367,-1.00952798590136,-1.02127205987275,-1.07687450164825,-1.05332603424538,-1.11180547918438,-1.10390412548065,-1.04555068683118,-1.01395022872837,-1.02132144528719,-1.0730893076222,-1.05452246129823,-1.13422631453731,-1.30328193664905,-1.20699877718322,-1.07166277220191,-1.07870420598755,-1.23069989567005,-1.19362640812481,-1.49315292539042,3.13168714218615,1.30647031091759,0.941115027402564,1.63261755739592,2.51440337757218,2.44423462929013,9.95479478947594,0.0174870754750511,0.00742915752821089
