Datetime,emotion
2021-04-29T11:21:43.421581,angry
2021-04-29T11:21:51.917135,sad
2021-04-29T11:22:00.054735,sad
2021-04-29T11:22:08.229460,sad
2021-04-29T11:22:17.580716,sad
2021-04-29T11:22:26.401851,neutral
2021-04-29T11:22:34.726492,sad
2021-04-29T11:22:42.880243,sad
2021-04-29T11:22:50.941759,sad
2021-04-29T11:23:00.001432,neutral
2021-04-29T11:23:08.768339,neutral
2021-04-29T11:23:17.698635,sad
2021-04-29T11:23:29.114934,sad
2021-04-29T11:23:37.256507,sad
2021-04-29T11:23:45.521340,angry
2021-04-29T11:23:53.660159,sad
2021-04-29T11:24:01.889088,angry
2021-04-29T11:24:09.959927,neutral
2021-04-29T11:24:18.042497,neutral
2021-04-29T11:24:26.142324,neutral
2021-04-29T11:24:33.918164,sad
2021-04-29T11:24:42.106258,neutral
2021-04-29T11:24:50.217376,sad
2021-04-29T11:24:58.258707,neutral
2021-04-29T11:25:06.349270,sad
2021-04-29T11:25:14.422790,neutral
2021-04-29T11:25:22.679896,sad
2021-04-29T11:25:30.713799,sad
2021-04-29T11:25:38.794221,neutral
2021-04-29T11:25:46.911317,sad
2021-04-29T11:25:54.958491,sad
2021-04-29T11:26:03.249916,sad
2021-04-29T11:26:11.373621,sad
2021-04-29T11:26:19.717495,sad
2021-04-29T11:26:27.789717,neutral
2021-04-29T11:26:35.776507,sad
2021-04-29T11:26:43.960462,angry
2021-04-29T11:26:52.052189,sad
2021-04-29T11:27:00.118460,fear
2021-04-29T11:27:08.337081,neutral
2021-04-29T11:27:16.426083,sad
2021-04-29T11:27:24.592941,neutral
2021-04-29T11:27:32.866233,angry
2021-04-29T11:27:40.872911,fear
2021-04-29T11:27:48.928508,sad
2021-04-29T11:27:56.977289,sad
2021-04-29T11:28:05.234278,sad
2021-04-29T11:28:13.359213,sad
2021-04-29T11:28:21.431648,angry
2021-04-29T11:28:29.544965,angry
2021-04-29T11:28:37.690461,fear
2021-04-29T11:28:45.862011,angry
2021-04-29T11:28:53.978042,angry
2021-04-29T11:29:02.105815,neutral
2021-04-29T11:29:10.211610,sad
2021-04-29T11:29:18.333500,sad
2021-04-29T11:29:26.565374,sad
2021-04-29T11:29:34.679371,sad
2021-04-29T11:29:42.796129,sad
2021-04-29T11:29:50.847704,sad
2021-04-29T11:29:58.961401,sad
2021-04-29T11:30:07.200425,sad
2021-04-29T11:30:15.385595,sad
2021-04-29T11:30:23.467557,neutral
2021-04-29T11:30:31.591146,neutral
2021-04-29T11:30:39.727887,sad
2021-04-29T11:30:47.949501,sad
2021-04-29T11:30:56.069563,angry
2021-04-29T11:31:04.128646,neutral
2021-04-29T11:31:12.227454,neutral
2021-04-29T11:31:20.315051,angry
2021-04-29T11:31:28.467178,sad
2021-04-29T11:31:36.653615,neutral
2021-04-29T11:31:44.803037,neutral
2021-04-29T11:31:53.138595,neutral
2021-04-29T11:32:01.208947,sad
2021-04-29T11:32:09.372765,neutral
2021-04-29T11:32:17.467192,sad
2021-04-29T11:32:25.529505,neutral
2021-04-29T11:32:33.594749,sad
2021-04-29T11:32:41.669605,sad
2021-04-29T11:32:49.835189,sad
2021-04-29T11:32:57.981556,sad
2021-04-29T11:33:06.189276,neutral
2021-04-29T11:33:14.995792,sad
2021-04-29T11:33:23.748939,sad
2021-04-29T11:33:32.901272,fear
2021-04-29T11:33:41.037253,angry
2021-04-29T11:33:49.223955,fear
2021-04-29T11:33:57.297510,neutral
2021-04-29T11:34:05.394943,neutral
2021-04-29T11:34:13.588862,sad
2021-04-29T11:34:21.697795,neutral
2021-04-29T11:34:29.777928,neutral
2021-04-29T11:34:37.891387,fear
2021-04-29T11:34:46.037095,sad
2021-04-29T11:34:54.296633,happy
2021-04-29T11:35:02.448203,sad
2021-04-29T11:35:10.566446,neutral
2021-04-29T11:35:18.696862,neutral
2021-04-29T11:35:26.835195,sad
2021-04-29T11:35:35.060176,neutral
2021-04-29T11:35:43.192454,neutral
2021-04-29T11:35:51.238825,neutral
2021-04-29T11:35:59.242478,neutral
2021-04-29T11:36:07.305894,neutral
2021-04-29T11:36:15.531091,neutral
2021-04-29T11:36:23.588685,neutral
2021-04-29T11:36:31.675022,neutral
2021-04-29T11:36:39.849684,neutral
2021-04-29T11:36:48.050935,sad
2021-04-29T11:36:56.242391,neutral
2021-04-29T11:37:04.320556,happy
2021-04-29T11:37:12.392723,sad
2021-04-29T11:37:20.516370,neutral
2021-04-29T11:37:28.570496,neutral
2021-04-29T11:37:36.769304,sad
2021-04-29T11:37:44.835774,neutral
2021-04-29T11:37:52.935676,neutral
2021-04-29T11:38:01.020899,sad
2021-04-29T11:38:09.098446,neutral
2021-04-29T11:38:17.332231,neutral
2021-04-29T11:38:25.442370,neutral
2021-04-29T11:38:33.584147,neutral
2021-04-29T11:38:41.661297,sad
2021-04-29T11:38:49.735962,neutral
2021-04-29T11:38:57.924193,sad
2021-04-29T11:39:06.021083,sad
2021-04-29T11:39:14.201170,sad
2021-04-29T11:39:22.317528,sad
