Datetime,emotion
2021-04-30T19:01:40.253428,sad
2021-04-30T19:01:48.428628,fear
2021-04-30T19:01:56.492169,fear
2021-04-30T19:02:04.503582,happy
2021-04-30T19:02:12.545603,sad
2021-04-30T19:02:20.516309,happy
2021-04-30T19:02:28.492077,fear
2021-04-30T19:02:36.666121,fear
2021-04-30T19:02:44.712126,sad
2021-04-30T19:02:52.742502,neutral
2021-04-30T19:03:00.764830,sad
2021-04-30T19:03:08.877697,neutral
2021-04-30T19:03:16.930567,neutral
2021-04-30T19:03:25.047524,neutral
2021-04-30T19:03:33.063811,sad
2021-04-30T19:03:41.048072,neutral
2021-04-30T19:03:49.080684,fear
2021-04-30T19:03:57.196506,neutral
2021-04-30T19:04:05.136942,fear
2021-04-30T19:04:13.158986,sad
2021-04-30T19:04:21.117499,fear
2021-04-30T19:04:29.159391,fear
2021-04-30T19:04:37.301921,fear
2021-04-30T19:04:45.270492,neutral
2021-04-30T19:04:53.228602,fear
2021-04-30T19:05:01.226696,fear
2021-04-30T19:05:09.161840,fear
2021-04-30T19:05:17.141109,fear
2021-04-30T19:05:25.102551,fear
2021-04-30T19:05:33.008515,fear
2021-04-30T19:05:40.805075,sad
2021-04-30T19:05:48.736169,angry
2021-04-30T19:05:56.647837,sad
2021-04-30T19:06:04.628525,fear
2021-04-30T19:06:12.573650,fear
2021-04-30T19:06:20.557912,neutral
2021-04-30T19:06:28.491473,neutral
2021-04-30T19:06:36.573462,neutral
2021-04-30T19:06:44.556404,sad
2021-04-30T19:06:52.557358,fear
2021-04-30T19:07:00.576912,sad
2021-04-30T19:07:08.551406,sad
2021-04-30T19:07:16.687797,fear
2021-04-30T19:07:24.856406,sad
2021-04-30T19:07:32.800162,neutral
2021-04-30T19:07:40.740315,neutral
2021-04-30T19:07:48.673714,sad
2021-04-30T19:07:56.733462,sad
2021-04-30T19:08:04.684197,fear
2021-04-30T19:08:12.639679,sad
2021-04-30T19:08:20.623694,sad
2021-04-30T19:08:28.611563,sad
2021-04-30T19:08:36.651318,fear
2021-04-30T19:08:44.564800,neutral
2021-04-30T19:08:52.492468,angry
2021-04-30T19:09:00.382746,fear
2021-04-30T19:09:08.395286,happy
2021-04-30T19:09:16.507724,fear
2021-04-30T19:09:24.466474,neutral
2021-04-30T19:09:32.369736,happy
2021-04-30T19:09:40.303308,angry
2021-04-30T19:09:48.236177,fear
2021-04-30T19:09:56.397793,sad
2021-04-30T19:10:04.339131,neutral
2021-04-30T19:10:12.291833,happy
2021-04-30T19:10:20.291346,fear
2021-04-30T19:10:28.275943,fear
2021-04-30T19:10:36.338979,fear
2021-04-30T19:10:44.505131,neutral
2021-04-30T19:10:52.741635,neutral
2021-04-30T19:11:00.652346,happy
2021-04-30T19:11:08.582144,fear
2021-04-30T19:11:16.656330,fear
2021-04-30T19:11:24.631087,fear
2021-04-30T19:11:32.558021,sad
2021-04-30T19:11:40.452732,sad
2021-04-30T19:11:48.414756,fear
2021-04-30T19:11:56.503328,fear
2021-04-30T19:12:04.445988,sad
2021-04-30T19:12:12.407752,fear
2021-04-30T19:12:20.436287,fear
2021-04-30T19:12:28.437080,fear
2021-04-30T19:12:36.575108,neutral
2021-04-30T19:12:44.684851,neutral
2021-04-30T19:12:52.663272,neutral
2021-04-30T19:13:00.702394,sad
2021-04-30T19:13:08.653730,fear
2021-04-30T19:13:16.847982,fear
2021-04-30T19:13:24.811387,neutral
2021-04-30T19:13:32.767496,fear
2021-04-30T19:13:40.680597,fear
2021-04-30T19:13:48.602211,sad
2021-04-30T19:13:56.720491,neutral
2021-04-30T19:14:04.676262,angry
2021-04-30T19:14:12.627038,angry
2021-04-30T19:14:20.627416,fear
2021-04-30T19:14:28.599596,fear
2021-04-30T19:14:36.682583,neutral
2021-04-30T19:14:44.633912,fear
2021-04-30T19:14:52.615324,angry
2021-04-30T19:15:00.551591,angry
2021-04-30T19:15:08.483304,angry
2021-04-30T19:15:16.611405,fear
2021-04-30T19:15:24.607309,neutral
2021-04-30T19:15:32.569015,neutral
2021-04-30T19:15:40.663639,neutral
2021-04-30T19:15:48.691405,fear
2021-04-30T19:15:56.755140,sad
2021-04-30T19:16:04.770742,fear
2021-04-30T19:16:12.739408,sad
2021-04-30T19:16:20.719284,fear
2021-04-30T19:16:28.738259,sad
2021-04-30T19:16:36.847116,sad
2021-04-30T19:16:44.821914,fear
2021-04-30T19:16:52.837068,fear
2021-04-30T19:17:00.815662,sad
2021-04-30T19:17:08.754989,happy
2021-04-30T19:17:16.914211,sad
2021-04-30T19:17:24.921279,fear
2021-04-30T19:17:32.960073,fear
2021-04-30T19:17:40.951879,sad
2021-04-30T19:17:48.948238,fear
2021-04-30T19:17:57.047508,fear
2021-04-30T19:18:04.968113,fear
2021-04-30T19:18:12.942802,fear
2021-04-30T19:18:20.942844,neutral
2021-04-30T19:18:29.176671,neutral
2021-04-30T19:18:37.177228,happy
2021-04-30T19:18:45.147227,happy
2021-04-30T19:18:53.247468,happy
2021-04-30T19:19:01.154760,fear
2021-04-30T19:19:09.048188,sad
2021-04-30T19:19:17.088902,happy
2021-04-30T19:19:25.082882,fear
2021-04-30T19:19:33.102327,sad
2021-04-30T19:19:41.173639,fear
2021-04-30T19:19:49.067663,fear
2021-04-30T19:19:57.181323,fear
2021-04-30T19:20:05.155824,fear
2021-04-30T19:20:13.144849,fear
2021-04-30T19:20:21.121717,fear
2021-04-30T19:20:29.303763,sad
2021-04-30T19:20:37.377521,fear
2021-04-30T19:20:45.314007,fear
2021-04-30T19:20:53.278672,fear
2021-04-30T19:21:01.264420,sad
2021-04-30T19:21:09.494353,sad
2021-04-30T19:21:17.533899,fear
2021-04-30T19:21:25.493620,fear
2021-04-30T19:21:33.486994,happy
2021-04-30T19:21:41.538278,sad
2021-04-30T19:21:49.531220,sad
2021-04-30T19:21:57.623745,fear
2021-04-30T19:22:05.586924,fear
2021-04-30T19:22:13.598118,neutral
2021-04-30T19:22:21.598050,happy
2021-04-30T19:22:29.586729,fear
2021-04-30T19:22:37.661180,neutral
2021-04-30T19:22:45.653479,fear
2021-04-30T19:22:53.595197,fear
2021-04-30T19:23:01.645634,surprise
2021-04-30T19:23:09.546372,sad
2021-04-30T19:23:17.653649,fear
2021-04-30T19:23:25.596765,fear
2021-04-30T19:23:33.558424,fear
2021-04-30T19:23:41.494512,neutral
2021-04-30T19:23:49.447389,fear
2021-04-30T19:23:57.492345,sad
2021-04-30T19:24:05.425980,fear
2021-04-30T19:24:13.495340,fear
2021-04-30T19:24:21.468926,sad
2021-04-30T19:24:29.432823,fear
2021-04-30T19:24:37.579525,sad
2021-04-30T19:24:45.573272,sad
2021-04-30T19:24:53.530798,fear
2021-04-30T19:25:01.672734,fear
2021-04-30T19:25:09.558977,angry
2021-04-30T19:25:17.628570,fear
2021-04-30T19:25:25.592381,sad
2021-04-30T19:25:33.333598,sad
2021-04-30T19:25:41.321246,fear
2021-04-30T19:25:49.255135,fear
2021-04-30T19:25:57.266793,sad
2021-04-30T19:26:05.255576,fear
2021-04-30T19:26:13.244062,neutral
