bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,lf_nu,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,HRV_MSE,HRV_CMSE,HRV_RCMSE,HRV_DFA,HRV_CorrDim,Segment_Indices
71.13481396286599,843.4688538205972,103.60885014565021,45.83214389696114,80.88153909562669,0.8,0.5863636363636363,66.12499999999955,57.031269654984094,113.98147866443863,20421.949576621228,0.5003555869185037,0.26666666666666666,1163.225818497051,1607.3234957716722,4451.282049920135,0.36109226010526807,7221.831364188858,26.529594700460706,200.1715646714845,839.6665766738661,154.42894766683827,200.38844991446462,0.18391698795320732,0.23839410812850886,859.375,138.99375,0.16173818181818184,187.5,71.70626349892008,85.7451403887689,1015.625,6.430555555555555,,,0.07072127566157602,0.14156169124140316,0.022130585737141256,0.49957919435263043,0.3016944833823226,0.6038972134803717,-1.9550196764061143,141.69603180597878,166.34641603306974,0.8518129526626503,74049.30880287789,1.1739666518032361,5.576491119010821,781.1405802792441,0.6393088552915767,0.6297968397291196,0.8530465949820788,0.20512820512820512,49.93119266055045,50.118735745190214,49.78175675070508,49.66139954853273,0.4685983329816418,0.5314016670183584,96.99699520624404,103.29263760726896,0.5198501255641559,0.4801498744358443,119.93681866319257,115.2661687400062,0.49829942642957126,0.5017005735704287,109.07166806757763,109.44326987043601,1.041877000558614,1.92240014155896,1.2558763917338944,1.1622027463189366,1.0806706705236888,0.5920700799766235,1.4972392643275252,"[0, 24960]"
72.27251451396616,830.1911231884068,109.85951244908202,48.07969444208269,81.52934701770478,0.786096256684492,0.5614973262032086,71.81249999997874,57.34385775176709,127.03535198282485,22885.551061215298,0.45140078613329593,0.2,2745.404850528188,2607.557644482773,4482.9267985350925,0.5816641140191843,9835.889293546054,36.77545117598396,210.028308389988,827.8922872340426,161.7419939748486,210.25231335520942,0.19536598718079934,0.25369037932662086,843.75,138.99375,0.16473333333333334,187.5,74.46808510638297,88.08510638297872,1171.875,5.949367088607595,,,0.06404346864369634,0.13608987891490854,0.02960401726822734,0.4705968522739308,0.2787681868466194,0.5923715500849773,-1.994439737153061,148.6708365336275,174.06705807747738,0.8541009319951509,81300.31852791354,1.1708218110288602,5.617062357088998,815.2060327149514,0.6319148936170212,0.6241758241758242,0.8697183098591549,0.2032520325203252,49.8936170212766,50.03410884131044,49.81165977464703,46.37362637362637,0.47730705687986785,0.5226929431201323,102.71296335522896,107.48544277864599,0.5624701067624354,0.43752989323756464,130.54682456007254,115.13847013500539,0.5265487629233546,0.4734512370766453,117.45728211552267,111.37770808009813,1.3519585899947018,1.7737002876896575,1.317177381714878,1.1121787492473625,1.0317398372555957,0.5372084530405247,1.5138076391531377,"[18720, 43680]"
72.86799549223228,823.406758957655,108.28009042107666,45.232530163974204,78.50165351747967,0.7705627705627706,0.5497835497835498,62.87499999999818,55.36485018844931,130.18310739394383,22643.243426535893,0.4252844420198938,0.2,1039.426127370064,2649.9389248598063,4011.0842845254965,0.6606540119545977,7700.449336755367,39.78276071949538,205.19374158320622,818.7171052631579,158.56310970983722,205.41052316118603,0.19367264796412276,0.2506283797713636,828.125,138.99375,0.16784150943396228,187.5,70.73684210526315,84.42105263157896,1187.5,6.418918918918919,,,0.04835048751699108,0.11713792148877894,0.02403856037746935,0.4127654554773942,0.25511138427598845,0.6180541052810077,-2.144403222299173,145.24717385435102,170.75907377850424,0.850597105268647,77918.63826055857,1.175644725106567,5.598611463982595,803.0080174071264,0.6652631578947369,0.6510067114093959,0.8934707903780069,0.3135593220338983,50.02253267237494,50.15086590396201,49.96431608130202,48.09843400447427,0.4854060137499082,0.5145939862500917,101.19528772590213,104.19336558827051,0.5291203068073265,0.47087969319267364,124.2112708305637,117.17602773754113,0.510769460031175,0.489230539968825,113.28928912141643,110.87488198180867,1.2785544908558273,1.5747100851485083,1.2159881046422103,1.0818744355202996,1.0157816399430217,0.6094935991885695,1.4344080060093511,"[37440, 62400]"
71.61403303753207,837.8246197718638,109.23033786857226,46.07246138606009,81.38874870214615,0.8306010928961749,0.5683060109289617,74.12499999998624,56.92026520565772,128.72632976056585,23018.879233589694,0.44218044056356476,0.13333333333333333,697.4113199975557,4315.599554769964,3718.5391911641,1.1605631493745134,8731.55006593162,53.71577080311207,235.52096287075864,838.7891468682506,173.7074083543412,235.77620945004088,0.20709305670311157,0.28078685060496156,843.75,138.99375,0.16473333333333334,203.125,71.92224622030238,85.52915766738661,1562.5,7.015151515151516,,,0.08353569910724395,0.1455623845513181,0.04453342619477073,0.5738824584712227,0.3052853786905584,0.5319649941972688,-1.9271505244589353,166.71895654458362,180.74613242942453,0.9223929403285126,94668.14543329534,1.0841366583354892,5.683173979252239,783.8140320764005,0.6630669546436285,0.6521739130434783,0.8771929824561403,0.3063063063063063,50.05092686901609,50.069863602688045,50.05249127128626,48.74141876430206,0.49465080166525344,0.5053491983347466,117.25583239139684,118.51706446848812,0.5218196791107234,0.47818032088927687,130.56574159351072,124.98700536588454,0.5093302606894037,0.4906697393105963,124.08936922166774,121.79500416798592,1.3072062167517648,1.636637444011165,1.1705989086105872,1.1773714618386817,1.1232939858607134,0.49708961354655384,1.3374751552711583,"[56160, 81120]"
70.20976556379412,854.5819732937676,96.56559162683004,49.22909229644439,87.36250366078139,0.8277153558052435,0.599250936329588,69.12499999995703,60.842640480752536,104.71443727437195,20015.40994096011,0.5810339248764058,0.13333333333333333,1016.0991018708082,1222.7739270223608,3638.1781493206254,0.33609512146916043,5877.051178213795,25.15502946374003,185.91444832675316,853.434065934066,139.614158587284,186.11899983632784,0.16359103082495213,0.21784277866067325,859.375,115.828125,0.13478181818181817,156.25,70.54945054945055,83.2967032967033,1531.25,5.909090909090909,,,0.06822632380743107,0.14627170591890884,0.03417686246161635,0.46643555142000515,0.27435951899745264,0.5882045615138022,-1.9222893873432685,131.60600689192532,147.31988313850113,0.8933349938120533,60909.76874167384,1.1194009043939765,5.491657060564745,659.6400416818125,0.6659340659340659,0.6494117647058824,0.9057971014492754,0.23728813559322035,49.83147523982369,49.84678721699275,49.7792979548429,48.0,0.4785686503306105,0.5214313496693893,91.04353096681321,95.03324065178643,0.521479245071206,0.47852075492879415,106.3848730693931,101.90881585982025,0.5024336964758513,0.49756630352414843,99.01178149315352,98.53101942721162,1.2030708867936877,1.9712846447752268,1.2107071977182646,0.8853439923708106,0.8536130636479743,0.44624123852335773,1.2383272831767518,"[74880, 99840]"
69.13363396330519,867.8843648208461,109.58019102608449,49.551543262751345,90.26064911740302,0.853448275862069,0.6206896551724138,74.50000000001467,62.869022956625194,118.79939393558027,23463.932943184504,0.529203229695905,0.16666666666666666,1267.4109348441393,3216.6707509673424,4189.418861637698,0.7678083422076122,8673.500547449179,43.43278192978684,194.31854385989996,857.7883554083885,154.38133298571566,194.5338430190019,0.17997601857420356,0.22653436903720375,875.0,138.99375,0.15885000000000002,187.5,71.7439293598234,84.98896247240619,1437.5,6.863636363636363,,,0.06199064339763199,0.14609631404640616,0.027861108055869655,0.4243135345491415,0.26273003453658833,0.619188437662623,-1.92348918952111,137.55619956901555,169.85311266892407,0.8098538637742758,73401.26611780614,1.2347906761098348,5.572673661202578,838.9321593272828,0.6622516556291391,0.6494117647058824,0.9021739130434783,0.2033898305084746,49.97553816046967,49.964461206638866,50.004442054726596,48.23529411764706,0.49366310007438335,0.5063368999256164,96.64859146476508,97.88135779105777,0.4831290294545126,0.5168709705454873,118.06062465409295,122.1137534825934,0.48730142141729643,0.5126985785827037,107.88712000474774,110.66284153370691,1.151967817400104,2.272507637756768,1.3080382324143693,1.2214329075665895,1.143010884558507,0.5957918856490168,1.3564746480129193,"[93600, 118560]"
69.22459553310495,866.7439591078071,119.26388573553159,46.344471493812044,83.6083437524494,0.8453038674033149,0.585635359116022,80.12500000000512,58.907670045481595,138.4339527661748,25619.12766961015,0.42552906182619094,0.16666666666666666,1265.2396657513832,2931.599809783124,6008.617238099233,0.4878992443044195,10205.45671363374,32.79114806812798,212.9479289257313,859.5824115044247,171.3749408206733,213.1837716148956,0.1993699946939772,0.2477341626302403,875.0,162.15937499999998,0.185325,203.125,73.00884955752213,86.28318584070797,1125.0,6.550724637681159,,,0.07229625719763509,0.11393901035652021,0.023766756744489033,0.6345171594120126,0.3442645728729854,0.5425614859525701,-2.1720919706221613,150.7436905478169,189.95272249592415,0.7935853120033667,89956.91199521112,1.2601039672414673,5.6610046486945045,957.4407168217261,0.6548672566371682,0.6466512702078522,0.9071428571428571,0.21138211382113822,49.83649444081099,49.895745756459235,49.776185858820014,52.19399538106235,0.5005909107187624,0.4994090892812376,106.65517109279482,106.52919811996772,0.47694805328422196,0.5230519467157779,131.18405849215895,137.37823547105046,0.4860841446814972,0.5139158553185027,119.55037165000266,122.9252814379994,1.293644462255516,1.7045331540323319,1.274737737358219,1.043242173121284,0.9948652554192419,0.6833245968797667,1.5302293907365676,"[112320, 137280]"
66.94535531730112,896.2533653846156,113.89310282403294,46.37085641728068,81.49496647530452,0.827027027027027,0.5891891891891892,65.81249999999272,57.48168974749506,118.39082773648285,21379.49565590397,0.48552485734316503,0.2,1910.8914997162483,1381.1458902227314,4478.261779077478,0.30841115556832127,7770.299169016458,23.57142510255959,222.56563960790385,886.2827448747153,172.39326127301416,222.82007429910487,0.19451271309291215,0.25112261396826097,921.875,138.99375,0.1507728813559322,203.125,70.84282460136674,88.8382687927107,1171.875,5.628205128205129,,,0.07722019143119219,0.12880761454973003,0.030623995081604113,0.5995002058001705,0.32630299488314335,0.544291714541811,-2.049435347884431,157.5575855213874,186.36488398145724,0.8454252869712511,92247.21700644167,1.182836633125223,5.671923382820238,881.7568476055986,0.6856492027334852,0.6769596199524941,0.9192982456140351,0.3090909090909091,50.05481254110941,50.03426258058325,50.02550766117959,51.543942992874115,0.501873544205516,0.49812645579448406,111.61860945508882,111.20114532926378,0.46714557560453634,0.5328544243954636,127.3767615944655,136.04054758464002,0.4816209811359564,0.5183790188640437,119.75715713680945,124.24315938849259,1.2209100785979574,1.4300861447860929,1.052645937349769,0.8641330391209282,0.8103252214611384,0.654881335239611,1.3796188866684704,"[131040, 156000]"
68.0949864416471,881.1221374045803,135.75527958964213,47.700525936845146,85.0292907837818,0.8522727272727273,0.6022727272727273,98.3125000000058,60.11142498537045,166.09773681868666,31366.82861697659,0.36190393762552264,0.16666666666666666,2649.6430844692213,5321.706581682598,4518.59566256695,1.1777346279882481,12489.945328718768,54.080722823249495,209.08664824403039,879.3834841628959,173.06620019541072,209.3217556300599,0.19680401475831236,0.23776503881360073,906.25,185.325,0.20449655172413791,250.0,74.8868778280543,87.55656108597285,1171.875,5.972972972972973,,,0.09276719601678915,0.0992601609795976,0.021791039659645562,0.9345863949974548,0.43385974952390505,0.4642264769166542,-2.3100109870268817,148.01283285588872,194.3871412856686,0.7614332505583337,90389.24865763355,1.3133127549482941,5.663086886384682,1021.1644481936188,0.6425339366515838,0.6303317535545023,0.8759398496240601,0.18421052631578946,50.31347962382444,50.30073328709047,50.32641381532093,49.763033175355446,0.4950486272920676,0.5049513727079324,104.14254573946515,105.17900013934579,0.5064574622153817,0.49354253778461826,138.3372124378191,136.5619872151405,0.5022703520658344,0.49772964793416574,122.43948337477352,121.88477842302684,1.3124387311812118,1.8211584440828366,1.3237759081664136,1.2941552666811944,1.1826515015936399,0.5830570504772512,1.5300391202062764,"[149760, 174720]"
66.87975577243414,897.1324626865674,125.5226951824871,47.22095157011976,84.38333755102565,0.84,0.62,90.18749999999898,59.61868071203787,155.6072300974275,29144.86219352479,0.38313567226092204,0.13333333333333333,2644.267086956793,6458.247672955333,4865.502751262688,1.3273546441381205,13968.017511174814,57.032762388891285,188.72952137077576,891.8520942408377,164.31419442340373,189.2280752741087,0.1842392875281313,0.21161526960524335,906.25,162.15937499999998,0.17893448275862067,210.9375,70.68062827225131,85.86387434554975,1250.0,4.897435897435898,,,0.07515577956596257,0.10577517433285866,0.011285803817200015,0.7105238071218731,0.39099493956191284,0.55029111712065,-2.246439434229327,133.8044552172007,190.28476411278973,0.7031800777170432,79987.9309546306,1.4221108243660965,5.609994573013466,1082.4240910269903,0.6073298429319371,0.6010928961748634,0.8545454545454545,0.1509433962264151,49.94033412887826,50.31494699574451,49.61829051004829,49.72677595628415,0.4345959595959597,0.5654040404040405,88.20913864902947,100.61209515823448,0.5526532599739393,0.4473467400260608,141.4589350654147,127.27003238633525,0.5135924501048633,0.4864075498951367,117.880198615045,114.71803440555554,0.9553264364414864,1.580147115513035,0.0,1.464367585975015,1.5097825408158037,0.7650921627612415,1.4133356614835888,"[168480, 179444]"
