EmotionDetected,EmotionNumber,Percentage,Second
Pass,7,Pass,0.0
sad,2,95.21961779711353,4.166666666666666
Pass,7,Pass,8.333333333333332
fear,4,80.08731603622437,12.5
sad,2,51.40992113410957,16.666666666666664
Pass,7,Pass,20.833333333333332
fear,4,58.06379318237305,25.0
Pass,7,Pass,29.166666666666664
Pass,7,Pass,33.33333333333333
fear,4,63.723705036861006,37.5
angry,6,94.16622519493103,41.666666666666664
neutral,0,85.49591216420603,45.83333333333333
neutral,0,92.95523166656494,50.0
sad,2,53.96394086313953,54.166666666666664
sad,2,69.94428038597107,58.33333333333333
angry,6,63.92020749094576,62.5
neutral,0,92.39048361778259,66.66666666666666
neutral,0,54.90424960280952,70.83333333333333
neutral,0,39.04995024204254,75.0
neutral,0,99.40348267555237,79.16666666666666
neutral,0,92.57251024246216,83.33333333333333
Pass,7,Pass,87.5
neutral,0,77.27576494216919,91.66666666666666
Pass,7,Pass,95.83333333333333
Pass,7,Pass,100.0
neutral,0,85.62824726104736,104.16666666666666
neutral,0,96.07475996017456,108.33333333333333
sad,2,79.63045835494995,112.5
neutral,0,92.62185096740723,116.66666666666666
neutral,0,76.55039429664612,120.83333333333333
fear,4,29.497643083193484,125.0
angry,6,97.68574820075918,129.16666666666666
neutral,0,91.25615358352661,133.33333333333331
neutral,0,97.49197363853455,137.5
sad,2,40.5326247215271,141.66666666666666
neutral,0,50.96152424812317,145.83333333333331
neutral,0,57.03962445259094,150.0
angry,6,82.52408996367991,154.16666666666666
fear,4,89.18607831001282,158.33333333333331
neutral,0,60.60028672218323,162.5
angry,6,97.9607343673706,166.66666666666666
angry,6,39.60312008857727,170.83333333333331
neutral,0,86.97717785835266,175.0
Pass,7,Pass,179.16666666666666
sad,2,74.7054934501648,183.33333333333331
fear,4,47.68238663673401,187.5
neutral,0,79.88996505737305,191.66666666666666
sad,2,83.8847815990448,195.83333333333331
sad,2,54.770073578958126,200.0
neutral,0,45.01781165599823,204.16666666666666
neutral,0,50.881016359450385,208.33333333333331
angry,6,57.67423419067452,212.5
neutral,0,96.5452253818512,216.66666666666666
neutral,0,96.03564119551427,220.83333333333331
neutral,0,99.80301855820528,225.0
neutral,0,94.05779242515564,229.16666666666666
Pass,7,Pass,233.33333333333331
neutral,0,92.31015397966826,237.5
neutral,0,82.48529329808315,241.66666666666666
Pass,7,Pass,245.83333333333331
neutral,0,90.86765159754138,250.0
neutral,0,68.08483004570007,254.16666666666666
neutral,0,58.229249715805054,258.3333333333333
neutral,0,83.87389682971816,262.5
neutral,0,82.7101787674214,266.66666666666663
neutral,0,67.77588725090027,270.8333333333333
neutral,0,45.136281847953796,275.0
neutral,0,93.10100633508004,279.16666666666663
happy,3,45.477959513664246,283.3333333333333
neutral,0,73.01479417173827,287.5
sad,2,41.39127330675999,291.66666666666663
neutral,0,58.12716484069824,295.8333333333333
neutral,0,98.91951084136963,300.0
neutral,0,99.36322569847107,304.16666666666663
neutral,0,90.2711504859418,308.3333333333333
neutral,0,99.96458292429651,312.5
Pass,7,Pass,316.66666666666663
Pass,7,Pass,320.8333333333333
Pass,7,Pass,325.0
Pass,7,Pass,329.16666666666663
Pass,7,Pass,333.3333333333333
Pass,7,Pass,337.5
neutral,0,73.96164977321921,341.66666666666663
neutral,0,68.55811476707458,345.8333333333333
neutral,0,94.35401558876038,350.0
Pass,7,Pass,354.16666666666663
Pass,7,Pass,358.3333333333333
neutral,0,95.80928062255863,362.5
neutral,0,96.96084297170127,366.66666666666663
Pass,7,Pass,370.8333333333333
Pass,7,Pass,375.0
neutral,0,93.7126874923706,379.16666666666663
Pass,7,Pass,383.3333333333333
Pass,7,Pass,387.5
neutral,0,80.90059757232666,391.66666666666663
Pass,7,Pass,395.8333333333333
Pass,7,Pass,400.0
Pass,7,Pass,404.16666666666663
Pass,7,Pass,408.3333333333333
Pass,7,Pass,412.5
Pass,7,Pass,416.66666666666663
sad,2,94.1483792155015,420.8333333333333
neutral,0,99.36729669570923,425.0
Pass,7,Pass,429.16666666666663
neutral,0,50.041866302490234,433.3333333333333
Pass,7,Pass,437.5
Pass,7,Pass,441.66666666666663
Pass,7,Pass,445.8333333333333
happy,3,99.83826875686646,450.0
neutral,0,99.61657524108887,454.16666666666663
neutral,0,79.41703200340271,458.3333333333333
fear,4,66.61447882652283,462.5
surprise,1,40.25067926947351,466.66666666666663
Pass,7,Pass,470.8333333333333
Pass,7,Pass,475.0
neutral,0,98.24849356701932,479.16666666666663
Pass,7,Pass,483.3333333333333
fear,4,56.87324404716492,487.5
neutral,0,79.24626717015896,491.66666666666663
neutral,0,56.06430172920227,495.8333333333333
neutral,0,40.083956718444824,500.0
fear,4,57.1300421434666,504.16666666666663
neutral,0,80.88345299761927,508.3333333333333
neutral,0,90.07800162303458,512.5
Pass,7,Pass,516.6666666666666
Pass,7,Pass,520.8333333333333
neutral,0,72.97410368919373,525.0
neutral,0,55.742519409356184,529.1666666666666
neutral,0,68.15692186355591,533.3333333333333
fear,4,75.63214898109436,537.5
neutral,0,88.99782299995422,541.6666666666666
Pass,7,Pass,545.8333333333333
neutral,0,98.42628836631775,550.0
neutral,0,69.13212537765503,554.1666666666666
neutral,0,99.48569536209106,558.3333333333333
neutral,0,95.8965003490448,562.5
neutral,0,96.69263402311397,566.6666666666666
happy,3,97.96488881111145,570.8333333333333
neutral,0,97.88966774940491,575.0
neutral,0,93.60142350196838,579.1666666666666
