,Feature,Correlation,P
364,HRV_MSE-M-HRV_CMSE,0.24234013087243506,3.3889543315858146e-12
365,HRV_MSE-M-HRV_DFA,0.15791316501295016,6.921326740809403e-06
366,HRV_MSE-D-HRV_DFA,0.1873139216019966,8.937933965353638e-08
367,HRV_MSE-D-HRV_CorrDim,0.12863442242688494,0.00025752151840496856
368,HRV_CMSE-D-breathingrate,0.12568833988464334,0.0003565976095019643
369,HRV_CMSE-D-HRV_RMSSD,0.233939508095141,1.9166827271827447e-11
370,HRV_CMSE-D-HRV_TINN,0.21919116842692785,3.427346905525279e-10
371,HRV_CMSE-D-HRV_LF,0.09270942817847563,0.008571157308744595
372,HRV_CMSE-D-HRV_LFHF,0.16755293616075248,1.802572505410421e-06
373,HRV_CMSE-D-HRV_LnHF,0.2564245224941657,1.5976176530828795e-13
374,HRV_CMSE-D-HRV_PAS,0.13022900289880407,0.0002152999594436434
375,HRV_CMSE-D-HRV_SampEn,0.08392015611975517,0.017380445454962673
376,HRV_CMSE-D-HRV_RCMSE,0.1439133475925445,4.256788129303587e-05
377,HRV_CMSE-M-HRV_DFA,0.07669307110177798,0.029773779608962304
378,HRV_CMSE-D-HRV_DFA,0.17498792784478098,6.053596983780153e-07
379,HRV_CMSE-M-HRV_CorrDim,0.235745009140242,1.3281247192977477e-11
380,HRV_CMSE-D-HRV_CorrDim,0.15260370498168474,1.40488969818081e-05
381,HRV_DFA-D-hr_mad,0.1042842889624394,0.003090426022946298
382,HRV_DFA-M-HRV_CorrDim,0.20844154907033896,2.4753013552384293e-09
383,HRV_CorrDim-D-sdnn,0.2260793067936021,9.137447661598882e-11
384,HRV_CorrDim-D-hr_mad,0.08846299805235468,0.012148143010785354
385,HRV_CorrDim-D-breathingrate,0.1995135486247235,1.1821260933985424e-08
386,HRV_CorrDim-D-HRV_HTI,0.1535867792082572,1.234470816103121e-05
387,HRV_CorrDim-D-HRV_PAS,0.21859973899826923,3.831590100969719e-10
388,HRV_CorrDim-D-HRV_DFA,0.20554829261469165,4.14046158387789e-09
389,Alpha_FP1,0.11471295020053265,0.0011285795682402973
390,Alpha_F3,0.12550395961580538,0.0003638529503526794
391,Alpha_C4,0.29331299528892035,2.137241134012982e-17
392,Alpha_F4,0.11789533626699902,0.0008160110355046666
393,LowBeta_FP1,0.20411334775832327,5.329125256836213e-09
394,LowBeta_F3,0.2427275419784644,3.1237050036908716e-12
395,LowBeta_C3,0.1272751683816566,0.00029950866576825843
396,LowBeta_PZ,0.18881015196410825,7.022922685875641e-08
397,LowBeta_C4,0.35794259295915215,1.1089327493842946e-25
398,LowBeta_F4,0.2868896850408143,1.114302537583159e-16
399,LowBeta_FP2,0.10103477926927706,0.004157930162112633
400,HighBeta_FP1,0.18321283034073338,1.7137682887608602e-07
401,HighBeta_F3,0.2358807794642091,1.2918308334819454e-11
402,HighBeta_PZ,0.19316130993841474,3.444930781655167e-08
403,HighBeta_C4,0.24297418279770183,2.9655396845433177e-12
404,HighBeta_F4,0.2607260857767677,6.05120578093041e-14
405,Gamma_FP1,0.1582902107650654,6.576114661069285e-06
406,Gamma_PZ,0.11688123085530774,0.0009056280320096998
407,Gamma_C4,0.37232535321234067,8.318267074019348e-28
408,Gamma_FP2,0.2521836209473304,4.0885667235482744e-13
409,Theta_FP1,0.09581501413125415,0.006584505948296816
410,Theta_F3,0.1586412694020979,6.2695253230301225e-06
411,Theta_C3,0.08799729196948697,0.01261141805352957
412,Theta_PZ,0.14409557873406398,4.161620517866833e-05
413,Theta_C4,0.21391405805873193,9.165131387352305e-10
414,Theta_FP2,0.14277022266137962,4.9024269576958246e-05
415,Load,0.27240278321269146,3.960827172260245e-15
416,Alpha_FP1-I,0.15084126858672323,1.7679079969602908e-05
417,Alpha_FP1-D-Alpha_F3,0.15274958951595496,1.378256359341647e-05
418,Alpha_FP1-D-Alpha_C3,0.1082561591321915,0.002126754730857289
419,Alpha_FP1-D-Alpha_PZ,0.0831132781929679,0.01849232478741609
420,Alpha_FP1-M-Alpha_F4,0.09412913838532541,0.007604699021018877
421,Alpha_FP1-D-Alpha_FP2,0.1808286393294048,2.4855024083223376e-07
422,Alpha_FP1-D-Gamma_F3,0.17141011043549614,1.029415015018729e-06
423,Alpha_FP1-D-Gamma_C3,0.1690645857123609,1.449412299836127e-06
424,Alpha_FP1-M-Gamma_F4,0.28674901855460455,1.1547907204411457e-16
425,Alpha_FP1-D-Gamma_F4,0.10683147385932126,0.0024352445342298726
426,Alpha_FP1-D-Gamma_FP2,0.08196279363792718,0.02018496720918443
427,Alpha_FP1-D-Theta_FP1,0.09291899943344109,0.00842192465873302
428,Alpha_FP1-D-Theta_F3,0.19791537345190235,1.5523239632793195e-08
429,Alpha_FP1-D-Theta_C3,0.13998027330123497,6.888945289132069e-05
430,Alpha_FP1-D-Theta_C4,0.09590825587205351,0.006531845445168032
431,Alpha_FP1-D-Theta_F4,0.24706935367971578,1.2409941797035828e-12
432,Alpha_FP1-M-Fatigue,0.103179631790024,0.0034215157272497903
433,Alpha_F3-I,0.2875630368115168,9.390412096931594e-17
434,Alpha_F3-D-Alpha_FP1,0.12936053983170964,0.00023741569815489253
435,Alpha_F3-D-Alpha_F4,0.08630222766482273,0.014432121787610898
436,Alpha_F3-D-Alpha_FP2,0.15842822909199977,6.453909367176539e-06
437,Alpha_F3-D-Gamma_FP1,0.1282437779201859,0.0002689868897448228
438,Alpha_F3-D-Gamma_F3,0.231506412918006,3.1272161742396376e-11
439,Alpha_F3-M-Gamma_F4,0.2964173511287129,9.476602131714467e-18
440,Alpha_F3-D-Theta_FP1,0.09226827383273561,0.00889303185538853
441,Alpha_F3-D-Theta_PZ,0.11632604266069518,0.0009584648675241659
442,Alpha_F3-D-Theta_F4,0.19593436447971557,2.169146083603846e-08
443,Alpha_F3-D-Theta_FP2,0.07327597190659355,0.03789426496478006
444,Alpha_F3-M-Fatigue,0.19609480328206436,2.1114284765188313e-08
445,Alpha_C3-I,0.2563158264591435,1.6369160258362352e-13
446,Alpha_C3-L,0.20580906150787887,3.954073437086566e-09
447,Alpha_C3-D-Theta_F4,0.18051733295872865,2.608193535412236e-07
448,Alpha_C3-M-Fatigue,0.1187179608117361,0.0007494263034167715
449,Alpha_PZ-I,0.28800217890998836,8.39668737535672e-17
450,Alpha_PZ-L,0.2339513051166447,1.912113086260993e-11
451,Alpha_PZ-D-Alpha_FP2,0.14591552295940569,3.3154919141572296e-05
452,Alpha_PZ-D-Gamma_F3,0.17440141931922223,6.60899952381505e-07
453,Alpha_PZ-D-Theta_PZ,0.1322597635439711,0.00017089173190612138
454,Alpha_PZ-D-Theta_F4,0.2074436305125196,2.9583861912170254e-09
455,Alpha_PZ-M-Fatigue,0.16511043603157555,2.553531623068913e-06
456,Alpha_C4-D-Alpha_F3,0.08355749240067001,0.017872743945937773
457,Alpha_C4-D-Alpha_C3,0.07313022960819066,0.038278830640672605
458,Alpha_C4-D-Alpha_PZ,0.10501925892359218,0.0028865847189579715
459,Alpha_C4-M-Alpha_FP2,0.18738705311851317,8.833612874332004e-08
460,Alpha_C4-D-Alpha_FP2,0.21903576875745812,3.529345417953958e-10
461,Alpha_C4-M-Gamma_F3,0.15456739313294618,1.0842117494382615e-05
462,Alpha_C4-D-Gamma_F3,0.25001186322969426,6.571409220466064e-13
463,Alpha_C4-D-Gamma_C3,0.2473490646062383,1.1686293901587153e-12
464,Alpha_C4-D-Gamma_PZ,0.2542653983716907,2.5833385631783686e-13
465,Alpha_C4-D-Gamma_C4,0.13308795561095857,0.0001553797365423733
466,Alpha_C4-D-Gamma_F4,0.13284474440182645,0.00015979213936801373
467,Alpha_C4-M-Gamma_FP2,0.32594695153824005,2.489460667826688e-21
468,Alpha_C4-D-Theta_F3,0.09252374788342015,0.008705344277015995
469,Alpha_C4-D-Theta_C3,0.08142550006000591,0.021020642707183866
470,Alpha_C4-D-Theta_C4,0.11879657646658903,0.0007433339907597945
471,Alpha_C4-D-Theta_F4,0.23620113717203467,1.2099934492647828e-11
472,Alpha_C4-M-Fatigue,0.2428740084129705,3.0288108122632967e-12
473,Alpha_F4-I,0.22031843012132502,2.768762505302974e-10
474,Alpha_F4-D-Alpha_FP2,0.12230041167770173,0.0005140897235798604
475,Alpha_F4-M-Gamma_FP1,0.1199841963030332,0.0006567113434662679
476,Alpha_F4-D-Gamma_F3,0.11455446697738872,0.0011467156038558082
477,Alpha_F4-M-Gamma_F4,0.3392095296893006,4.5064299064276777e-23
478,Alpha_F4-D-Gamma_F4,0.07212503338603707,0.041022427570084806
479,Alpha_F4-M-Gamma_FP2,0.26206031534885926,4.461487968886457e-14
480,Alpha_F4-D-Theta_C4,0.08712996452010992,0.01351597785545717
481,Alpha_F4-D-Theta_F4,0.30314518933520607,1.571297969476978e-18
482,Alpha_F4-M-Fatigue,0.19924140723780515,1.2384556211275991e-08
483,Alpha_FP2-D-Alpha_FP1,0.1560330601167214,8.9170463107332e-06
484,Alpha_FP2-D-Alpha_F3,0.24305825944022863,2.913436108152211e-12
485,Alpha_FP2-D-Alpha_C3,0.24787961585663487,1.0425465505653566e-12
486,Alpha_FP2-D-Alpha_PZ,0.24947951560666876,7.376949079747497e-13
487,Alpha_FP2-D-Alpha_C4,0.16803987408092907,1.6806559941321294e-06
488,Alpha_FP2-M-Gamma_FP1,0.11690589505178423,0.0009033444808171818
489,Alpha_FP2-D-Gamma_FP1,0.14154754670123826,5.6950341054448526e-05
490,Alpha_FP2-M-Gamma_C4,0.17410047121397268,6.912697365591659e-07
491,Alpha_FP2-M-Gamma_F4,0.3021686961990039,2.04550881260523e-18
492,Alpha_FP2-D-Gamma_F4,0.21307943125339113,1.068319726067602e-09
493,Alpha_FP2-M-Gamma_FP2,0.19797626740594443,1.5363567384876824e-08
494,Alpha_FP2-D-Gamma_FP2,0.16896048367414185,1.471433101137253e-06
495,Alpha_FP2-D-Theta_FP1,0.2694611407986953,7.971933406225621e-15
496,Alpha_FP2-D-Theta_F3,0.2322691657622421,2.6838850795897895e-11
497,Alpha_FP2-D-Theta_C3,0.26325444668096776,3.391389190031264e-14
498,Alpha_FP2-M-Theta_PZ,0.0816720997912539,0.020633431078106286
499,Alpha_FP2-D-Theta_PZ,0.24603926721609345,1.5473328043241434e-12
500,Alpha_FP2-D-Theta_C4,0.21473605688531544,7.876201431707738e-10
501,Alpha_FP2-M-Theta_FP2,0.07968043125137393,0.02394576246740675
502,LowBeta_FP1-D-LowBeta_F3,0.09206354843823455,0.009046031310633132
503,LowBeta_FP1-D-HighBeta_F3,0.16278208971244226,3.542368729333307e-06
504,LowBeta_FP1-D-Gamma_FP1,0.20968449593543192,1.9799279822088327e-09
505,LowBeta_FP1-D-Gamma_C4,0.33364007268768087,2.488121680233796e-22
506,LowBeta_FP1-D-Gamma_F4,0.3461160019242941,5.157624180465705e-24
507,LowBeta_FP1-D-Gamma_FP2,0.22372749277666348,1.442006930154161e-10
508,LowBeta_FP1-D-Theta_FP1,0.2075143373983149,2.9213362737172077e-09
509,LowBeta_FP1-D-Theta_F3,0.2790807535665849,7.839729058955815e-16
510,LowBeta_FP1-D-Theta_C3,0.22059066016167792,2.6292410005937195e-10
511,LowBeta_FP1-D-Theta_FP2,0.1976796925878616,1.6156526779663614e-08
512,LowBeta_F3-D-LowBeta_PZ,0.23250314794251956,2.560648454830505e-11
513,LowBeta_F3-D-LowBeta_F4,0.09858918208757916,0.0051705877931643674
514,LowBeta_F3-D-HighBeta_FP1,0.09018242262423813,0.010565430110029904
515,LowBeta_F3-D-HighBeta_F3,0.20210630159773965,7.561899790110245e-09
516,LowBeta_F3-D-HighBeta_C3,0.17832905205623614,3.6510226464981404e-07
517,LowBeta_F3-D-HighBeta_PZ,0.21231948004729811,1.2276413920875966e-09
518,LowBeta_F3-D-HighBeta_F4,0.10893751497320162,0.001992245828095663
519,LowBeta_F3-D-Gamma_PZ,0.07431031424542489,0.03525811347662148
520,LowBeta_C3-M-Gamma_C4,0.3341349479652067,2.140672934426512e-22
521,LowBeta_C3-D-Gamma_C4,0.27211676914121957,4.2411658407339595e-15
522,LowBeta_PZ-D-HighBeta_PZ,0.1299358015012727,0.0002225409864001086
523,LowBeta_PZ-D-HighBeta_F4,0.15610888755878405,8.82689496978471e-06
524,LowBeta_C4-M-LowBeta_F4,0.34695106710591433,3.953845464883435e-24
525,LowBeta_C4-D-HighBeta_C4,0.23546680408565157,1.4056352560655465e-11
526,LowBeta_F4-D-HighBeta_PZ,0.12264643813042381,0.0004954444156410753
527,LowBeta_F4-D-HighBeta_C4,0.1299851095319759,0.0002213075046889935
528,LowBeta_FP2-D-HighBeta_FP1,0.1386462914484346,8.08766780985817e-05
529,LowBeta_FP2-D-Gamma_C4,0.3185698862477637,2.1314366583778973e-20
530,HighBeta_FP1-D-HighBeta_C3,0.1420519643439679,5.354381880111025e-05
531,HighBeta_F3-D-HighBeta_PZ,0.1703826134008353,1.1965663655633734e-06
532,HighBeta_F3-D-HighBeta_C4,0.08847649363042374,0.012134945302119332
533,HighBeta_F3-D-HighBeta_F4,0.20808209761676955,2.639743972035977e-09
534,HighBeta_C3-D-HighBeta_F4,0.14768052887427013,2.652704118992747e-05
535,HighBeta_FP2-D-Gamma_C3,0.07027724673751205,0.04650025113905576
536,HighBeta_FP2-D-Gamma_PZ,0.07578406413442731,0.03177294501504655
537,HighBeta_FP2-D-Gamma_C4,0.16774712932804015,1.7529678079957239e-06
538,Gamma_FP1-D-Alpha_F3,0.14849914268835554,2.3899491739843292e-05
539,Gamma_FP1-D-Alpha_C3,0.0932223433198412,0.008210025871678453
540,Gamma_FP1-D-Alpha_PZ,0.11300142801333307,0.0013392167807531584
541,Gamma_FP1-D-Alpha_FP2,0.14279611417491855,4.886829236822171e-05
542,Gamma_FP1-D-Gamma_F3,0.20648125078734533,3.5104168372289627e-09
543,Gamma_FP1-D-Gamma_F4,0.12295478077668923,0.0004793619027317104
544,Gamma_FP1-D-Gamma_FP2,0.08883046459601271,0.011793285855664156
545,Gamma_FP1-D-Theta_F3,0.16132982869302337,4.33470505839791e-06
546,Gamma_FP1-D-Theta_C4,0.09425721849999347,0.007522498396412292
547,Gamma_FP1-M-Fatigue,0.1441462741991144,4.135505933434582e-05
548,Gamma_F3-D-Alpha_FP1,0.14860116591582226,2.3589905128963002e-05
549,Gamma_F3-D-Alpha_F3,0.29435258537176423,1.6295020323424057e-17
550,Gamma_F3-D-Alpha_C3,0.22154202180357802,2.1934398576126712e-10
551,Gamma_F3-D-Alpha_PZ,0.23048908725182407,3.8313095512663406e-11
552,Gamma_F3-D-Alpha_F4,0.2046344732605934,4.863423259388101e-09
553,Gamma_F3-D-Gamma_FP1,0.17218175198755858,9.188835312228222e-07
554,Gamma_F3-M-Gamma_C4,0.1874596860765412,8.731168120593775e-08
555,Gamma_F3-D-Gamma_F4,0.20544891211208682,4.213718233661859e-09
556,Gamma_F3-D-Gamma_FP2,0.17778058343360525,3.969605697252644e-07
557,Gamma_F3-D-Theta_C4,0.28655683508014584,1.2124560764323345e-16
558,Gamma_F3-D-Theta_FP2,0.20663536328298393,3.4157338370826426e-09
559,Gamma_C3-M-Gamma_C4,0.22431898090167676,1.2862963580454802e-10
560,Gamma_C3-D-Gamma_C4,0.11951879894327591,0.000689475093535942
561,Gamma_PZ-D-Gamma_C4,0.25195889259462406,4.2952394476192495e-13
562,Gamma_PZ-D-Gamma_F4,0.3332236584713775,2.823216733032697e-22
563,Gamma_PZ-D-Gamma_FP2,0.22185928442356517,2.0644266156950935e-10
564,Gamma_C4-D-Alpha_FP2,0.11125267903743927,0.001591330576870866
565,Gamma_C4-D-Gamma_FP1,0.09505868653869468,0.007025939682450552
566,Gamma_C4-D-Gamma_F3,0.22472787984840387,1.188373063549673e-10
567,Gamma_C4-D-Gamma_C3,0.23810073479409438,8.192057564217533e-12
568,Gamma_C4-D-Theta_PZ,0.14240432580999782,5.1279513914847596e-05
569,Gamma_C4-M-Fatigue,0.1114594766987924,0.0015593943897513848
570,Gamma_F4-D-Alpha_FP1,0.24032259321546884,5.168991661602171e-12
571,Gamma_F4-D-Alpha_F3,0.1627040842936986,3.5811461966732847e-06
572,Gamma_F4-D-Alpha_C3,0.15089534235322558,1.7555519256951785e-05
573,Gamma_F4-D-Alpha_PZ,0.16433397407521583,2.849483494556139e-06
574,Gamma_F4-D-Alpha_C4,0.23205416157957523,2.8022229974231177e-11
575,Gamma_F4-D-Alpha_F4,0.2016222381787902,8.223421351399586e-09
576,Gamma_F4-D-Alpha_FP2,0.30610649062113116,7.01833209768548e-19
577,Gamma_F4-D-Gamma_FP1,0.30035562956573464,3.3290743052113356e-18
578,Gamma_F4-D-Gamma_FP2,0.21409840525224444,8.859312706042931e-10
579,Gamma_F4-D-Theta_FP1,0.2077572668771604,2.7974476833405157e-09
580,Gamma_F4-D-Theta_F3,0.12866487606085283,0.00025664720204511185
581,Gamma_F4-D-Theta_F4,0.07756937511025891,0.027949713452525737
582,Gamma_F4-D-Fatigue,0.314736437704622,6.355325654070454e-20
583,Gamma_F4-D-Load,0.3264796499528778,2.1269752849893463e-21
584,Gamma_FP2-D-Alpha_FP1,0.12758545701763765,0.0002893954205516418
585,Gamma_FP2-D-Alpha_C4,0.07271800197579775,0.03938453788831497
586,Gamma_FP2-D-Alpha_FP2,0.2352308882172157,1.4748144117491544e-11
587,Gamma_FP2-D-Gamma_FP1,0.1667925318366049,2.0100811750888335e-06
588,Gamma_FP2-D-Gamma_F4,0.19474903040734617,2.6455580364243868e-08
589,Gamma_FP2-D-Theta_FP1,0.08197245879337513,0.020170203392081792
590,Gamma_FP2-M-Theta_F3,0.24629551264429114,1.4648386085808868e-12
591,Gamma_FP2-D-Theta_F4,0.17047262673521457,1.1809395920363034e-06
592,Gamma_FP2-D-Fatigue,0.22584253878292182,9.569131077702516e-11
593,Gamma_FP2-D-Load,0.24837006305287226,9.379043887712134e-13
594,Theta_FP1-D-Alpha_F3,0.09309093423481904,0.008301229091080727
595,Theta_FP1-D-Alpha_FP2,0.19588682966154441,2.1865382330872563e-08
596,Theta_FP1-D-Gamma_F3,0.19626394254583754,2.052192842653772e-08
597,Theta_FP1-D-Gamma_C3,0.18092568875812523,2.4484049916695795e-07
598,Theta_FP1-D-Gamma_PZ,0.12215719977068852,0.0005219959006267752
599,Theta_FP1-D-Theta_F3,0.1506568815823036,1.8106659377123448e-05
600,Theta_FP1-D-Theta_C3,0.09202665484458786,0.009073851486871894
601,Theta_F3-D-Alpha_C4,0.07310402080194654,0.038348337159459595
602,Theta_F3-D-Alpha_F4,0.1174075391337693,0.0008580399013145793
603,Theta_F3-D-Alpha_FP2,0.22919459210478307,4.954081387066183e-11
604,Theta_F3-D-Gamma_FP1,0.10667760820394054,0.002470898355002873
605,Theta_F3-D-Gamma_F3,0.27658199226714963,1.4447548632316943e-15
606,Theta_F3-D-Theta_PZ,0.1314721194530383,0.00018698314474165133
607,Theta_F3-D-Theta_F4,0.1867751229624869,9.744072500648602e-08
608,Theta_F3-D-Theta_FP2,0.1276762268809845,0.00028649787791505264
609,Theta_C3-L,0.21172931280054583,1.3670949575471477e-09
610,Theta_C3-D-Alpha_FP1,0.08644874281963594,0.014266082260310859
611,Theta_C3-D-Alpha_FP2,0.1482564870238664,2.465139891585663e-05
612,Theta_C3-D-Theta_FP1,0.0820290718656117,0.02008391396331555
613,Theta_C3-D-Theta_PZ,0.08447653029373889,0.01664826275515999
614,Theta_C3-D-Theta_F4,0.20493693295704934,4.611521059102573e-09
615,Theta_C3-D-Theta_FP2,0.070402313236583,0.046111022026973356
616,Theta_C3-M-Fatigue,0.154132994734265,1.1484879249604336e-05
617,Theta_PZ-D-Alpha_F3,0.09505497524265466,0.007028169674424288
618,Theta_PZ-D-Alpha_C3,0.11091550105523487,0.0016446928542231882
619,Theta_PZ-D-Alpha_FP2,0.18249892313360422,1.916558635294692e-07
620,Theta_PZ-D-Gamma_F3,0.1935438595558166,3.2332614322820275e-08
621,Theta_PZ-D-Gamma_F4,0.08908958033196615,0.011548608617174001
622,Theta_PZ-D-Theta_F3,0.09671809174291984,0.006090135714322463
623,Theta_PZ-D-Theta_C3,0.1132167113220511,0.00131086322499615
624,Theta_PZ-D-Theta_C4,0.07126327840971412,0.043505195011848755
625,Theta_PZ-D-Theta_F4,0.2534179015203731,3.1158123514326477e-13
626,Theta_PZ-M-Fatigue,0.16502141075414548,2.585906628170647e-06
627,Theta_C4-D-Alpha_FP2,0.23583900678541259,1.3028929063457414e-11
628,Theta_C4-D-Theta_FP2,0.083691373100449,0.01768960538764458
629,Theta_C4-M-Fatigue,0.28728713475522016,1.0073038255052106e-16
630,Theta_F4-D-Alpha_PZ,0.0798943385905434,0.023569224501689898
631,Theta_F4-D-Theta_C4,0.13742162866528515,9.359078085936506e-05
632,Theta_F4-M-Fatigue,0.3266597449556822,2.0166306176456114e-21
633,Theta_F4-M-Load,0.1491521995217004,2.1982578915879723e-05
634,Theta_FP2-D-Alpha_F3,0.07370915798727123,0.03677053948956621
635,Theta_FP2-D-Gamma_F3,0.15227312892659745,1.4670657286966511e-05
636,Theta_FP2-D-Gamma_C3,0.15129941465074195,1.6657856341633377e-05
637,Theta_FP2-D-Gamma_F4,0.09499195727597645,0.007066132000312892
638,Theta_FP2-D-Theta_F3,0.08384332610506343,0.017483736125643457
639,Theta_FP2-M-Fatigue,0.14126271535785723,5.896339995858972e-05
640,Fatigue-D-Alpha_FP1,0.21330634780831123,1.0247816107604627e-09
641,Fatigue-D-Alpha_F3,0.25311905385516004,3.32812743458684e-13
642,Fatigue-D-Alpha_C3,0.2476733553690743,1.0898953977601995e-12
643,Fatigue-D-Alpha_C4,0.2032441425632701,6.20387749769681e-09
644,Fatigue-D-Alpha_FP2,0.07870279184313056,0.025733701788294726
645,Fatigue-D-Gamma_FP1,0.19926081730821646,1.2343532548435898e-08
646,Fatigue-D-Gamma_F4,0.2936812746020354,1.941682572764923e-17
647,Fatigue-D-Gamma_FP2,0.24042314867692122,5.061827961934084e-12
648,Fatigue-D-Load,0.25270040150839385,3.6495805922984357e-13
649,fear,0.08580717980866509,0.01500579005442754
