Datetime,emotion
2021-03-23T11:35:27.388352,neutral
2021-03-23T11:35:35.860994,neutral
2021-03-23T11:35:43.912890,sad
2021-03-23T11:35:51.842736,neutral
2021-03-23T11:35:59.858852,sad
2021-03-23T11:36:07.860001,surprise
2021-03-23T11:36:16.112258,sad
2021-03-23T11:36:24.306611,fear
2021-03-23T11:36:32.324340,fear
2021-03-23T11:36:40.245762,sad
2021-03-23T11:36:48.208469,neutral
2021-03-23T11:36:56.290576,fear
2021-03-23T11:37:04.224933,neutral
2021-03-23T11:37:12.179142,sad
2021-03-23T11:37:20.149909,angry
2021-03-23T11:37:28.067944,angry
2021-03-23T11:37:36.149950,sad
2021-03-23T11:37:44.324278,sad
2021-03-23T11:37:52.556034,sad
2021-03-23T11:38:00.534792,sad
2021-03-23T11:38:08.912346,fear
2021-03-23T11:38:17.326307,sad
2021-03-23T11:38:25.372422,sad
2021-03-23T11:38:33.378168,happy
2021-03-23T11:38:41.458991,happy
2021-03-23T11:38:49.509155,sad
2021-03-23T11:38:57.597023,sad
2021-03-23T11:39:05.616772,fear
2021-03-23T11:39:13.604955,neutral
2021-03-23T11:39:21.592085,neutral
2021-03-23T11:39:29.540426,neutral
2021-03-23T11:39:37.818887,sad
2021-03-23T11:39:45.848256,sad
2021-03-23T11:39:53.852034,sad
2021-03-23T11:40:01.832620,neutral
2021-03-23T11:40:09.887997,fear
2021-03-23T11:40:18.028986,neutral
2021-03-23T11:40:25.987663,neutral
2021-03-23T11:40:33.974350,neutral
2021-03-23T11:40:41.940963,neutral
2021-03-23T11:40:49.941217,sad
2021-03-23T11:40:58.096532,sad
2021-03-23T11:41:06.092500,sad
2021-03-23T11:41:14.047506,neutral
2021-03-23T11:41:22.004973,neutral
2021-03-23T11:41:30.274591,sad
2021-03-23T11:41:38.363730,fear
2021-03-23T11:41:46.293863,sad
2021-03-23T11:41:54.232607,sad
2021-03-23T11:42:02.128505,angry
2021-03-23T11:42:10.089754,sad
2021-03-23T11:42:18.175643,angry
2021-03-23T11:42:26.155995,sad
2021-03-23T11:42:34.119829,sad
2021-03-23T11:42:42.251127,happy
2021-03-23T11:42:50.196130,sad
2021-03-23T11:42:58.348085,sad
2021-03-23T11:43:06.323316,neutral
2021-03-23T11:43:14.297095,neutral
2021-03-23T11:43:22.286883,sad
2021-03-23T11:43:30.300905,sad
2021-03-23T11:43:38.394610,neutral
2021-03-23T11:43:46.353119,happy
2021-03-23T11:43:54.317746,fear
2021-03-23T11:44:02.288336,sad
2021-03-23T11:44:10.257866,sad
2021-03-23T11:44:18.262239,fear
2021-03-23T11:44:26.246391,neutral
2021-03-23T11:44:34.266150,sad
2021-03-23T11:44:42.245340,fear
2021-03-23T11:44:50.226849,sad
2021-03-23T11:44:58.566466,neutral
2021-03-23T11:45:06.501384,sad
2021-03-23T11:45:14.473865,sad
2021-03-23T11:45:22.487359,sad
2021-03-23T11:45:30.498510,sad
2021-03-23T11:45:38.619805,sad
2021-03-23T11:45:46.649230,sad
2021-03-23T11:45:54.601002,neutral
2021-03-23T11:46:02.533875,sad
2021-03-23T11:46:10.555538,sad
2021-03-23T11:46:18.644770,neutral
2021-03-23T11:46:26.619530,neutral
2021-03-23T11:46:34.573774,sad
2021-03-23T11:46:42.557341,neutral
2021-03-23T11:46:50.562987,neutral
2021-03-23T11:46:58.691295,neutral
2021-03-23T11:47:06.633986,neutral
2021-03-23T11:47:14.720344,fear
2021-03-23T11:47:22.724703,neutral
2021-03-23T11:47:30.680730,sad
2021-03-23T11:47:38.782596,neutral
2021-03-23T11:47:46.750751,fear
2021-03-23T11:47:54.733446,neutral
2021-03-23T11:48:02.737448,neutral
2021-03-23T11:48:10.722737,neutral
2021-03-23T11:48:18.921336,sad
2021-03-23T11:48:26.804495,neutral
2021-03-23T11:48:34.826946,neutral
2021-03-23T11:48:42.790644,sad
2021-03-23T11:48:50.773429,neutral
2021-03-23T11:48:58.894848,happy
2021-03-23T11:49:06.910638,neutral
2021-03-23T11:49:14.914945,happy
2021-03-23T11:49:22.895371,neutral
2021-03-23T11:49:30.953141,sad
2021-03-23T11:49:38.946249,sad
2021-03-23T11:49:46.907743,fear
2021-03-23T11:49:54.947065,sad
2021-03-23T11:50:02.950767,sad
2021-03-23T11:50:10.847865,fear
2021-03-23T11:50:18.944787,sad
2021-03-23T11:50:26.808528,fear
2021-03-23T11:50:34.793425,fear
2021-03-23T11:50:42.717596,fear
2021-03-23T11:50:50.652793,sad
2021-03-23T11:50:58.712333,sad
2021-03-23T11:51:06.621865,sad
2021-03-23T11:51:14.534965,sad
2021-03-23T11:51:22.494142,neutral
2021-03-23T11:51:30.484951,fear
2021-03-23T11:51:38.620059,fear
2021-03-23T11:51:46.542809,fear
2021-03-23T11:51:54.502136,sad
2021-03-23T11:52:02.388511,sad
2021-03-23T11:52:10.471393,sad
2021-03-23T11:52:18.576242,angry
2021-03-23T11:52:26.600406,sad
2021-03-23T11:52:34.654673,sad
2021-03-23T11:52:42.673008,sad
2021-03-23T11:52:50.616587,sad
2021-03-23T11:52:58.752226,sad
2021-03-23T11:53:06.760737,happy
2021-03-23T11:53:14.775642,sad
2021-03-23T11:53:22.745792,sad
2021-03-23T11:53:30.671604,sad
2021-03-23T11:53:38.881798,sad
2021-03-23T11:53:46.937555,angry
2021-03-23T11:53:55.206860,sad
2021-03-23T11:54:03.438567,neutral
2021-03-23T11:54:11.401851,sad
2021-03-23T11:54:19.458959,sad
2021-03-23T11:54:27.448253,sad
2021-03-23T11:54:35.416983,sad
2021-03-23T11:54:43.480207,sad
2021-03-23T11:54:51.465982,sad
2021-03-23T11:54:59.565980,sad
2021-03-23T11:55:07.573006,sad
2021-03-23T11:55:15.512093,fear
2021-03-23T11:55:23.718504,fear
2021-03-23T11:55:31.883714,surprise
2021-03-23T11:55:40.238221,fear
2021-03-23T11:55:48.334495,sad
2021-03-23T11:55:56.506719,sad
2021-03-23T11:56:04.542426,sad
2021-03-23T11:56:12.759074,fear
2021-03-23T11:56:20.587316,sad
2021-03-23T11:56:28.648776,sad
2021-03-23T11:56:36.319673,sad
2021-03-23T11:56:44.022993,sad
2021-03-23T11:56:51.990427,sad
2021-03-23T11:57:00.294928,sad
2021-03-23T11:57:07.974116,sad
2021-03-23T11:57:16.134201,sad
2021-03-23T11:57:23.800455,sad
2021-03-23T11:57:31.516648,sad
2021-03-23T11:57:39.533301,sad
2021-03-23T11:57:47.391014,sad
2021-03-23T11:57:55.150502,sad
