Datetime,emotion
2021-05-27T18:56:48.253396,sad
2021-05-27T18:56:56.779224,sad
2021-05-27T18:57:04.921484,neutral
2021-05-27T18:57:12.925507,neutral
2021-05-27T18:57:22.775681,sad
2021-05-27T18:57:30.802330,sad
2021-05-27T18:57:38.958291,sad
2021-05-27T18:57:46.929924,sad
2021-05-27T18:57:54.933951,sad
2021-05-27T18:58:02.912854,sad
2021-05-27T18:58:10.890263,sad
2021-05-27T18:58:19.056193,sad
2021-05-27T18:58:27.048388,sad
2021-05-27T18:58:35.024644,angry
2021-05-27T18:58:43.025093,sad
2021-05-27T18:58:51.010259,sad
2021-05-27T18:58:59.173504,sad
2021-05-27T18:59:07.162330,neutral
2021-05-27T18:59:15.134477,angry
2021-05-27T18:59:23.123022,neutral
2021-05-27T18:59:31.064211,neutral
2021-05-27T18:59:39.162433,neutral
2021-05-27T18:59:47.156460,sad
2021-05-27T18:59:55.124397,angry
2021-05-27T19:00:03.221260,sad
2021-05-27T19:00:11.203262,sad
2021-05-27T19:00:19.296720,angry
2021-05-27T19:00:27.294718,angry
2021-05-27T19:00:35.379835,sad
2021-05-27T19:00:43.385221,sad
2021-05-27T19:00:51.405720,angry
2021-05-27T19:00:59.556858,neutral
2021-05-27T19:01:07.593945,neutral
2021-05-27T19:01:15.597921,sad
2021-05-27T19:01:23.587952,angry
2021-05-27T19:01:31.606762,sad
2021-05-27T19:01:39.852380,sad
2021-05-27T19:01:47.817486,angry
2021-05-27T19:01:55.787548,neutral
2021-05-27T19:02:03.712048,sad
2021-05-27T19:02:11.758929,neutral
2021-05-27T19:02:19.904922,neutral
2021-05-27T19:02:27.944317,sad
2021-05-27T19:02:35.884397,sad
2021-05-27T19:02:43.881106,angry
2021-05-27T19:02:51.866097,neutral
2021-05-27T19:03:00.048262,sad
2021-05-27T19:03:08.021111,sad
2021-05-27T19:03:16.073409,neutral
2021-05-27T19:03:23.980731,sad
2021-05-27T19:03:31.976344,neutral
2021-05-27T19:03:40.107879,sad
2021-05-27T19:03:48.120898,sad
2021-05-27T19:03:56.089439,sad
2021-05-27T19:04:04.090412,sad
2021-05-27T19:04:12.076181,sad
2021-05-27T19:04:20.296678,sad
2021-05-27T19:04:28.236357,sad
2021-05-27T19:04:36.189186,angry
2021-05-27T19:04:44.200368,sad
2021-05-27T19:04:52.195557,sad
2021-05-27T19:05:00.341989,sad
2021-05-27T19:05:08.290474,neutral
2021-05-27T19:05:16.244353,angry
2021-05-27T19:05:24.227974,sad
2021-05-27T19:05:32.217059,sad
2021-05-27T19:05:40.331916,sad
2021-05-27T19:05:48.293503,sad
2021-05-27T19:05:56.223278,sad
2021-05-27T19:06:04.197505,sad
2021-05-27T19:06:12.184174,neutral
2021-05-27T19:06:20.305709,sad
2021-05-27T19:06:28.251532,sad
2021-05-27T19:06:36.210509,sad
2021-05-27T19:06:44.206668,sad
2021-05-27T19:06:52.154797,neutral
2021-05-27T19:07:00.341090,sad
2021-05-27T19:07:08.301903,sad
2021-05-27T19:07:16.312465,sad
2021-05-27T19:07:24.283123,sad
2021-05-27T19:07:32.281355,sad
2021-05-27T19:07:40.437019,surprise
2021-05-27T19:07:48.436685,neutral
2021-05-27T19:07:56.380485,sad
2021-05-27T19:08:04.486759,neutral
2021-05-27T19:08:12.462416,neutral
2021-05-27T19:08:20.573036,neutral
2021-05-27T19:08:28.545980,sad
2021-05-27T19:08:36.499380,angry
2021-05-27T19:08:44.443246,angry
2021-05-27T19:08:52.457282,neutral
