Datetime,emotion
2021-05-29T17:40:35.108508,fear
2021-05-29T17:40:43.231540,angry
2021-05-29T17:40:51.073791,angry
2021-05-29T17:40:58.903784,fear
2021-05-29T17:41:06.743578,fear
2021-05-29T17:41:14.668645,fear
2021-05-29T17:41:23.886550,angry
2021-05-29T17:41:31.699763,fear
2021-05-29T17:41:39.537165,angry
2021-05-29T17:41:47.356147,fear
2021-05-29T17:41:55.223686,fear
2021-05-29T17:42:03.214484,fear
2021-05-29T17:42:11.067502,fear
2021-05-29T17:42:18.912369,sad
2021-05-29T17:42:26.783949,angry
2021-05-29T17:42:34.613760,fear
2021-05-29T17:42:42.611569,fear
2021-05-29T17:42:50.417605,fear
2021-05-29T17:42:58.244596,sad
2021-05-29T17:43:06.089509,fear
2021-05-29T17:43:13.922057,angry
2021-05-29T17:43:21.870135,sad
2021-05-29T17:43:29.715678,neutral
2021-05-29T17:43:37.551087,angry
2021-05-29T17:43:45.409176,neutral
2021-05-29T17:43:53.272701,neutral
2021-05-29T17:44:01.251396,fear
2021-05-29T17:44:09.080091,fear
2021-05-29T17:44:16.939452,fear
2021-05-29T17:44:24.877387,fear
2021-05-29T17:44:32.692892,angry
2021-05-29T17:44:40.622990,fear
2021-05-29T17:44:48.492952,fear
2021-05-29T17:44:56.302815,fear
2021-05-29T17:45:04.088571,fear
2021-05-29T17:45:11.923633,fear
2021-05-29T17:45:19.891597,fear
2021-05-29T17:45:27.739566,fear
2021-05-29T17:45:35.534552,angry
2021-05-29T17:45:43.377114,fear
2021-05-29T17:45:51.227838,fear
2021-05-29T17:45:59.215553,angry
2021-05-29T17:46:07.085272,fear
2021-05-29T17:46:14.910772,neutral
2021-05-29T17:46:22.769877,angry
2021-05-29T17:46:30.616537,angry
2021-05-29T17:46:38.558965,angry
2021-05-29T17:46:46.385812,angry
2021-05-29T17:46:54.178049,angry
2021-05-29T17:47:01.992133,angry
2021-05-29T17:47:09.842943,happy
2021-05-29T17:47:17.757884,angry
2021-05-29T17:47:25.648589,fear
2021-05-29T17:47:33.510467,angry
2021-05-29T17:47:41.379660,neutral
2021-05-29T17:47:49.231345,fear
2021-05-29T17:47:57.189931,fear
2021-05-29T17:48:05.053950,fear
2021-05-29T17:48:12.961128,fear
2021-05-29T17:48:20.785100,fear
2021-05-29T17:48:28.591991,fear
2021-05-29T17:48:36.507207,fear
2021-05-29T17:48:44.266831,fear
2021-05-29T17:48:52.120428,fear
2021-05-29T17:49:00.614952,sad
2021-05-29T17:49:08.442579,angry
2021-05-29T17:49:16.417029,sad
2021-05-29T17:49:24.250418,fear
2021-05-29T17:49:32.077862,angry
2021-05-29T17:49:39.969236,fear
2021-05-29T17:49:47.854106,fear
2021-05-29T17:49:55.822477,angry
2021-05-29T17:50:03.702770,fear
2021-05-29T17:50:11.538127,fear
2021-05-29T17:50:19.387060,angry
2021-05-29T17:50:27.279686,angry
2021-05-29T17:50:35.273126,fear
2021-05-29T17:50:43.133484,neutral
2021-05-29T17:50:50.992107,angry
2021-05-29T17:50:58.811338,fear
2021-05-29T17:51:06.632702,fear
2021-05-29T17:51:14.579966,neutral
2021-05-29T17:51:22.418192,angry
2021-05-29T17:51:30.235093,fear
2021-05-29T17:51:38.100964,neutral
2021-05-29T17:51:45.942991,angry
2021-05-29T17:51:53.891973,angry
2021-05-29T17:52:01.734937,angry
2021-05-29T17:52:09.602380,angry
2021-05-29T17:52:17.478245,fear
2021-05-29T17:52:25.350843,fear
2021-05-29T17:52:33.257305,fear
2021-05-29T17:52:41.066986,fear
2021-05-29T17:52:48.916642,fear
2021-05-29T17:52:56.709564,angry
2021-05-29T17:53:04.541970,fear
2021-05-29T17:53:12.611246,angry
2021-05-29T17:53:20.464536,angry
2021-05-29T17:53:28.389615,fear
2021-05-29T17:53:36.249982,fear
2021-05-29T17:53:44.168081,angry
2021-05-29T17:53:52.144160,angry
2021-05-29T17:54:00.047546,angry
2021-05-29T17:54:07.923672,fear
2021-05-29T17:54:15.811892,fear
2021-05-29T17:54:23.708258,fear
2021-05-29T17:54:31.703342,fear
2021-05-29T17:54:39.539501,fear
2021-05-29T17:54:47.375031,fear
2021-05-29T17:54:55.190753,fear
2021-05-29T17:55:03.007172,fear
2021-05-29T17:55:10.969884,angry
2021-05-29T17:55:18.804326,fear
2021-05-29T17:55:26.638915,fear
2021-05-29T17:55:34.469462,fear
2021-05-29T17:55:42.769718,fear
2021-05-29T17:55:50.769545,angry
2021-05-29T17:55:58.631948,fear
2021-05-29T17:56:06.476947,sad
2021-05-29T17:56:14.313398,fear
2021-05-29T17:56:22.112053,fear
2021-05-29T17:56:30.084380,fear
2021-05-29T17:56:37.924738,angry
2021-05-29T17:56:54.665908,angry
2021-05-29T17:57:02.477703,fear
2021-05-29T17:57:10.249032,fear
2021-05-29T17:57:18.191642,fear
2021-05-29T17:57:26.125315,fear
2021-05-29T17:57:33.963887,fear
2021-05-29T17:57:41.797782,fear
2021-05-29T17:57:49.599377,fear
2021-05-29T17:57:57.504325,sad
2021-05-29T17:58:05.307386,fear
2021-05-29T17:58:13.100978,fear
2021-05-29T17:58:20.945270,fear
2021-05-29T17:58:28.776286,fear
2021-05-29T17:58:36.728970,angry
2021-05-29T17:58:44.547290,fear
2021-05-29T17:58:52.411875,fear
2021-05-29T17:59:00.297009,angry
2021-05-29T17:59:08.168305,fear
2021-05-29T17:59:16.170102,fear
2021-05-29T17:59:24.029532,neutral
2021-05-29T17:59:31.852202,angry
2021-05-29T17:59:39.657776,angry
2021-05-29T17:59:47.497150,fear
2021-05-29T17:59:55.412705,fear
2021-05-29T18:00:03.239391,fear
2021-05-29T18:00:11.039926,angry
2021-05-29T18:00:18.896640,fear
2021-05-29T18:00:26.765801,sad
2021-05-29T18:00:34.755109,fear
2021-05-29T18:00:42.600179,fear
2021-05-29T18:00:50.452142,fear
2021-05-29T18:00:58.273277,fear
2021-05-29T18:01:06.123031,fear
2021-05-29T18:01:14.067629,fear
2021-05-29T18:01:21.911758,fear
2021-05-29T18:01:29.762717,angry
2021-05-29T18:01:37.612160,angry
2021-05-29T18:01:45.410726,sad
2021-05-29T18:01:53.419936,fear
2021-05-29T18:02:01.333275,fear
2021-05-29T18:02:09.191170,fear
2021-05-29T18:02:17.059888,fear
2021-05-29T18:02:24.916909,fear
2021-05-29T18:02:32.927394,fear
2021-05-29T18:02:40.798268,fear
2021-05-29T18:02:48.619590,angry
2021-05-29T18:02:56.472859,fear
2021-05-29T18:03:04.316376,angry
2021-05-29T18:03:12.260527,angry
2021-05-29T18:03:20.105773,angry
2021-05-29T18:03:27.972747,angry
2021-05-29T18:03:35.810300,angry
2021-05-29T18:03:43.667122,fear
2021-05-29T18:03:51.641142,fear
2021-05-29T18:03:59.467087,angry
2021-05-29T18:04:07.229528,fear
2021-05-29T18:04:15.074526,fear
2021-05-29T18:04:22.918959,fear
2021-05-29T18:04:30.870153,fear
2021-05-29T18:04:38.707834,fear
2021-05-29T18:04:46.499925,fear
2021-05-29T18:04:54.328675,fear
2021-05-29T18:05:02.144032,fear
2021-05-29T18:05:10.115223,fear
2021-05-29T18:05:17.968431,fear
2021-05-29T18:05:25.848533,fear
2021-05-29T18:05:33.692733,fear
2021-05-29T18:05:41.511557,fear
