-84.5722684723849,-75.4140081464955,-75.8932494402472,-76.4233666046623,-80.1326931211261,-88.1786327175602,-117.376320103342,-1.08663478233298,-1.02110745290871,-1.0321004048761,-1.03044580897387,-1.06754388938297,-1.12730592763496,-1.33366384538339,-1.14556267586621,-1.02151065036531,-1.02800215105191,-1.03518278423533,-1.08542698468798,-1.19441221424888,-1.58990569568107,-2.098466965804,-1.08307018728665,-1.10649989873223,-1.14218172955108,-1.41899970906814,-2.97127961540734,-5.9508389734636,-4.78939569604479,-4.27075603578316,-4.29789585633097,-4.32791681842067,-4.53797896732681,-4.9936270085802,-6.64711556725102,0.897425369767836,0.056630805612228,0.833921055773676
-83.7844430251742,-74.5673296143101,-74.894863586868,-75.9120742211006,-79.6726256991661,-87.4790095692135,-117.95329035942,-1.08558739293808,-1.02104895299639,-1.03210237761476,-1.03078713209613,-1.06242529723074,-1.1107143324936,-1.31604284459503,-1.15127887933132,-1.0246268707342,-1.02912750272809,-1.04310495578189,-1.09477855215627,-1.20204577920984,-1.62079172499402,-2.13291870170407,-1.1122324121108,-1.13265231917549,-1.21336669503332,-1.4313501690837,-2.80701535728707,-6.01073822927683,-4.72901558288785,-4.20877732175715,-4.22726420552967,-4.28467826435345,-4.4969337368244,-4.93754669114536,-6.65759570657997,0.881711866888239,0.0564426451037808,0.84611337226053
-85.0604868938186,-78.016434114895,-78.5157581202183,-78.9332561529246,-81.7363960393576,-88.4521146598032,-110.503087251884,-1.06710291561154,-1.02136338384807,-1.0336792948947,-1.02944084595433,-1.05470362530002,-1.09829873983667,-1.24289601601135,-1.11230857219628,-1.02019576429782,-1.02672526338378,-1.03218475059826,-1.06884050744382,-1.15665979537365,-1.44501325695275,-1.75675915005998,-1.08705793319701,-1.11916578076993,-1.14833219903688,-1.32642147114841,-2.28925809650849,-4.38506294248957,-4.89314271514121,-4.48793041506014,-4.51665425274746,-4.54067101460626,-4.70192289565819,-5.08824762579513,-6.35673972877836,0.944276272154764,0.0575254491694756,0.804384928478492
-84.8884672601072,-78.8378530520166,-79.313418585138,-79.6706272190512,-84.0351582512867,-89.591935674599,-106.690193406615,-1.05974423688023,-1.01881164449315,-1.03028009404938,-1.02431667070968,-1.05553841377306,-1.09526434789345,-1.21874273508069,-1.09499938451763,-1.01695086924038,-1.02308531815757,-1.02769304930061,-1.08399231995845,-1.15567070048315,-1.37622576876485,-1.51862117543325,-1.05447123446409,-1.08314033383076,-1.09693603050792,-1.25005317175728,-1.75817770422684,-3.23681411014759,-4.84440816309236,-4.49911220231618,-4.52625173758048,-4.54663689092238,-4.79571159380099,-5.11282531700556,-6.08858730217411,0.94964947068098,0.0570679188758184,0.793815587843859
-83.6893187499631,-78.4450926536452,-78.9234642668087,-79.3003247151262,-86.3166238620907,-92.6686014272046,-100.369657584026,-1.04799585795284,-1.01422159135219,-1.02567888428987,-1.02114173816156,-1.0647814478577,-1.09720690842544,-1.16373534299404,-1.0797279164004,-1.01206889610144,-1.01824066560394,-1.02310277647679,-1.11362441259415,-1.19557522308997,-1.29493133498676,-1.3404100754305,-1.03792269944874,-1.05633657121375,-1.06672705155755,-1.27218784598417,-1.65507759187881,-2.40921498710304,-4.68645757879052,-4.39278995786738,-4.41957794354433,-4.44068147898403,-4.83358213588378,-5.18928192941745,-5.62052779842321,0.931680140577288,0.0559982761096688,0.794764427806008
-83.0660316475953,-74.9880222623699,-75.1760746451988,-76.7978403403589,-83.7254479157099,-92.1358806494223,-111.962855810619,-1.0762159412653,-1.01788550959134,-1.03152677753505,-1.03725776461155,-1.08860637565809,-1.13061956060086,-1.25702956398664,-1.1352695542391,-1.0248668067862,-1.0274369325114,-1.04960172335678,-1.14428184479773,-1.25922784656494,-1.53020457202903,-1.90322158467417,-1.11492029394007,-1.15694312039744,-1.29205469801924,-1.4285876818932,-2.33573290602388,-4.87729359356358,-4.65958605309633,-4.20645040761534,-4.21699919925617,-4.3079720875075,-4.69657598490296,-5.16835890614289,-6.28055236360988,0.881018085994995,0.0560949639783499,0.841840641729506
-78.9329040532939,-64.1064499060671,-64.1875266480631,-66.3198418856255,-75.5427762071258,-89.2358043365746,-133.958943709177,-1.15008548298356,-1.03160661256897,-1.04242697964902,-1.05166133377481,-1.12573989876551,-1.21851485802713,-1.58140672389973,-1.28285344760913,-1.04188717319274,-1.0432048692694,-1.07786022607788,-1.22775554835591,-1.4503008677605,-2.17716166453682,-2.86219467839754,-1.17632116447827,-1.22306833285078,-1.44287715902122,-1.88666780131844,-3.4690654596071,-9.00108700733753,-4.51864026370998,-3.6698761965413,-3.67451756423488,-3.79658535843217,-4.32456697616849,-5.10844625921203,-7.66869386079662,0.756079042994831,0.057246598461132,1
-79.6229884885552,-70.0221827534557,-70.311002327311,-71.6919313749882,-81.4485460999143,-90.9646485164007,-116.343387671454,-1.10123626987036,-1.0244504343609,-1.0366104439584,-1.03937467887821,-1.12004106742736,-1.20547095799009,-1.41350488844503,-1.16910698145138,-1.02813803233844,-1.03237877972288,-1.05265500674192,-1.19591170442141,-1.33563695189714,-1.7082738208445,-1.99832100434926,-1.12497359090083,-1.16722107161413,-1.24940374573171,-1.68810910373977,-2.68549774228111,-5.38047178853244,-4.55224552424223,-4.00334343244235,-4.01985597030804,-4.0988071400131,-4.65661722170433,-5.20067661279222,-6.65164264562469,0.83581065242064,0.057172502698722,0.903498121219987
-81.0930644631756,-71.0232870011993,-71.3110076970335,-72.5739083974019,-78.9595693224339,-88.959682341766,-119.244046282215,-1.10226643254054,-1.02363869473618,-1.04154718104262,-1.04394689838669,-1.10102212477249,-1.16943124804953,-1.39934838941676,-1.17480642213676,-1.02892416561913,-1.0330924150679,-1.05138823189435,-1.14389818344171,-1.28877120155955,-1.72750496360306,-2.28706749646575,-1.16137906851041,-1.19002606256245,-1.3116033488968,-1.46640562950179,-2.64875854728749,-6.61635310323975,-4.63023636383684,-4.05527412645143,-4.07170234799293,-4.14381121187013,-4.50841846426521,-5.0794030145607,-6.80857386413946,0.846005775260203,0.0570978097139175,0.891507002492907
-83.5939901526506,-77.4172843600647,-77.9015203975235,-78.5491110899256,-84.3346577563484,-91.1618254077704,-107.01953423222,-1.06668438489561,-1.01842654475992,-1.03349600990219,-1.02890543107193,-1.07087768161053,-1.11473345007431,-1.24652155117488,-1.10140675633815,-1.02002452444033,-1.02640465825552,-1.03493709895671,-1.11116554762714,-1.20111804976513,-1.41005397455347,-1.75785815182943,-1.10364501583585,-1.12933256009279,-1.1810508814122,-1.31553653980482,-1.9975122414278,-4.2577640767824,-4.69548404232663,-4.34853776747754,-4.37573736140116,-4.41211260508292,-4.7370874268221,-5.1205702191018,-6.01129954781422,0.915101170801789,0.0561701150256403,0.811514227155487
